#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
1,Brock Bowen,,,,"P&R BH, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:17.8,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,19:47,"Brock Bowen, Matt Caggiano",5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Brock Bowen > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
2,Tyler Cardello,,,,"Cut, Turnover",Turnover,00:00:17.4,,,Elmira,Elm@RIT,12/09/2023,1,19:23,Tyler Cardello,30 Tyler Cardello > Cut > Basket > Turnover,
3,Matt Caggiano,,,,Turnover,Turnover,00:00:11.1,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,19:16,Matt Caggiano,5 Matt Caggiano > No Play Type > Turnover,
4,Riley Spencer,,,,"Handoff, 3FGm, Def Reb",Miss 3 Pts,00:00:14.4,,,Elmira,Elm@RIT,12/09/2023,1,19:08,"Riley Spencer, Jackson Otis",14 Riley Spencer > Hand Off > From Dribble > Top > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
5,Kenny Wilburn,,,,"Cut, Turnover, Steal",Turnover,00:00:17.3,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,18:53,"Kenny Wilburn, Riley Spencer",3 Kenny Wilburn > Cut > Basket > Turnover,
6,Marc Anthony Artuz,,,,"Cut, 2FGm",Miss 2 Pts,00:00:22.8,,,Elmira,Elm@RIT,12/09/2023,1,18:30,Marc Anthony Artuz,23 Marc Anthony Artuz > Cut > Basket > Miss 2 Pts,
7,Jackson Otis,,,,"P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:25.7,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,18:04,"Jackson Otis, Riley Spencer",10 Brock Bowen > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 25 Jackson Otis > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
8,Dylan Jacob,,,,"Post Up, Foul",Foul,00:00:17.9,,,Elmira,Elm@RIT,12/09/2023,1,17:51,"Brock Bowen, Dylan Jacob",1 Dylan Jacob > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Foul,
9,Dylan Jacob,,,,FTM,Free Throw,00:00:08.9,,,Elmira,Elm@RIT,12/09/2023,1,,Dylan Jacob,1 Dylan Jacob > Non Possession > Free Throw,
10,Dylan Jacob,,,,FTM,Free Throw,00:00:09.6,,,Elmira,Elm@RIT,12/09/2023,1,,Dylan Jacob,1 Dylan Jacob > Non Possession > Free Throw,
11,Kenny Wilburn,,,,"Spot Up, 2FGM, Foul",1 Pts,00:00:17.3,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,17:37,"Kenny Wilburn, Owen Evans",3 Kenny Wilburn > Spot-Up > Drives Right > To Basket > Make 2 Pts Foul > 1 Pts,
12,Kenny Wilburn,,,,"FTm, Def Reb",Free Throw,00:00:10.2,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,,"Kenny Wilburn, Marc Anthony Artuz",3 Kenny Wilburn > Non Possession > Free Throw,
13,Tyler Cardello,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:13.5,,,Elmira,Elm@RIT,12/09/2023,1,17:28,Tyler Cardello,30 Tyler Cardello > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
14,Brody Brown,,,,"Cut, 2FGM, Assist",Make 2 Pts,00:00:09.6,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,17:13,"Matt Caggiano, Brody Brown",12 Brody Brown > Cut > Screen > Make 2 Pts,
15,Marc Anthony Artuz,,,,"Handoff, Turnover, Steal",Turnover,00:00:11.7,,,Elmira,Elm@RIT,12/09/2023,1,16:57,"Marc Anthony Artuz, Matt Caggiano",23 Marc Anthony Artuz > Hand Off > From Stationary > Left > Turnover,
16,Matt Caggiano,,,,"Transition, 2FGm, Def Reb",Miss 2 Pts,00:00:09.0,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,16:52,"Matt Caggiano, Marc Anthony Artuz",5 Matt Caggiano > Transition > Ballhandler > To Basket > Miss 2 Pts,
17,Riley Spencer,,,,"Transition, 2FGM",Make 2 Pts,00:00:12.1,,,Elmira,Elm@RIT,12/09/2023,1,16:45,Riley Spencer,14 Riley Spencer > Transition > Left Wing > To Basket > Make 2 Pts,
18,Matt Caggiano,,,,"Transition, 2FGm, Def Reb",Miss 2 Pts,00:00:09.7,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,16:35,"Riley Spencer, Matt Caggiano",5 Matt Caggiano > Transition > Left Wing > Dribble Jumper > Short to < 17' > Miss 2 Pts,
19,Owen Evans,,,,"Post Up, 2FGM, Assist",Make 2 Pts,00:00:29.3,,,Elmira,Elm@RIT,12/09/2023,1,16:11,"Owen Evans, Dylan Jacob",22 Owen Evans > Post-Up > Right Block > Left Shoulder > Dribble Move > To Jumper > Make 2 Pts,
20,Brock Bowen,,,,"P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:15.7,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,15:55,"Dylan Jacob, Brock Bowen",5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Brock Bowen > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
21,Marc Anthony Artuz,,,,"Transition, 2FGM, Assist",Make 2 Pts,00:00:12.3,,,Elmira,Elm@RIT,12/09/2023,1,15:45,"Marc Anthony Artuz, Dylan Jacob",23 Marc Anthony Artuz > Transition > Leak Outs > To Basket > Make 2 Pts,
22,Brock Bowen,,,,"Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:16.0,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,15:21,"Brock Bowen, Tyler Cardello",10 Brock Bowen > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
23,Riley Spencer,,,,"Handoff, 2FGm",Miss 2 Pts,00:00:30.9,,,Elmira,Elm@RIT,12/09/2023,1,15:01,Riley Spencer,14 Riley Spencer > Hand Off > From Stationary > Right > Dribble Jumper > Short to < 17' > Miss 2 Pts,
24,Dylan Jacob,,,,"Off Reb, 2FGM, Off Reb",Make 2 Pts,00:00:09.2,,,Elmira,Elm@RIT,12/09/2023,1,15:01,Dylan Jacob,1 Dylan Jacob > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,
25,Matt Caggiano,,,,2FGM,Make 2 Pts,00:00:08.5,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,14:46,Matt Caggiano,5 Matt Caggiano > No Play Type > To Basket > Make 2 Pts,
26,Tyler Cardello,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:22.4,,,Elmira,Elm@RIT,12/09/2023,1,14:29,"Tyler Cardello, Carter Seeberger",30 Tyler Cardello > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
27,Matt Caggiano,,,,"Handoff, Foul",Foul,00:00:12.0,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,14:10,"Marc Anthony Artuz, Matt Caggiano",5 Matt Caggiano > Hand Off > From Stationary > Top > To Basket > Foul,
28,Matt Caggiano,,,,FTm,Free Throw,00:00:08.0,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,,Matt Caggiano,5 Matt Caggiano > Non Possession > Free Throw,
29,Matt Caggiano,,,,"FTm, Def Reb",Free Throw,00:00:08.5,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,,"Matt Caggiano, Tyler Cardello",5 Matt Caggiano > Non Possession > Free Throw,
30,Owen Evans,,,,"Turnover, Steal",Turnover,00:00:13.4,,,Elmira,Elm@RIT,12/09/2023,1,13:53,"Owen Evans, Matt Caggiano",22 Owen Evans > No Play Type > Turnover,
31,Jackson Otis,,,,"Cut, 2FGM, Assist",Make 2 Pts,00:00:22.1,,,Rochester Institute of Technology Tigers,Elm@RIT,12/09/2023,1,13:40,"Brody Brown, Jackson Otis",25 Jackson Otis > Cut > Basket > Make 2 Pts,
