#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
1,Brock Bowen,,,,"P&R BH, Foul",Foul,00:00:28.5,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,19:37,"Luke Mcgarrity, Brock Bowen",10 Brock Bowen > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Foul,
2,Brock Bowen,,,,FTM,Free Throw,00:00:04.4,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,,Brock Bowen,10 Brock Bowen > Non Possession > Free Throw,
3,Brock Bowen,,,,FTM,Free Throw,00:00:05.1,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,,Brock Bowen,10 Brock Bowen > Non Possession > Free Throw,
4,Jack Plesser,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:20.3,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,19:20,Jack Plesser,33 Jack Plesser > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts,
5,Josiah Turner,,,,"Post Up, Turnover, Steal",Turnover,00:00:19.6,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,18:57,"Connor Cepiel, Josiah Turner",33 Josiah Turner > Post-Up > Right Block > Right Shoulder > Dribble Move > Turnover,
6,Tanner Tedesco,,,,,Miss 2 Pts,00:00:11.5,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,,Tanner Tedesco,5 Tanner Tedesco > Transition > Ballhandler > To Basket > Miss 2 Pts,
7,Edward Baptiste,,,,"Cut, 2FGM, Assist",Make 2 Pts,00:00:06.7,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,18:49,"Tanner Tedesco, Edward Baptiste",22 Edward Baptiste > Cut > Screen > Make 2 Pts,
8,Keegan Ocorr,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:19.2,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,18:27,Keegan Ocorr,1 Keegan Ocorr > Spot-Up > Drives Left > To Basket > Make 2 Pts,
9,Jack Plesser,,,,"P&R BH, P&R Roll Man, Turnover, Steal",Turnover,00:00:14.6,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,18:10,"Jack Plesser, Jackson Otis",15 Connor Cepiel > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jack Plesser > P&R Roll Man > Rolls to Basket > Turnover,
10,Jackson Otis,,,,"Post Up, 2FGm, Def Reb",Miss 2 Pts,00:00:15.7,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,18:01,"Jackson Otis, Edward Baptiste",25 Jackson Otis > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts,
11,Jack Plesser,,,,"P&R BH, Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:20.1,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,17:47,"Jack Plesser, Jackson Otis",5 Tanner Tedesco > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jack Plesser > Spot-Up > No Dribble Jumper > Guarded > Medium/17' to <3p > Miss 2 Pts,
12,Chase Dickens,,,,"P&R BH, 3FGm, Foul",Miss 3 Pts,00:00:20.2,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,17:27,"Chase Dickens, Josiah Turner",11 Chase Dickens > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,
13,Jack Plesser,,,,"Cut, Foul",Foul,00:00:22.2,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,17:11,"Chase Dickens, Jack Plesser",33 Jack Plesser > Cut > Basket > Foul,
14,Jack Plesser,,,,FTm,Free Throw,00:00:06.1,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,,Jack Plesser,33 Jack Plesser > Non Possession > Free Throw,
15,Jack Plesser,,,,FTM,Free Throw,00:00:05.8,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,,Jack Plesser,33 Jack Plesser > Non Possession > Free Throw,
16,Josiah Turner,,,,"Cut, 2FGm, Def Reb",Miss 2 Pts,00:00:13.2,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,16:56,"Josiah Turner, Edward Baptiste",33 Josiah Turner > Cut > Basket > Miss 2 Pts,
17,Connor Cepiel,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:25.7,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,16:38,"Connor Cepiel, Edward Baptiste",15 Connor Cepiel > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
18,Brock Bowen,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:24.3,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,16:15,"Brock Bowen, Jack Plesser",10 Brock Bowen > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
19,Luke Mcgarrity,,,,"Handoff, Turnover, Steal",Turnover,00:00:18.1,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,16:01,"Luke Mcgarrity, Brock Bowen",14 Luke Mcgarrity > Hand Off > From Dribble > Top > Turnover,
20,Josiah Turner,,,,"Cut, 2FGM, Assist",Make 2 Pts,00:00:20.8,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,15:45,"Josiah Turner, Brock Bowen",33 Josiah Turner > Cut > Basket > Make 2 Pts,
21,Connor Cepiel,,,,"P&R BH, Spot Up, 3FGm",Miss 3 Pts,00:00:16.6,,,Union (NY) Dutchmen,UNY@RIT,02/16/2024,1,15:31,Connor Cepiel,14 Luke Mcgarrity > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Connor Cepiel > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
22,Keegan Ocorr,,,,"P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:16.5,,,Rochester Institute of Technology Tigers,UNY@RIT,02/16/2024,1,15:12,"Keegan Ocorr, Christian Dufort",11 Chase Dickens > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
