#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
1,Carter Meshanic,,,,"Iso, Cut, 2FGM, Assist",Make 2 Pts,00:00:21.3,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,19:44,"Carter Meshanic, Pat Healy",3 Pat Healy > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 23 Carter Meshanic > Cut > Basket > Make 2 Pts,
2,Chase Dickens,,,,"Turnover, Steal",Turnover,00:00:08.3,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,19:32,"Chase Dickens, Pat Healy",11 Chase Dickens > No Play Type > Turnover,
3,Pat Healy,,,,,No Violation,00:00:10.3,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,,Pat Healy,3 Pat Healy > Non Possession > No Violation,
4,Isaiah Washington,,,,"Spot Up, Turnover",Turnover,00:00:27.3,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,19:06,Isaiah Washington,22 Isaiah Washington > Spot-Up > Drives Right > Turnover,
5,Chase Dickens,,,,"Handoff, 2FGm, Def Reb",Miss 2 Pts,00:00:10.5,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,18:55,"Chase Dickens, Ryan Lucey",11 Chase Dickens > Hand Off > From Stationary > Top > Dribble Jumper > Short to < 17' > Miss 2 Pts,
6,Ryan Lucey,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:13.6,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,18:40,"Ryan Lucey, Aidan Rodgers",1 Ryan Lucey > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
7,Brock Bowen,,,,"Off Screen, 3FGm",Miss 3 Pts,00:00:18.3,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,18:22,Brock Bowen,10 Brock Bowen > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
8,Aidan Rodgers,,,,"Off Screen, 3FGM",Make 3 Pts,00:00:24.9,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,18:00,Aidan Rodgers,55 Aidan Rodgers > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Long/3pt > Make 3 Pts,
9,Keegan Ocorr,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:20.5,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,17:37,"Keegan Ocorr, Josiah Turner",1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
10,Carter Meshanic,,,,"Handoff, 2FGM",Make 2 Pts,00:00:30.3,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,17:06,Carter Meshanic,23 Carter Meshanic > Hand Off > From Dribble > Right > To Basket > Make 2 Pts,
11,Brock Bowen,,,,"Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:12.6,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,16:51,"Brock Bowen, Isaiah Washington",10 Brock Bowen > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
12,Pat Healy,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:19.8,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,16:38,Pat Healy,3 Pat Healy > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,
13,Josiah Turner,,,,"Post Up, 2FGM",Make 2 Pts,00:00:22.7,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,16:09,Josiah Turner,33 Josiah Turner > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts,
14,Aidan Rodgers,,,,"Off Screen, 3FGM, Assist",Make 3 Pts,00:00:22.7,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,15:48,"Aidan Rodgers, Pat Healy",55 Aidan Rodgers > Off Screen > To Shooter's Right > Flare > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
15,Josiah Turner,,,,"Cut, 2FGM",Make 2 Pts,00:00:24.3,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,15:20,Josiah Turner,33 Josiah Turner > Cut > Flash > Make 2 Pts,
16,Aidan Rodgers,,,,"Off Screen, 3FGm",Miss 3 Pts,00:00:23.3,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,14:58,Aidan Rodgers,55 Aidan Rodgers > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
17,Carter Meshanic,,,,"Off Reb, Off Reb",Run Offense,00:00:09.9,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,,Carter Meshanic,23 Carter Meshanic > Offensive Rebound > Short > Run Offense,
18,Carter Meshanic,,,,"Post Up, Turnover, Steal",Turnover,00:00:18.7,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,14:44,"Carter Meshanic, Brock Bowen",23 Carter Meshanic > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Turnover,
19,Brody Brown,,,,"Transition, 2FGM",Make 2 Pts,00:00:11.5,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,14:38,Brody Brown,12 Brody Brown > Transition > Ballhandler > To Basket > Make 2 Pts,
20,Ryan Lucey,,,,"Cut, 2FGM, Assist",Make 2 Pts,00:00:18.9,,,Hobart College Statesmen,RIT@HOB,02/23/2024,1,14:20,"Ryan Lucey, Isaiah Washington",1 Ryan Lucey > Cut > Basket > Make 2 Pts,
21,Josiah Turner,,,,"Iso, 2FGm, Def Reb",Miss 2 Pts,00:00:13.9,,,Rochester Institute of Technology Tigers,RIT@HOB,02/23/2024,1,14:04,"Josiah Turner, Carter Meshanic",33 Josiah Turner > ISO > Top > Drives Right > To Basket > Miss 2 Pts,
