#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
47,Yechiel Stewart,,,,"3FGM, Assist",Make 3 Pts,00:00:18.7,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,10:30,"Yechiel Stewart, Nate Tawiah-Boateng",P&R BH,22 Yechiel Stewart > P&R Ball Handler > Left P&R > Side > Takes Early Jump Shot > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
48,Adan Madera,,,,"2FGM, Assist",Make 2 Pts,00:00:15.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,10:06,"Adan Madera, Ijaaz Greene-Burks","P&R BH, Cut",4 Noah Colin > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 20 Adan Madera > Cut > Basket > Make 2 Pts
49,Chuck Clemons,,,,Foul,Foul,00:00:22.8,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,9:44,"Adan Madera, Chuck Clemons",Post Up,4 Chuck Clemons > Post-Up > Right Block > Right Shoulder > Dribble Move > To Up and Under > Foul
50,Chuck Clemons,,,,FTm,Free Throw,00:00:08.7,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Chuck Clemons,,4 Chuck Clemons > Non Possession > Free Throw
51,Chuck Clemons,,,,FTM,Free Throw,00:00:08.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Chuck Clemons,,4 Chuck Clemons > Non Possession > Free Throw
52,Isiah Barnes,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:16.5,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,9:26,"Nate Tawiah-Boateng, Isiah Barnes",Handoff,2 Isiah Barnes > Hand Off > From Stationary > Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
53,Yechiel Stewart,,,,Foul,Non Shooting Foul,00:00:13.6,,,,SDB@RPI,12/01/2024,1,,Giovanni Germain,,22 Yechiel Stewart > Non Possession > Non Shooting Foul
54,Yechiel Stewart,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.9,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,9:06,"Yechiel Stewart, Isiah Barnes",Spot Up,22 Yechiel Stewart > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
55,Isiah Barnes,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:28.9,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,8:45,"Isiah Barnes, Nate Tawiah-Boateng",P&R BH,2 Isiah Barnes > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
56,Giovanni Germain,,,,,Shot Clock Violation,00:00:19.1,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Giovanni Germain,,14 Giovanni Germain > Non Possession > Shot Clock Violation
57,Yechiel Stewart,,,,Turnover,Turnover,00:00:10.9,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,8:22,Yechiel Stewart,,22 Yechiel Stewart > No Play Type > Turnover
58,Warren Davis,,,,,Non Shooting Foul,00:00:12.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Warren Davis,,22 Warren Davis > Non Possession > Non Shooting Foul
59,Abdul-Jaleel Ibrahim,,,,Turnover,Turnover,00:00:10.0,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,8:07,Abdul-Jaleel Ibrahim,Off Screen,1 Abdul-Jaleel Ibrahim > Off Screen > To Shooter's Left > Straight > Turnover
60,Yechiel Stewart,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,7:48,"Yechiel Stewart, Warren Davis",Off Screen,22 Yechiel Stewart > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
61,Abdul-Jaleel Ibrahim,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:20.8,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,7:35,"Abdul-Jaleel Ibrahim, Andrew Deppe, Dylan Matchett",P&R BH,1 Abdul-Jaleel Ibrahim > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
62,Dylan Matchett,,,,3FGm,Miss 3 Pts,00:00:19.9,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,7:23,Dylan Matchett,Spot Up,32 Dylan Matchett > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
63,Yechiel Stewart,,,,Off Reb,Run Offense,00:00:09.3,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Yechiel Stewart,Off Reb,22 Yechiel Stewart > Offensive Rebound > Long > Run Offense
64,PJ Scalisi,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:25.4,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,7:07,"PJ Scalisi, Solomon Mason","Post Up, Spot Up",32 Dylan Matchett > Post-Up > Right Block > Defense Commits > Ball Delivered > 23 PJ Scalisi > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
65,Solomon Mason,,,,"Turnover, Steal",Turnover,00:00:13.7,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,6:50,"Solomon Mason, PJ Scalisi",P&R BH,15 Solomon Mason > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
66,PJ Scalisi,,,,Foul,Foul,00:00:10.0,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,6:46,"Solomon Mason, PJ Scalisi",Transition,23 PJ Scalisi > Transition > Ballhandler > To Basket > Foul
67,PJ Scalisi,,,,FTm,Free Throw,00:00:11.0,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,PJ Scalisi,,23 PJ Scalisi > Non Possession > Free Throw
68,PJ Scalisi,,,,FTM,Free Throw,00:00:11.4,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,PJ Scalisi,,23 PJ Scalisi > Non Possession > Free Throw
69,Warren Davis,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.9,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,6:27,"Warren Davis, Dylan Matchett",Cut,22 Warren Davis > Cut > Basket > Miss 2 Pts
70,Tucker Tharpe,,,,2FGm,Miss 2 Pts,00:00:22.5,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,6:12,Tucker Tharpe,"Iso, Cut",41 Andrew Deppe > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 35 Tucker Tharpe > Cut > Basket > Miss 2 Pts
71,Yechiel Stewart,,,,2FGm,Miss 2 Pts,00:00:10.3,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,6:06,Yechiel Stewart,Post Up,22 Yechiel Stewart > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts
72,Yechiel Stewart,,,,Off Reb,Run Offense,00:00:08.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Yechiel Stewart,Off Reb,22 Yechiel Stewart > Offensive Rebound > Long > Run Offense
73,Tucker Tharpe,,,,"Foul, Turnover",Turnover,00:00:19.9,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,5:54,Tucker Tharpe,Post Up,35 Tucker Tharpe > Post-Up > Right Block > Right Shoulder > Dribble Move > Turnover
74,Giovanni Germain,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,5:36,"Giovanni Germain, Dylan Matchett",Spot Up,14 Giovanni Germain > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
75,Dylan Matchett,,,,2FGm,Miss 2 Pts,00:00:31.1,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,5:12,Dylan Matchett,Post Up,32 Dylan Matchett > Post-Up > Right Block > Right Shoulder > Dribble Move > To Jumper > Miss 2 Pts
76,Warren Davis,,,,Foul,Foul,00:00:26.7,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,4:42,"Avery Eugster, Warren Davis",Post Up,22 Warren Davis > Post-Up > Flash Middle > Right Shoulder > No Dribble Move > To Hook > Foul
77,Warren Davis,,,,FTM,Free Throw,00:00:11.9,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Warren Davis,,22 Warren Davis > Non Possession > Free Throw
78,Warren Davis,,,,FTM,Free Throw,00:00:10.3,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Warren Davis,,22 Warren Davis > Non Possession > Free Throw
79,Avery Eugster,,,,,No Violation,00:00:08.9,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Avery Eugster,,12 Avery Eugster > Non Possession > No Violation
80,Dylan Matchett,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.7,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,4:27,"Isiah Barnes, Dylan Matchett",P&R BH,32 Dylan Matchett > P&R Ball Handler > Left P&R > Side > Takes Early Jump Shot > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
81,Isiah Barnes,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.9,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,4:19,"Isiah Barnes, Dylan Matchett",Transition,2 Isiah Barnes > Transition > Ballhandler > To Basket > Miss 2 Pts
82,Andrew Deppe,,,,"2FGM, Assist",Make 2 Pts,00:00:20.5,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,4:03,"PJ Scalisi, Andrew Deppe",Cut,41 Andrew Deppe > Cut > Basket > Make 2 Pts
83,Isiah Barnes,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:21.5,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,3:41,"Isiah Barnes, Dylan Matchett",Iso,2 Isiah Barnes > ISO > Top > Early Jumper > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
84,Andrew Deppe,,,,"2FGM, Assist",Make 2 Pts,00:00:32.7,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,3:17,"Andrew Deppe, Chuck Clemons","P&R BH, P&R Roll Man",4 Chuck Clemons > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 41 Andrew Deppe > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Short to < 17' > Make 2 Pts
85,Brennan Heaven,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,2:59,"Brennan Heaven, PJ Scalisi","P&R BH, Spot Up",15 Solomon Mason > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Brennan Heaven > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
86,Chuck Clemons,,,,2FGM,Make 2 Pts,00:00:14.1,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,2:50,Chuck Clemons,Transition,4 Chuck Clemons > Transition > Right Wing > To Basket > Make 2 Pts
87,Isiah Barnes,,,,2FGm,Miss 2 Pts,00:00:26.3,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,2:20,Isiah Barnes,Spot Up,2 Isiah Barnes > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
88,Isiah Barnes,,,,Off Reb,Run Offense,00:00:07.0,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Isiah Barnes,Off Reb,2 Isiah Barnes > Offensive Rebound > Short > Run Offense
89,Brennan Heaven,,,,,No Violation,00:00:10.3,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Brennan Heaven,,11 Brennan Heaven > Non Possession > No Violation
90,Warren Davis,,,,"2FGM, Assist",Make 2 Pts,00:00:20.7,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,2:00,"Warren Davis, Noah Colin","Iso, Cut",4 Noah Colin > ISO > Right > Drives Left > Defense Commits > Ball Delivered > 22 Warren Davis > Cut > Basket > Make 2 Pts
91,Dylan Matchett,,,,"2FGM, 2FGm, Off Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:27.9,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,1:27,"Brennan Heaven, Dylan Matchett, Andrew Deppe",Post Up,32 Dylan Matchett > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts
92,Brennan Heaven,,,,,No Violation,00:00:18.1,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,,Brennan Heaven,,11 Brennan Heaven > Non Possession > No Violation
93,Isiah Barnes,,,,"Turnover, Steal",Turnover,00:00:12.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,0:59,"Isiah Barnes, Dylan Matchett",Spot Up,2 Isiah Barnes > Spot-Up > Drives Left > Turnover
94,Chuck Clemons,,,,Foul,Foul,00:00:13.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,0:56,"Noah Colin, Chuck Clemons",Transition,4 Chuck Clemons > Transition > Left Wing > To Basket > Foul
95,Chuck Clemons,,,,FTM,Free Throw,00:00:07.7,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Chuck Clemons,,4 Chuck Clemons > Non Possession > Free Throw
96,Chuck Clemons,,,,FTM,Free Throw,00:00:07.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Chuck Clemons,,4 Chuck Clemons > Non Possession > Free Throw
97,Isiah Barnes,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:12.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,0:41,"Isiah Barnes, Chuck Clemons",P&R BH,2 Isiah Barnes > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
98,Dylan Matchett,,,,"Turnover, Steal",Turnover,00:00:31.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,0:16,"Dylan Matchett, Brennan Heaven",Cut,32 Dylan Matchett > Cut > Basket > Turnover
99,Isiah Barnes,,,,"Turnover, Steal",Turnover,00:00:17.5,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,1,0:02,"Isiah Barnes, Dylan Matchett",P&R BH,2 Isiah Barnes > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
100,Dylan Matchett,,,,,No Violation,00:00:08.7,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,1,,Dylan Matchett,,32 Dylan Matchett > Non Possession > No Violation
101,Chuck Clemons,,,,,Make 3 Pts,00:00:18.2,,,Rensselaer Polytechnic,SDB@RPI,12/01/2024,2,,Chuck Clemons,,12 Avery Eugster > Post-Up > Right Block > Face-up > Drive Middle > Defense Commits > Ball Delivered > 4 Chuck Clemons > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
102,Noah Colin,,,,"Turnover, Steal",Turnover,00:00:17.6,,,SUNY Delhi Broncos,SDB@RPI,12/01/2024,2,19:26,"Noah Colin, Andrew Deppe",,4 Noah Colin > No Play Type > Turnover
