#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
17,Dorian Paki,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:06.9,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,15:54,Dorian Paki,Off Reb,1 Dorian Paki > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
18,Carter Meshanic,,,,,Make 2 Pts,00:00:06.9,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Carter Meshanic,,23 Carter Meshanic > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
19,Jackson Mascari,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:11.3,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,15:37,"Jackson Mascari, Carter Meshanic","P&R BH, Spot Up",10 Pat Gilhool > P&R Ball Handler > High P&R > Defense Commits > Ball Delivered > 32 Jackson Mascari > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
20,Alex Moesch,,,,2FGM,Make 2 Pts,00:00:13.2,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,15:29,Alex Moesch,Transition,4 Alex Moesch > Transition > Right Wing > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
21,Pat Gilhool,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.6,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,15:11,"Pat Gilhool, Carter Meshanic",Off Screen,10 Pat Gilhool > Off Screen > To Shooter's Right > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
22,Alex Moesch,,,,"3FGM, Assist",Make 3 Pts,00:00:16.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,15:00,"Alex Moesch, Aidan Rodgers","P&R BH, Spot Up",55 Aidan Rodgers > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 4 Alex Moesch > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
23,Jayden Rowe,,,,3FGM,Make 3 Pts,00:00:10.3,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,14:46,Jayden Rowe,Iso,1 Jayden Rowe > ISO > Left > Drives Right > Dribble Jumper > Long/3pt > Make 3 Pts
24,Dorian Paki,,,,2FGM,Make 2 Pts,00:00:28.3,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,14:19,Dorian Paki,Post Up,1 Dorian Paki > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts
25,Jackson Mascari,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.6,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,13:58,"Alex Moesch, Jackson Mascari","P&R BH, Spot Up",1 Jayden Rowe > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Jackson Mascari > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
26,Alex Moesch,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:18.0,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,13:43,"Alex Moesch, Pat Gilhool, Jayden Rowe",P&R BH,4 Alex Moesch > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
27,Jayden Rowe,,,,Turnover,Turnover,00:00:26.3,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,13:21,Jayden Rowe,Spot Up,1 Jayden Rowe > Spot-Up > Drives Left > Turnover
28,Carter Meshanic,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:24.2,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,13:00,"Carter Meshanic, Pat Gilhool",Cut,23 Carter Meshanic > Cut > Basket > Miss 2 Pts
29,Tate Landis,,,,2FGM,Make 2 Pts,00:00:16.3,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,12:42,Tate Landis,"P&R BH, Spot Up",12 Ben Troyer > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Tate Landis > Spot-Up > Drives Right > To Basket > Make 2 Pts
30,Aidan Rodgers,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:12.3,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,12:27,"Aidan Rodgers, Colin Treude",Off Screen,55 Aidan Rodgers > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
31,Pat Gilhool,,,,"3FGM, Assist",Make 3 Pts,00:00:17.7,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,12:10,"Pat Gilhool, Tate Landis",Off Screen,10 Pat Gilhool > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
32,Carter Meshanic,,,,Foul,Non Shooting Foul,00:00:20.7,,,,HOB@YPA,11/09/2024,1,,Kai Cipalla,,23 Carter Meshanic > Non Possession > Non Shooting Foul
33,Alex Moesch,,,,Turnover,Turnover,00:00:12.6,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,11:41,Alex Moesch,Off Screen,4 Alex Moesch > Off Screen > To Shooter's Right > Flare > Turnover
34,Pat Gilhool,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:19.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,11:22,"Pat Gilhool, Carter Meshanic",Off Screen,10 Pat Gilhool > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
35,Hunter Meshanic,,,,Foul,Foul,00:00:18.9,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,11:07,"Pat Gilhool, Hunter Meshanic",Spot Up,24 Hunter Meshanic > Spot-Up > Drives Right > To Basket > Foul
36,Hunter Meshanic,,,,FTM,Free Throw,00:00:05.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Hunter Meshanic,,24 Hunter Meshanic > Non Possession > Free Throw
37,Hunter Meshanic,,,,FTm,Free Throw,00:00:08.8,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Hunter Meshanic,,24 Hunter Meshanic > Non Possession > Free Throw
38,Hunter Meshanic,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:15.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,10:54,"Hunter Meshanic, Pat Gilhool, Ben Troyer",Off Screen,24 Hunter Meshanic > Off Screen > To Shooter's Right > Straight > To Basket > Miss 2 Pts
39,Nick Schroeder,,,,"3FGM, Assist",Make 3 Pts,00:00:13.9,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,10:38,"Nick Schroeder, Pat Gilhool",Transition,45 Nick Schroeder > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
40,Hunter Meshanic,,,,"2FGm, Def Reb, Foul",Miss 2 Pts,00:00:31.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,10:10,"Hunter Meshanic, Jayden Rowe",Post Up,24 Hunter Meshanic > Post-Up > Left Block > Left Shoulder > Dribble Move > To Up and Under > Miss 2 Pts
41,Jackson Mascari,,,,2FGM,Make 2 Pts,00:00:24.9,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,9:43,Jackson Mascari,"P&R BH, P&R Roll Man",10 Pat Gilhool > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Jackson Mascari > P&R Roll Man > Pick and Pops > Drives Left > To Basket > Make 2 Pts
42,Niko Lutz,,,,3FGm,Miss 3 Pts,00:00:25.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,9:24,Niko Lutz,Spot Up,20 Niko Lutz > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
43,Gabriel Bergeron,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:09.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,9:24,Gabriel Bergeron,Off Reb,12 Gabriel Bergeron > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
44,Niko Lutz,,,,Off Reb,Run Offense,00:00:09.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Niko Lutz,Off Reb,20 Niko Lutz > Offensive Rebound > Long > Run Offense
45,Niko Lutz,,,,2FGm,Miss 2 Pts,00:00:17.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,9:12,Niko Lutz,"P&R BH, P&R Roll Man",2 Monty Nedd > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Niko Lutz > P&R Roll Man > Rolls to Basket > Miss 2 Pts
46,Gabriel Bergeron,,,,Off Reb,Run Offense,00:00:07.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Gabriel Bergeron,Off Reb,12 Gabriel Bergeron > Offensive Rebound > Long > Run Offense
47,Hunter Meshanic,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:11.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,9:08,"Hunter Meshanic, Nick Schroeder",Spot Up,24 Hunter Meshanic > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
48,Aleks Smith,,,,"2FGM, Assist",Make 2 Pts,00:00:20.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,8:44,"Aleks Smith, Jackson Mascari",Cut,21 Aleks Smith > Cut > Basket > Make 2 Pts
49,Allen Mordi,,,,,No Violation,00:00:05.9,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Allen Mordi,,11 Allen Mordi > Non Possession > No Violation
50,Aidan Rodgers,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:33.2,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,8:13,"Aidan Rodgers, Kai Cipalla",P&R BH,55 Aidan Rodgers > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > To Basket > Miss 2 Pts
51,Allen Mordi,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:07.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,8:11,"Allen Mordi, Jackson Mascari",Cut,11 Allen Mordi > Cut > Basket > Miss 2 Pts
52,Pat Gilhool,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:17.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,7:52,"Pat Gilhool, Dorian Paki",Cut,10 Pat Gilhool > Cut > Basket > Miss 2 Pts
53,Gabriel Bergeron,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.2,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,7:46,"Gabriel Bergeron, Kai Cipalla",Transition,12 Gabriel Bergeron > Transition > Right Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
54,Jackson Mascari,,,,Foul,Non Shooting Foul,00:00:12.8,,,,HOB@YPA,11/09/2024,1,,Allen Mordi,,32 Jackson Mascari > Non Possession > Non Shooting Foul
55,Kai Cipalla,,,,2FGM,Make 2 Pts,00:00:15.6,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,7:18,Kai Cipalla,Spot Up,22 Kai Cipalla > Spot-Up > Drives Right > To Basket > Make 2 Pts
56,Monty Nedd,,,,2FGm,Miss 2 Pts,00:00:14.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,7:03,Monty Nedd,P&R BH,2 Monty Nedd > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Miss 2 Pts
57,Aidan Rodgers,,,,Foul,Foul,00:00:16.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,6:51,"Nick Schroeder, Aidan Rodgers",Iso,55 Aidan Rodgers > ISO > Right > Drives Right > To Basket > Foul
58,Aidan Rodgers,,,,FTM,Free Throw,00:00:06.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > Free Throw
59,Aidan Rodgers,,,,FTM,Free Throw,00:00:06.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > Free Throw
60,Kai Cipalla,,,,3FGm,Miss 3 Pts,00:00:31.7,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,6:29,Kai Cipalla,Spot Up,22 Kai Cipalla > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
61,Jackson Mascari,,,,"Off Reb, Foul",Run Offense,00:00:09.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,,"Jackson Mascari, Aidan Rodgers",Off Reb,32 Jackson Mascari > Offensive Rebound > Short > Run Offense
62,Jayden Rowe,,,,,No Violation,00:00:19.4,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,,Jayden Rowe,,1 Jayden Rowe > Non Possession > No Violation
63,Kai Cipalla,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:18.7,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,6:05,"Kai Cipalla, Dorian Paki",Spot Up,22 Kai Cipalla > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
64,Monty Nedd,,,,Foul,Non Shooting Foul,00:00:13.2,,,,HOB@YPA,11/09/2024,1,,Ethan Glass,,2 Monty Nedd > Non Possession > Non Shooting Foul
65,Allen Mordi,,,,"Turnover, Steal",Turnover,00:00:18.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,5:42,"Allen Mordi, Jackson Mascari",Post Up,11 Allen Mordi > Post-Up > Right Block > Right Shoulder > Dribble Move > Turnover
66,Ben Troyer,,,,"3FGM, Assist",Make 3 Pts,00:00:21.1,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,5:24,"Tate Landis, Ben Troyer","Post Up, Spot Up",22 Kai Cipalla > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 12 Ben Troyer > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
67,Aidan Rodgers,,,,"Turnover, Steal",Turnover,00:00:25.7,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,4:51,"Aidan Rodgers, Tate Landis",P&R BH,55 Aidan Rodgers > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
68,Tate Landis,,,,Foul,Non Shooting Foul,00:00:16.2,,,,HOB@YPA,11/09/2024,1,,Aidan Rodgers,,20 Tate Landis > Non Possession > Non Shooting Foul
69,Jackson Mascari,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:09.3,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,4:39,"Jackson Mascari, Monty Nedd",Spot Up,32 Jackson Mascari > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
70,Monty Nedd,,,,"Turnover, Steal",Turnover,00:00:11.2,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,4:31,"Monty Nedd, Tate Landis",Transition,2 Monty Nedd > Transition > Ballhandler > Turnover
71,Ben Troyer,,,,Turnover,Turnover,00:00:12.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,4:25,Ben Troyer,Transition,12 Ben Troyer > Transition > Left Wing > Turnover
72,Monty Nedd,,,,Foul,Foul,00:00:22.2,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,4:09,"Aleks Smith, Monty Nedd",Iso,2 Monty Nedd > ISO > Right > Drives Left > To Basket > Foul
73,Monty Nedd,,,,FTm,Free Throw,00:00:06.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Monty Nedd,,2 Monty Nedd > Non Possession > Free Throw
74,Monty Nedd,,,,FTM,Free Throw,00:00:05.3,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Monty Nedd,,2 Monty Nedd > Non Possession > Free Throw
75,Kai Cipalla,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:18.6,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,3:55,"Kai Cipalla, Dorian Paki",Post Up,22 Kai Cipalla > Post-Up > Flash Middle > Post Pin > No Dribble Move > To Basket > Miss 2 Pts
76,Monty Nedd,,,,,Kicked Ball,00:00:09.6,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Monty Nedd,,2 Monty Nedd > Non Possession > Kicked Ball
77,Dorian Paki,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:17.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,3:37,"Dorian Paki, Jackson Mascari",Cut,1 Dorian Paki > Cut > Basket > Miss 2 Pts
78,Jayden Rowe,,,,3FGm,Miss 3 Pts,00:00:22.7,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,3:17,Jayden Rowe,P&R BH,1 Jayden Rowe > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
79,Carter Meshanic,,,,"Turnover, Steal",Turnover,00:00:22.0,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,2:55,"Carter Meshanic, Jayden Rowe",Post Up,23 Carter Meshanic > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Turnover
80,Jayden Rowe,,,,,No Violation,00:00:05.1,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,,Jayden Rowe,,1 Jayden Rowe > Non Possession > No Violation
81,Kai Cipalla,,,,Foul,Foul,00:00:21.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,2:32,"Dorian Paki, Kai Cipalla",Post Up,22 Kai Cipalla > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Foul
82,Kai Cipalla,,,,FTm,Free Throw,00:00:06.5,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,,Kai Cipalla,,22 Kai Cipalla > Non Possession > Free Throw
83,Kai Cipalla,,,,FTM,Free Throw,00:00:05.2,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,,Kai Cipalla,,22 Kai Cipalla > Non Possession > Free Throw
84,Niko Lutz,,,,2FGM,Make 2 Pts,00:00:17.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,2:19,Niko Lutz,Spot Up,20 Niko Lutz > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Make 2 Pts
85,Tate Landis,,,,2FGM,Make 2 Pts,00:00:19.1,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,1:56,Tate Landis,"P&R BH, Spot Up",32 Jackson Mascari > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Tate Landis > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
86,Niko Lutz,,,,"3FGM, Assist",Make 3 Pts,00:00:18.6,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,1:38,"Niko Lutz, Alex Moesch",Spot Up,20 Niko Lutz > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
87,Tate Landis,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.6,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,1:20,"Tate Landis, Niko Lutz",Off Screen,20 Tate Landis > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Short to < 17' > Miss 2 Pts
88,Carter Meshanic,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.1,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,1:06,"Carter Meshanic, Pat Gilhool",Post Up,23 Carter Meshanic > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts
89,Kai Cipalla,,,,Turnover,Turnover,00:00:14.6,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,0:52,Kai Cipalla,Post Up,22 Kai Cipalla > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Turnover
90,Justin Price,,,,Turnover,Turnover,00:00:17.0,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,0:39,Justin Price,P&R BH,5 Justin Price > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Turnover
91,Jackson Mascari,,,,3FGm,Miss 3 Pts,00:00:31.7,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,0:10,Jackson Mascari,"P&R BH, P&R Roll Man",20 Tate Landis > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Jackson Mascari > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
92,Niko Lutz,,,,Foul,Foul,00:00:05.8,,,,HOB@YPA,11/09/2024,1,0:09,Aleks Smith,,20 Niko Lutz > No Play Type > Foul
93,Niko Lutz,,,,FTM,Free Throw,00:00:07.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Niko Lutz,,20 Niko Lutz > Non Possession > Free Throw
94,Niko Lutz,,,,FTM,Free Throw,00:00:07.5,,,Hobart College Statesmen,HOB@YPA,11/09/2024,1,,Niko Lutz,,20 Niko Lutz > Non Possession > Free Throw
95,Jayden Rowe,,,,,Miss 3 Pts,00:00:15.8,,,York (PA) Spartans,HOB@YPA,11/09/2024,1,,Jayden Rowe,,20 Tate Landis > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 1 Jayden Rowe > P&R Roll Man > Pick and Pops > Drives Right > Dribble Jumper > Long/3pt > Miss 3 Pts
96,Jayden Rowe,,,,3FGM,Make 3 Pts,00:00:19.1,,,York (PA) Spartans,HOB@YPA,11/09/2024,2,19:47,Jayden Rowe,P&R BH,1 Jayden Rowe > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
97,Alex Moesch,,,,"Turnover, Steal",Turnover,00:00:23.9,,,Hobart College Statesmen,HOB@YPA,11/09/2024,2,19:22,"Alex Moesch, Kai Cipalla",Handoff,4 Alex Moesch > Hand Off > From Dribble > Left > Turnover
98,Jayden Rowe,,,,3FGM,Make 3 Pts,00:00:10.2,,,York (PA) Spartans,HOB@YPA,11/09/2024,2,19:11,Jayden Rowe,P&R BH,1 Jayden Rowe > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
99,Carter Meshanic,,,,2FGm,Miss 2 Pts,00:00:11.3,,,Hobart College Statesmen,HOB@YPA,11/09/2024,2,19:01,Carter Meshanic,Transition,23 Carter Meshanic > Transition > Ballhandler > To Basket > Miss 2 Pts
100,Dorian Paki,,,,"Off Reb, Foul",Foul,00:00:05.9,,,Hobart College Statesmen,HOB@YPA,11/09/2024,2,19:01,"Dorian Paki, Nick Schroeder",Off Reb,1 Dorian Paki > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
101,Dorian Paki,,,,FTm,Free Throw,00:00:06.3,,,Hobart College Statesmen,HOB@YPA,11/09/2024,2,,Dorian Paki,,1 Dorian Paki > Non Possession > Free Throw
102,Dorian Paki,,,,"FTm, Def Reb",Free Throw,00:00:07.4,,,Hobart College Statesmen,HOB@YPA,11/09/2024,2,,"Dorian Paki, Jayden Rowe",,1 Dorian Paki > Non Possession > Free Throw
