#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
15,Kreekor Karageuzian,,,,Turnover,Turnover,00:00:15.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,16:38,Kreekor Karageuzian,P&R BH,4 Kreekor Karageuzian > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Turnover
16,Mason Studer,,,,Foul,Foul,00:00:29.4,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,16:13,"Luke Adams, Mason Studer",Spot Up,1 Mason Studer > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Foul
17,Mason Studer,,,,FTM,Free Throw,00:00:05.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Mason Studer,,1 Mason Studer > Non Possession > Free Throw
18,Mason Studer,,,,FTM,Free Throw,00:00:05.4,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Mason Studer,,1 Mason Studer > Non Possession > Free Throw
19,Alex Walters,,,,"3FGM, Assist",Make 3 Pts,00:00:19.8,,,Vassar Brewers,ONU@VC,11/08/2024,1,15:56,"Alex Walters, Shea Fitzgerald",Spot Up,33 Alex Walters > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
20,Theo Maag,,,,2FGM,Make 2 Pts,00:00:11.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,15:39,Theo Maag,Post Up,21 Theo Maag > Post-Up > Right Block > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
21,Shea Fitzgerald,,,,Foul,Non Shooting Foul,00:00:22.7,,,,ONU@VC,11/08/2024,1,,Mason Studer,,3 Shea Fitzgerald > Non Possession > Non Shooting Foul
22,Shea Fitzgerald,,,,3FGm,Miss 3 Pts,00:00:17.1,,,Vassar Brewers,ONU@VC,11/08/2024,1,15:03,Shea Fitzgerald,Spot Up,3 Shea Fitzgerald > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
23,Nathan Denham,,,,"Off Reb, Turnover",Turnover,00:00:09.3,,,Vassar Brewers,ONU@VC,11/08/2024,1,15:03,Nathan Denham,Off Reb,22 Nathan Denham > Offensive Rebound > Short > Turnover
24,Carter Reese,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:25.7,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,14:36,"Carter Reese, Alex Walters",Spot Up,15 Carter Reese > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
25,Shea Fitzgerald,,,,Foul,Foul,00:00:12.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,14:27,"Theo Maag, Shea Fitzgerald",Transition,3 Shea Fitzgerald > Transition > Ballhandler > To Basket > Foul
26,Shea Fitzgerald,,,,FTM,Free Throw,00:00:05.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Shea Fitzgerald,,3 Shea Fitzgerald > Non Possession > Free Throw
27,Shea Fitzgerald,,,,FTM,Free Throw,00:00:05.4,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Shea Fitzgerald,,3 Shea Fitzgerald > Non Possession > Free Throw
28,Jadi Cunningham Jr.,,,,,Kicked Ball,00:00:10.7,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,,11 Jadi Cunningham Jr. > Non Possession > Kicked Ball
29,Theo Maag,,,,"Turnover, Steal",Turnover,00:00:25.0,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,13:58,"Theo Maag, Nathan Denham","P&R BH, P&R Roll Man",15 Carter Reese > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Theo Maag > P&R Roll Man > Rolls to Basket > Turnover
30,Shea Fitzgerald,,,,,No Violation,00:00:10.1,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Shea Fitzgerald,,3 Shea Fitzgerald > Non Possession > No Violation
31,JP Miranda,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:08.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,13:50,"JP Miranda, Carter Reese",Off Screen,0 JP Miranda > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
32,Noah Langford,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,13:40,"Noah Langford, Nathan Denham",Off Screen,3 Noah Langford > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
33,JP Miranda,,,,2FGm,Miss 2 Pts,00:00:16.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,13:29,JP Miranda,Transition,0 JP Miranda > Transition > Left Wing > To Basket > Miss 2 Pts
34,JP Miranda,,,,Off Reb,Run Offense,00:00:07.8,,,Vassar Brewers,ONU@VC,11/08/2024,1,,JP Miranda,Off Reb,0 JP Miranda > Offensive Rebound > Long > Run Offense
35,Nathan Denham,,,,2FGM,Make 2 Pts,00:00:18.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,13:15,Nathan Denham,"P&R BH, Spot Up",3 Shea Fitzgerald > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Nathan Denham > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts
36,Carter Reese,,,,Foul,Foul,00:00:25.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,12:44,"JP Miranda, Carter Reese",Handoff,15 Carter Reese > Hand Off > From Dribble > Top > To Basket > Foul
37,Carter Reese,,,,FTM,Free Throw,00:00:06.4,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Carter Reese,,15 Carter Reese > Non Possession > Free Throw
38,Carter Reese,,,,FTm,Free Throw,00:00:07.9,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Carter Reese,,15 Carter Reese > Non Possession > Free Throw
39,Shea Fitzgerald,,,,Foul,Non Shooting Foul,00:00:09.4,,,,ONU@VC,11/08/2024,1,,Noah Langford,,3 Shea Fitzgerald > Non Possession > Non Shooting Foul
40,Nathan Denham,,,,"Turnover, Steal",Turnover,00:00:15.5,,,Vassar Brewers,ONU@VC,11/08/2024,1,12:27,"Nathan Denham, Bryce Stuart","P&R BH, P&R Roll Man",3 Shea Fitzgerald > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Nathan Denham > P&R Roll Man > Pick and Pops > Drives Left > Turnover
41,Jadi Cunningham Jr.,,,,"2FGM, Assist",Make 2 Pts,00:00:13.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,12:19,"Jadi Cunningham Jr., Aiden Harris",Transition,11 Jadi Cunningham Jr. > Transition > Left Wing > To Basket > Make 2 Pts
42,Sebastian Medina,,,,,Turnover,00:00:14.5,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Sebastian Medina,,3 Shea Fitzgerald > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 5 Sebastian Medina > Spot-Up > Turnover
43,Hayden Hanson,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:30.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,11:33,"Hayden Hanson, Sacha Greenberg",Cut,20 Hayden Hanson > Cut > Basket > Miss 2 Pts
44,Shea Fitzgerald,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:11.5,,,Vassar Brewers,ONU@VC,11/08/2024,1,11:28,"Shea Fitzgerald, Noah Langford",Transition,3 Shea Fitzgerald > Transition > Ballhandler > To Basket > Miss 2 Pts
45,Hayden Hanson,,,,"Turnover, Steal",Turnover,00:00:12.7,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,11:17,"Hayden Hanson, Shea Fitzgerald",,20 Hayden Hanson > No Play Type > Turnover
46,Nathan Denham,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:08.3,,,Vassar Brewers,ONU@VC,11/08/2024,1,11:12,"Nathan Denham, Hayden Hanson",Transition,22 Nathan Denham > Transition > First Middle > To Basket > Miss 2 Pts
47,Sacha Greenberg,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:08.3,,,Vassar Brewers,ONU@VC,11/08/2024,1,11:10,"Sacha Greenberg, Jadi Cunningham Jr.",Spot Up,11 Sacha Greenberg > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
48,William Miller,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:17.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,10:50,"William Miller, Nathan Denham, Sacha Greenberg",Handoff,2 William Miller > Hand Off > From Stationary > Left > To Basket > Miss 2 Pts
49,Shea Fitzgerald,,,,,Miss 2 Pts,00:00:14.1,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Shea Fitzgerald,,3 Shea Fitzgerald > Transition > Left Wing > To Basket > Miss 2 Pts
50,Luke Adams,,,,,Run Offense,00:00:08.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Luke Adams,,23 Luke Adams > Offensive Rebound > Long > Run Offense
51,Sacha Greenberg,,,,,Miss 3 Pts,00:00:10.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Sacha Greenberg,,11 Sacha Greenberg > Hand Off > From Stationary > Right > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
52,Bryce Stuart,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:31.9,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,10:13,"Nathan Denham, Bryce Stuart",Off Screen,10 Bryce Stuart > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
53,Sebastian Medina,,,,"Turnover, Steal",Turnover,00:00:15.8,,,Vassar Brewers,ONU@VC,11/08/2024,1,9:59,"Sebastian Medina, Jadi Cunningham Jr.",Spot Up,5 Sebastian Medina > Spot-Up > Drives Right > Turnover
54,Aiden Harris,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:11.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,9:53,"Luke Adams, Aiden Harris",Transition,13 Aiden Harris > Transition > Left Wing > To Basket > Miss 2 Pts
55,Sebastian Medina,,,,,No Violation,00:00:08.3,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Sebastian Medina,,5 Sebastian Medina > Non Possession > No Violation
56,Kreekor Karageuzian,,,,Foul,Non Shooting Foul,00:00:19.1,,,,ONU@VC,11/08/2024,1,,William Miller,,4 Kreekor Karageuzian > Non Possession > Non Shooting Foul
57,Alex Walters,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.0,,,Vassar Brewers,ONU@VC,11/08/2024,1,9:25,"Alex Walters, William Miller",Spot Up,33 Alex Walters > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
58,Jadi Cunningham Jr.,,,,3FGm,Miss 3 Pts,00:00:34.7,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,8:57,Jadi Cunningham Jr.,Spot Up,11 Jadi Cunningham Jr. > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
59,Blake Michael,,,,Off Reb,Run Offense,00:00:08.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Blake Michael,Off Reb,4 Blake Michael > Offensive Rebound > Short > Run Offense
60,Carter Reese,,,,"Turnover, Steal",Turnover,00:00:11.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,8:49,"Carter Reese, Eric Zhang",Spot Up,15 Carter Reese > Spot-Up > Drives Right > Turnover
61,Luke Adams,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,8:33,"Luke Adams, Aiden Harris",Handoff,23 Luke Adams > Hand Off > From Dribble > Left > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
62,Aiden Harris,,,,3FGm,Miss 3 Pts,00:00:20.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,8:12,Aiden Harris,Spot Up,13 Aiden Harris > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
63,William Miller,,,,"Off Reb, Foul",Run Offense,00:00:07.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,"William Miller, Sebastian Medina",Off Reb,2 William Miller > Offensive Rebound > Short > Run Offense
64,William Miller,,,,"2FGM, Assist",Make 2 Pts,00:00:08.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,8:06,"William Miller, Mason Studer",Cut,2 William Miller > Cut > Screen > Make 2 Pts
65,Eric Zhang,,,,2FGM,Make 2 Pts,00:00:08.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,7:55,Eric Zhang,Handoff,13 Eric Zhang > Hand Off > From Dribble > Top > To Basket > Make 2 Pts
66,Mason Studer,,,,"3FGM, Assist",Make 3 Pts,00:00:20.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,7:32,"Carter Reese, Mason Studer",Spot Up,1 Mason Studer > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
67,Kreekor Karageuzian,,,,Foul,Foul,00:00:07.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,7:23,"Aiden Harris, Kreekor Karageuzian",Transition,4 Kreekor Karageuzian > Transition > Right Wing > To Basket > Foul
68,Kreekor Karageuzian,,,,FTM,Free Throw,00:00:06.3,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Kreekor Karageuzian,,4 Kreekor Karageuzian > Non Possession > Free Throw
69,Kreekor Karageuzian,,,,"FTm, Def Reb",Free Throw,00:00:07.0,,,Vassar Brewers,ONU@VC,11/08/2024,1,,"Kreekor Karageuzian, Blake Michael",,4 Kreekor Karageuzian > Non Possession > Free Throw
70,William Miller,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:29.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,6:54,"William Miller, Luke Adams",P&R BH,2 William Miller > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
71,Luke Adams,,,,"3FGM, Assist",Make 3 Pts,00:00:25.5,,,Vassar Brewers,ONU@VC,11/08/2024,1,6:32,"Luke Adams, Kreekor Karageuzian","P&R BH, Spot Up",4 Kreekor Karageuzian > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 23 Luke Adams > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
72,Carter Reese,,,,"2FGM, Foul",1 Pts,00:00:10.7,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,6:18,"Carter Reese, Eric Zhang",Spot Up,15 Carter Reese > Spot-Up > Drives Left > To Basket > Make 2 Pts Foul > 1 Pts
73,Carter Reese,,,,FTM,Free Throw,00:00:05.7,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Carter Reese,,15 Carter Reese > Non Possession > Free Throw
74,Kreekor Karageuzian,,,,"2FGM, Assist",Make 2 Pts,00:00:09.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,6:02,"Kreekor Karageuzian, Shea Fitzgerald",Cut,4 Kreekor Karageuzian > Cut > Basket > Make 2 Pts
75,Theo Maag,,,,"Turnover, Steal",Turnover,00:00:09.2,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,5:49,"Theo Maag, Nathan Denham",,21 Theo Maag > No Play Type > Turnover
76,Nathan Denham,,,,"2FGM, Assist",Make 2 Pts,00:00:08.1,,,Vassar Brewers,ONU@VC,11/08/2024,1,5:46,"Nathan Denham, Luke Adams",Transition,22 Nathan Denham > Transition > Left Wing > To Basket > Make 2 Pts
77,Carter Reese,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:09.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,5:35,"Luke Adams, Carter Reese",Handoff,15 Carter Reese > Hand Off > From Dribble > Left > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
78,Luke Adams,,,,Foul,Non Shooting Foul,00:00:06.0,,,,ONU@VC,11/08/2024,1,,Theo Maag,,23 Luke Adams > Non Possession > Non Shooting Foul
79,Shea Fitzgerald,,,,2FGM,Make 2 Pts,00:00:22.8,,,Vassar Brewers,ONU@VC,11/08/2024,1,5:13,Shea Fitzgerald,Spot Up,3 Shea Fitzgerald > Spot-Up > Drives Left > To Basket > Make 2 Pts
80,Jadi Cunningham Jr.,,,,Foul,Foul,00:00:25.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,4:45,"Luke Adams, Jadi Cunningham Jr.","P&R BH, Spot Up",3 Noah Langford > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Jadi Cunningham Jr. > Spot-Up > Drives Right > To Basket > Foul
81,Jadi Cunningham Jr.,,,,FTm,Free Throw,00:00:06.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,,11 Jadi Cunningham Jr. > Non Possession > Free Throw
82,Jadi Cunningham Jr.,,,,FTM,Free Throw,00:00:06.9,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,,11 Jadi Cunningham Jr. > Non Possession > Free Throw
83,Kreekor Karageuzian,,,,"Turnover, Steal",Turnover,00:00:08.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,4:36,"Kreekor Karageuzian, Jadi Cunningham Jr.",Transition,4 Kreekor Karageuzian > Transition > Trailer > Turnover
84,Jadi Cunningham Jr.,,,,"2FGM, Assist",Make 2 Pts,00:00:28.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,4:10,"Carter Reese, Jadi Cunningham Jr.",Cut,11 Jadi Cunningham Jr. > Cut > Basket > Make 2 Pts
85,Eric Zhang,,,,"2FGM, Assist",Make 2 Pts,00:00:13.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,3:55,"Eric Zhang, Shea Fitzgerald","P&R BH, Spot Up",3 Shea Fitzgerald > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Eric Zhang > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
86,Carter Reese,,,,"3FGM, Assist",Make 3 Pts,00:00:14.2,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,3:35,"Carter Reese, Jadi Cunningham Jr.",Spot Up,15 Carter Reese > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
87,Shea Fitzgerald,,,,Foul,Foul,00:00:10.1,,,Vassar Brewers,ONU@VC,11/08/2024,1,3:22,"Noah Langford, Shea Fitzgerald",Iso,3 Shea Fitzgerald > ISO > Right > Drives Right > Defense Commits > Foul
88,Shea Fitzgerald,,,,FTM,Free Throw,00:00:05.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Shea Fitzgerald,,3 Shea Fitzgerald > Non Possession > Free Throw
89,Shea Fitzgerald,,,,FTM,Free Throw,00:00:05.4,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Shea Fitzgerald,,3 Shea Fitzgerald > Non Possession > Free Throw
90,Bryce Stuart,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:21.3,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,3:09,"Bryce Stuart, Shea Fitzgerald",Spot Up,10 Bryce Stuart > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
91,Eric Zhang,,,,"2FGM, Assist",Make 2 Pts,00:00:10.7,,,Vassar Brewers,ONU@VC,11/08/2024,1,3:01,"Eric Zhang, Shea Fitzgerald",Transition,13 Eric Zhang > Transition > Right Wing > To Basket > Make 2 Pts
92,William Miller,,,,"Turnover, Steal",Turnover,00:00:12.8,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,2:42,"William Miller, Shea Fitzgerald",Post Up,2 William Miller > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Turnover
93,Eric Zhang,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:08.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,2:35,"Eric Zhang, Carter Reese",Transition,13 Eric Zhang > Transition > Ballhandler > To Basket > Miss 2 Pts
94,Jadi Cunningham Jr.,,,,Foul,Foul,00:00:31.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,2:12,"Eric Zhang, Jadi Cunningham Jr.",P&R BH,11 Jadi Cunningham Jr. > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Foul
95,Jadi Cunningham Jr.,,,,FTM,Free Throw,00:00:05.8,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,,11 Jadi Cunningham Jr. > Non Possession > Free Throw
96,Jadi Cunningham Jr.,,,,FTm,Free Throw,00:00:07.2,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,,11 Jadi Cunningham Jr. > Non Possession > Free Throw
97,Jadi Cunningham Jr.,,,,FTM,Free Throw,00:00:06.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,,11 Jadi Cunningham Jr. > Non Possession > Free Throw
98,JP Miranda,,,,"Turnover, Steal",Turnover,00:00:22.6,,,Vassar Brewers,ONU@VC,11/08/2024,1,1:50,"JP Miranda, William Miller","P&R BH, Cut",3 Shea Fitzgerald > P&R Ball Handler > Left P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 0 JP Miranda > Cut > Basket > Turnover
99,Blake Michael,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:32.1,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,1:22,"Blake Michael, Luke Adams","P&R BH, Spot Up",20 Hayden Hanson > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 4 Blake Michael > Spot-Up > Drives Right > To Basket > Miss 2 Pts
100,JP Miranda,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:22.9,,,Vassar Brewers,ONU@VC,11/08/2024,1,1:03,"JP Miranda, Blake Michael",P&R BH,0 JP Miranda > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Miss 2 Pts
101,Kreekor Karageuzian,,,,,Shot Clock Violation,00:00:20.1,,,Vassar Brewers,ONU@VC,11/08/2024,1,,Kreekor Karageuzian,,4 Kreekor Karageuzian > Non Possession > Shot Clock Violation
102,Aiden Harris,,,,2FGM,Make 2 Pts,00:00:12.6,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,0:39,Aiden Harris,"P&R BH, Spot Up",11 Jadi Cunningham Jr. > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 13 Aiden Harris > Spot-Up > Drives Right > To Basket > Make 2 Pts
103,Shea Fitzgerald,,,,3FGm,Miss 3 Pts,00:00:33.8,,,Vassar Brewers,ONU@VC,11/08/2024,1,0:08,Shea Fitzgerald,P&R BH,3 Shea Fitzgerald > P&R Ball Handler > High P&R > Go Away from Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
104,Luke Adams,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:07.5,,,Vassar Brewers,ONU@VC,11/08/2024,1,0:08,Luke Adams,Off Reb,23 Luke Adams > Offensive Rebound > Short > Scoring Attempt > Short to < 17' > Miss 2 Pts
105,Jadi Cunningham Jr.,,,,3FGm,Miss 3 Pts,00:00:11.5,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Jadi Cunningham Jr.,Transition,11 Jadi Cunningham Jr. > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts
106,Blake Michael,,,,Off Reb,Run Offense,00:00:06.0,,,Ohio Northern Polar Bears,ONU@VC,11/08/2024,1,,Blake Michael,Off Reb,4 Blake Michael > Offensive Rebound > Short > Run Offense
