#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
21,Christian Dufort,,,,"2FGM, Assist",Make 2 Pts,00:00:14.1,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,15:52,"Christian Dufort, Matthew Garside",Transition,24 Christian Dufort > Transition > First Middle > To Basket > Make 2 Pts
22,Max Poulton,,,,"3FGM, Assist",Make 3 Pts,00:00:26.8,,,Colby Mules,COL@UNY,12/01/2024,1,15:24,"Savion Stroud, Max Poulton","P&R BH, Spot Up",23 Savion Stroud > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 1 Max Poulton > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
23,Jack Plesser,,,,"2FGM, Assist",Make 2 Pts,00:00:23.2,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,15:05,"Jack Plesser, Matthew Garside",Spot Up,33 Jack Plesser > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Make 2 Pts
24,Max Poulton,,,,"Turnover, Steal",Turnover,00:00:14.0,,,Colby Mules,COL@UNY,12/01/2024,1,14:53,"Max Poulton, Matthew Garside",Handoff,1 Max Poulton > Hand Off > From Stationary > Top > Turnover
25,Jaden Jauregui,,,,,No Violation,00:00:06.2,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Jaden Jauregui,,13 Jaden Jauregui > Non Possession > No Violation
26,Matthew Garside,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:24.8,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,14:31,"Matthew Garside, Savion Stroud",Spot Up,12 Matthew Garside > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
27,Dan Civello,,,,,No Violation,00:00:19.6,,,Colby Mules,COL@UNY,12/01/2024,1,,Dan Civello,,6 Dan Civello > Non Possession > No Violation
28,Dan Civello,,,,2FGm,Miss 2 Pts,00:00:21.8,,,Colby Mules,COL@UNY,12/01/2024,1,13:59,Dan Civello,Post Up,6 Dan Civello > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts
29,Rashard Doyal,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:08.6,,,Colby Mules,COL@UNY,12/01/2024,1,13:59,"Rashard Doyal, Neil Daterao",Off Reb,13 Rashard Doyal > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
30,Neil Daterao,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.8,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,13:52,"Neil Daterao, Rashard Doyal",Transition,21 Neil Daterao > Transition > Right Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
31,Sam Hinman,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.2,,,Colby Mules,COL@UNY,12/01/2024,1,13:39,"Neil Daterao, Sam Hinman",Spot Up,11 Sam Hinman > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
32,Christian Dufort,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:20.6,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,13:23,"Dan Civello, Christian Dufort",Transition,24 Christian Dufort > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
33,Dan Civello,,,,"2FGM, Assist",Make 2 Pts,00:00:18.5,,,Colby Mules,COL@UNY,12/01/2024,1,13:09,"Dan Civello, Marcos Montiel",Cut,6 Dan Civello > Cut > Basket > Make 2 Pts
34,Jack Plesser,,,,Foul,Non Shooting Foul,00:00:10.4,,,,COL@UNY,12/01/2024,1,,Marcos Montiel,,33 Jack Plesser > Non Possession > Non Shooting Foul
35,Christian Dufort,,,,2FGm,Miss 2 Pts,00:00:14.5,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,12:52,Christian Dufort,Iso,24 Christian Dufort > ISO > Right > Drives Right > To Basket > Miss 2 Pts
36,Dan Civello,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.4,,,Colby Mules,COL@UNY,12/01/2024,1,12:43,"Dan Civello, Neil Daterao","P&R BH, P&R Roll Man",12 Jack Gatjanis > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 6 Dan Civello > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
37,Jack Plesser,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:25.3,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,12:23,"Jack Plesser, Rashard Doyal","P&R BH, P&R Roll Man",5 Tanner Tedesco > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jack Plesser > P&R Roll Man > Pick and Pops > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
38,Rashard Doyal,,,,"2FGM, Assist",Make 2 Pts,00:00:16.7,,,Colby Mules,COL@UNY,12/01/2024,1,12:10,"Dan Civello, Rashard Doyal",Handoff,13 Rashard Doyal > Hand Off > From Dribble > Top > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
39,Neil Daterao,,,,"3FGM, Assist",Make 3 Pts,00:00:08.7,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,12:03,"Neil Daterao, Tanner Tedesco",Transition,21 Neil Daterao > Transition > Right Wing > Dribble Jumper > Long/3pt > Make 3 Pts
40,Sam Hinman,,,,"3FGM, Assist",Make 3 Pts,00:00:21.5,,,Colby Mules,COL@UNY,12/01/2024,1,11:41,"Sam Hinman, Rashard Doyal","P&R BH, Spot Up",13 Rashard Doyal > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Sam Hinman > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
41,Tanner Tedesco,,,,"3FGM, Assist",Make 3 Pts,00:00:18.7,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,11:25,"Tanner Tedesco, Neil Daterao",Spot Up,5 Tanner Tedesco > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
42,Dan Civello,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:14.3,,,Colby Mules,COL@UNY,12/01/2024,1,11:08,"Christian Dufort, Dan Civello, Tanner Tedesco","P&R BH, P&R Roll Man",0 Kameran Rodriguez > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 6 Dan Civello > P&R Roll Man > Rolls to Basket > Miss 2 Pts
43,Christian Dufort,,,,3FGm,Miss 3 Pts,00:00:15.0,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,11:04,Christian Dufort,Transition,24 Christian Dufort > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
44,Neil Daterao,,,,Off Reb,Run Offense,00:00:08.5,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Neil Daterao,Off Reb,21 Neil Daterao > Offensive Rebound > Long > Run Offense
45,Tanner Tedesco,,,,3FGm,Miss 3 Pts,00:00:14.4,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,10:52,Tanner Tedesco,Spot Up,5 Tanner Tedesco > Spot-Up > Drives Right > Dribble Jumper > Long/3pt > Miss 3 Pts
46,Sam Hinman,,,,Foul,Foul,00:00:16.3,,,Colby Mules,COL@UNY,12/01/2024,1,10:34,"Neil Daterao, Sam Hinman",P&R BH,11 Sam Hinman > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Foul
47,Sam Hinman,,,,FTM,Free Throw,00:00:04.9,,,Colby Mules,COL@UNY,12/01/2024,1,,Sam Hinman,,11 Sam Hinman > Non Possession > Free Throw
48,Sam Hinman,,,,FTM,Free Throw,00:00:04.8,,,Colby Mules,COL@UNY,12/01/2024,1,,Sam Hinman,,11 Sam Hinman > Non Possession > Free Throw
49,Christian Dufort,,,,3FGm,Miss 3 Pts,00:00:20.6,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,10:20,Christian Dufort,Spot Up,24 Christian Dufort > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
50,Christian Dufort,,,,Off Reb,Run Offense,00:00:05.9,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Christian Dufort,Off Reb,24 Christian Dufort > Offensive Rebound > Short > Run Offense
51,Christian Dufort,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:24.7,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,10:02,"Christian Dufort, Jack Lawson",P&R BH,24 Christian Dufort > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
52,Kameran Rodriguez,,,,"Turnover, Steal",Turnover,00:00:15.9,,,Colby Mules,COL@UNY,12/01/2024,1,9:51,"Kameran Rodriguez, Christian Dufort",Transition,0 Kameran Rodriguez > Transition > Ballhandler > Turnover
53,Tanner Tedesco,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:26.8,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,9:33,"Tanner Tedesco, Sam Hinman",P&R BH,5 Tanner Tedesco > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
54,Sam Hinman,,,,"3FGM, Assist",Make 3 Pts,00:00:14.1,,,Colby Mules,COL@UNY,12/01/2024,1,9:23,"Sam Hinman, Rashard Doyal","P&R BH, Spot Up",13 Rashard Doyal > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Sam Hinman > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
55,Harrison Collins,,,,,No Violation,00:00:19.2,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Harrison Collins,,3 Harrison Collins > Non Possession > No Violation
56,Jack Plesser,,,,"Turnover, Steal",Turnover,00:00:14.9,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,8:59,"Jack Plesser, Sam Hinman",Cut,33 Jack Plesser > Cut > Flash > Turnover
57,Marcos Montiel,,,,Foul,Foul,00:00:10.8,,,Colby Mules,COL@UNY,12/01/2024,1,8:55,"Harrison Collins, Marcos Montiel",Transition,3 Marcos Montiel > Transition > Right Wing > To Basket > Foul
58,Marcos Montiel,,,,FTM,Free Throw,00:00:05.7,,,Colby Mules,COL@UNY,12/01/2024,1,,Marcos Montiel,,3 Marcos Montiel > Non Possession > Free Throw
59,Marcos Montiel,,,,FTM,Free Throw,00:00:05.1,,,Colby Mules,COL@UNY,12/01/2024,1,,Marcos Montiel,,3 Marcos Montiel > Non Possession > Free Throw
60,Christian Dufort,,,,2FGm,Miss 2 Pts,00:00:26.3,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,8:37,Christian Dufort,Cut,24 Christian Dufort > Cut > Flash > Miss 2 Pts
61,Marcos Montiel,,,,3FGm,Miss 3 Pts,00:00:26.6,,,Colby Mules,COL@UNY,12/01/2024,1,8:13,Marcos Montiel,Spot Up,3 Marcos Montiel > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
62,Jack Lawson,,,,Off Reb,Run Offense,00:00:08.5,,,Colby Mules,COL@UNY,12/01/2024,1,,Jack Lawson,Off Reb,32 Jack Lawson > Offensive Rebound > Short > Run Offense
63,Max Poulton,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:10.7,,,Colby Mules,COL@UNY,12/01/2024,1,8:05,"Max Poulton, Christian Dufort",Handoff,1 Max Poulton > Hand Off > From Dribble > Top > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
64,Jack Plesser,,,,2FGM,Make 2 Pts,00:00:18.7,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,7:50,Jack Plesser,Post Up,33 Jack Plesser > Post-Up > Flash Middle > Left Shoulder > Dribble Move > To Up and Under > Make 2 Pts
65,Nate Kwiecinski,,,,"3FGM, Assist",Make 3 Pts,00:00:14.2,,,Colby Mules,COL@UNY,12/01/2024,1,7:38,"Max Poulton, Nate Kwiecinski",Spot Up,14 Nate Kwiecinski > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
66,Matthew Garside,,,,"3FGm, Foul",Miss 3 Pts,00:00:14.6,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,7:22,"Matthew Garside, Marcos Montiel",Spot Up,12 Matthew Garside > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
67,Tanner Tedesco,,,,"3FGM, Assist",Make 3 Pts,00:00:07.8,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,7:18,"Tanner Tedesco, Jack Plesser",Handoff,5 Tanner Tedesco > Hand Off > From Stationary > Left > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
68,Jack Lawson,,,,"2FGM, Assist",Make 2 Pts,00:00:14.9,,,Colby Mules,COL@UNY,12/01/2024,1,7:03,"Jack Lawson, Max Poulton","P&R BH, P&R Roll Man",1 Max Poulton > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Jack Lawson > P&R Roll Man > Rolls to Basket > Make 2 Pts
69,Jack Plesser,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:23.4,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,6:41,"Max Poulton, Jack Plesser",Cut,33 Jack Plesser > Cut > Basket > Miss 2 Pts
70,Jack Lawson,,,,"2FGM, Assist",Make 2 Pts,00:00:17.0,,,Colby Mules,COL@UNY,12/01/2024,1,6:30,"Jack Lawson, Savion Stroud",Cut,32 Jack Lawson > Cut > Basket > Make 2 Pts
71,Christian Dufort,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.5,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,6:17,"Christian Dufort, Max Poulton",Spot Up,24 Christian Dufort > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
72,Sam Hinman,,,,3FGm,Miss 3 Pts,00:00:17.4,,,Colby Mules,COL@UNY,12/01/2024,1,6:02,Sam Hinman,"P&R BH, Spot Up",1 Max Poulton > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Sam Hinman > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
73,Max Poulton,,,,Off Reb,Run Offense,00:00:08.4,,,Colby Mules,COL@UNY,12/01/2024,1,,Max Poulton,Off Reb,1 Max Poulton > Offensive Rebound > Long > Run Offense
74,Jack Lawson,,,,2FGM,Make 2 Pts,00:00:16.0,,,Colby Mules,COL@UNY,12/01/2024,1,5:54,Jack Lawson,P&R BH,32 Jack Lawson > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts
75,Christian Dufort,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:07.1,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,5:45,"Christian Dufort, Jack Lawson",Transition,24 Christian Dufort > Transition > First Middle > To Basket > Miss 2 Pts
76,Max Poulton,,,,"3FGM, Assist",Make 3 Pts,00:00:19.1,,,Colby Mules,COL@UNY,12/01/2024,1,5:34,"Max Poulton, Sam Hinman",Spot Up,1 Max Poulton > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
77,Matthew Garside,,,,"Turnover, Steal",Turnover,00:00:17.7,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,5:15,"Matthew Garside, Savion Stroud","P&R BH, Spot Up",13 Jaden Jauregui > P&R Ball Handler > Left P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 12 Matthew Garside > Spot-Up > Drives Right > Turnover
78,Nate Kwiecinski,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:25.5,,,Colby Mules,COL@UNY,12/01/2024,1,4:56,"Nate Kwiecinski, Jack Plesser",Off Screen,14 Nate Kwiecinski > Off Screen > To Shooter's Right > Straight > To Basket > Miss 2 Pts
79,Jaden Jauregui,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:21.7,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,4:43,"Jaden Jauregui, Jack Lawson",P&R BH,13 Jaden Jauregui > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
80,Jack Lawson,,,,"2FGM, Assist",Make 2 Pts,00:00:15.5,,,Colby Mules,COL@UNY,12/01/2024,1,4:32,"Jack Lawson, Max Poulton","P&R BH, P&R Roll Man",1 Max Poulton > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Jack Lawson > P&R Roll Man > Slips the Pick > To Basket > Make 2 Pts
81,Christian Dufort,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:11.9,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,4:21,"Christian Dufort, Max Poulton",Spot Up,24 Christian Dufort > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
82,Max Poulton,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.1,,,Colby Mules,COL@UNY,12/01/2024,1,4:07,"Max Poulton, Christian Dufort",Off Screen,1 Max Poulton > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
83,Jack Plesser,,,,"2FGM, Assist",Make 2 Pts,00:00:27.0,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,3:45,"Jack Plesser, Christian Dufort","P&R BH, P&R Roll Man",24 Christian Dufort > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jack Plesser > P&R Roll Man > Rolls to Basket > Make 2 Pts
84,Nate Kwiecinski,,,,"Turnover, Steal",Turnover,00:00:15.8,,,Colby Mules,COL@UNY,12/01/2024,1,3:26,"Jack Plesser, Nate Kwiecinski",,14 Nate Kwiecinski > No Play Type > Turnover
85,Jack Plesser,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:20.9,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,3:13,"Jack Plesser, Savion Stroud","P&R BH, P&R Roll Man",5 Tanner Tedesco > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jack Plesser > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
86,Nate Kwiecinski,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:09.3,,,Colby Mules,COL@UNY,12/01/2024,1,2:59,"Nate Kwiecinski, Matthew Garside",Cut,14 Nate Kwiecinski > Cut > Basket > Miss 2 Pts
87,Jack Plesser,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.6,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,2:51,"Jack Plesser, Max Poulton",Spot Up,33 Jack Plesser > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
88,Jack Lawson,,,,"2FGM, Assist",Make 2 Pts,00:00:19.8,,,Colby Mules,COL@UNY,12/01/2024,1,2:28,"Jack Lawson, Savion Stroud",Cut,32 Jack Lawson > Cut > Basket > Make 2 Pts
89,Tanner Tedesco,,,,,No Violation,00:00:12.4,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Tanner Tedesco,,5 Tanner Tedesco > Non Possession > No Violation
90,Tanner Tedesco,,,,,No Violation,00:00:09.1,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Tanner Tedesco,,5 Tanner Tedesco > Non Possession > No Violation
91,Neil Daterao,,,,Foul,Non Shooting Foul,00:00:10.2,,,,COL@UNY,12/01/2024,1,,Max Poulton,,21 Neil Daterao > Non Possession > Non Shooting Foul
92,Jaden Jauregui,,,,2FGM,Make 2 Pts,00:00:18.2,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,1:54,Jaden Jauregui,"P&R BH, Spot Up",5 Tanner Tedesco > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Jaden Jauregui > Spot-Up > Drives Left > To Basket > Make 2 Pts
93,Savion Stroud,,,,Turnover,Turnover,00:00:05.9,,,Colby Mules,COL@UNY,12/01/2024,1,1:43,Savion Stroud,Transition,23 Savion Stroud > Transition > Ballhandler > Turnover
94,Will Yakoobian,,,,Foul,Foul,00:00:15.9,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,1:36,"Dan Civello, Will Yakoobian",Post Up,22 Will Yakoobian > Post-Up > Left Block > Face-up > Drive Middle > Foul
95,Will Yakoobian,,,,FTM,Free Throw,00:00:06.4,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Will Yakoobian,,22 Will Yakoobian > Non Possession > Free Throw
96,Will Yakoobian,,,,FTM,Free Throw,00:00:08.0,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Will Yakoobian,,22 Will Yakoobian > Non Possession > Free Throw
97,Dan Civello,,,,"2FGM, Assist",Make 2 Pts,00:00:14.5,,,Colby Mules,COL@UNY,12/01/2024,1,1:23,"Dan Civello, Savion Stroud",Post Up,6 Dan Civello > Post-Up > Flash Middle > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
98,Jaden Jauregui,,,,3FGm,Miss 3 Pts,00:00:15.8,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,1:08,Jaden Jauregui,Spot Up,13 Jaden Jauregui > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
99,Matthew Garside,,,,Off Reb,Run Offense,00:00:08.2,,,Union (NY) Chargers,COL@UNY,12/01/2024,1,,Matthew Garside,Off Reb,12 Matthew Garside > Offensive Rebound > Long > Run Offense
100,Tanner Tedesco,,,,Foul,Non Shooting Foul,00:00:14.1,,,,COL@UNY,12/01/2024,1,,Sam Hinman,,5 Tanner Tedesco > Non Possession > Non Shooting Foul
