Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Brock Bowen,Spot Ups,N/A,Shot,Liberty League,Empire 8,1,4.0,2024
RIT,Elm,Elmira,Turnover,To Basket,Tyler Cardello,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,2,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,3,1.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Riley Spencer,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,4,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Turnover,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,5,1.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Marc Anthony Artuz,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,6,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,PNR,High,Away,Jackson Otis,Spot Ups,N/A,Shot,Liberty League,Empire 8,7,4.0,2024
RIT,Elm,Elmira,Foul,Drop Step,Dylan Jacob,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,8,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,And1,To Basket,Kenny Wilburn,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,11,1.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Tyler Cardello,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,13,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Brody Brown,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Empire 8,14,1.0,2024
RIT,Elm,Elmira,Turnover,N/A,Marc Anthony Artuz,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,Liberty League,Empire 8,15,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,16,1.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Riley Spencer,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,17,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Matt Caggiano,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,18,2.0,2024
RIT,Elm,Elmira,2pMa,N/A,Owen Evans,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,19,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Brock Bowen,Spot Ups,N/A,Shot,Liberty League,Empire 8,20,4.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Marc Anthony Artuz,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Empire 8,21,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,22,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Riley Spencer,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,23,2.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Dylan Jacob,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,24,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,25,1.0,2024
RIT,Elm,Elmira,3pMa,No Dribble Jumper,Tyler Cardello,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,26,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Liberty League,Empire 8,27,1.0,2024
RIT,Elm,Elmira,Turnover,N/A,Owen Evans,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,30,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,31,1.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Tyler Cardello,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,32,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Jackson Otis,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,33,4.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Tyler Cardello,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,34,4.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Tyler Cardello,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,36,4.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Carter Seeberger,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,38,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,39,4.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Tyler Cardello,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,40,1.0,2024
RIT,Elm,Elmira,Foul,N/A,Riley Spencer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,41,2.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,44,4.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Carter Seeberger,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,45,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Empire 8,46,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Marc Anthony Artuz,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,47,3.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Zac Ditzel,PNR,High,Away,Brody Brown,P&R Roll Man,Left,Pop,Liberty League,Empire 8,49,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,51,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Turnover,N/A,Zac Ditzel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,52,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Carter Seeberger,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,53,2.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Brandon Weiss,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,54,4.0,2024
RIT,Elm,Elmira,3pmi,Dribble Jumper,Marc Anthony Artuz,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,55,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Brody Brown,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,56,1.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Marc Anthony Artuz,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,57,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Zac Ditzel,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,58,2.0,2024
RIT,Elm,Elmira,3pMa,No Dribble Jumper,Marc Anthony Artuz,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,59,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Ronnie Toole,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,60,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,N/A,Zac Ditzel,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,64,1.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Tyler Cardello,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,65,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,66,4.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Tyler Cardello,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,67,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,68,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Riley Spencer,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,69,2.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Foul,To Basket,Kenny Wilburn,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Empire 8,70,1.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Riley Spencer,PNR,High,Off,Dylan Jacob,Spot Ups,Right,Drive,Liberty League,Empire 8,73,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Brandon Weiss,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,74,3.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Riley Spencer,Iso,Top,N/A,Dylan Jacob,Spot Ups,N/A,Shot,Liberty League,Empire 8,75,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Turnover,No Dribble Jumper,Zac Ditzel,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,76,1.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Riley Spencer,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Empire 8,77,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Jackson Otis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,79,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Brock Bowen,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,81,4.0,2024
RIT,Elm,Elmira,Turnover,N/A,Riley Spencer,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,82,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Brock Bowen,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,83,4.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Marc Anthony Artuz,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,84,1.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Carter Seeberger,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,85,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Kenny Wilburn,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,86,2.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Marc Anthony Artuz,PNR,High,Off,Riley Spencer,Spot Ups,N/A,Shot,Liberty League,Empire 8,88,4.0,2024
RIT,Elm,Elmira,Foul,To Basket,Tyler Cardello,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,89,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,N/A,Kenny Wilburn,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Empire 8,92,1.0,2024
RIT,Elm,Elmira,And1,To Basket,Tyler Cardello,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,94,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Tyler Cardello,Off Screens,Right,Flare,N/A,N/A,N/A,N/A,Liberty League,Empire 8,97,2.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Brock Bowen,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,98,4.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Dylan Jacob,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,99,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,And1,To Basket,Zac Ditzel,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,100,1.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Tyler Cardello,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,103,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,104,1.0,2024
RIT,Elm,Elmira,Foul,To Basket,Carter Seeberger,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Empire 8,105,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,108,4.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Tyler Cardello,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,109,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,110,4.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Owen Evans,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,111,4.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Dylan Jacob,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,112,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,Hook Shot,Kenny Wilburn,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,113,1.0,2024
RIT,Elm,Elmira,3pmi,No Dribble Jumper,Tyler Cardello,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,114,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,115,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Owen Evans,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,116,3.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,117,4.0,2024
RIT,Elm,Elmira,2pMa,Dribble Jumper,Riley Spencer,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,119,3.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,120,4.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Owen Evans,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,121,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,122,1.0,2024
RIT,Elm,Elmira,Foul,To Basket,Dylan Jacob,PNR,High,Off,Tyler Cardello,Cuts,N/A,Basket,Liberty League,Empire 8,123,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,126,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Zac Ditzel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,127,1.0,2024
RIT,Elm,Elmira,Foul,To Basket,Dylan Jacob,Post,Left,N/A,Owen Evans,Cuts,N/A,Basket,Liberty League,Empire 8,128,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,131,1.0,2024
RIT,Elm,Elmira,Turnover,N/A,Tyler Cardello,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,132,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,Right,Off,Brody Brown,Spot Ups,N/A,Shot,Liberty League,Empire 8,133,4.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Riley Spencer,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,134,3.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Riley Spencer,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,136,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,137,4.0,2024
RIT,Elm,Elmira,Foul,To Basket,Tyler Cardello,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,138,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,High,Off,Zac Ditzel,Cuts,N/A,Flash,Liberty League,Empire 8,141,1.0,2024
RIT,Elm,Elmira,3pmi,Dribble Jumper,Marc Anthony Artuz,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,142,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,143,4.0,2024
RIT,Elm,Elmira,2pMa,To Basket,Carter Seeberger,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,144,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Empire 8,145,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,147,4.0,2024
RIT,Elm,Elmira,Turnover,N/A,Carter Seeberger,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,148,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,149,1.0,2024
RIT,Elm,Elmira,Turnover,N/A,Marc Anthony Artuz,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,152,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,153,1.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Carter Seeberger,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,156,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,157,1.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Owen Evans,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,158,3.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Marc Anthony Artuz,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,160,2.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,161,4.0,2024
RIT,Elm,Elmira,2pmi,Dribble Jumper,Carter Seeberger,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,162,2.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Empire 8,163,1.0,2024
RIT,Elm,Elmira,2pmi,Drop Step,Dylan Jacob,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,164,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Brody Brown,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,165,2.0,2024
RIT,Elm,Elmira,2pmi,To Basket,Tyler Cardello,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,166,1.0,2024
RIT,Elm,Elmira,3pMa,No Dribble Jumper,Dylan Jacob,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,168,4.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,169,1.0,2024
RIT,Elm,Elmira,Foul,N/A,Riley Spencer,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,170,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,Foul,To Basket,Jackson Otis,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Empire 8,173,1.0,2024
RIT,Elm,Elmira,Foul,Drop Step,Tyler Cardello,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,176,1.0,2024
RIT,Elm,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,180,1.0,2024
