Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Josiah Turner,Post,Right,Dribble,Brock Bowen,Spot Ups,N/A,Shot,Liberty League,Liberty League,1,4.0,2024
VC,RIT,Vassar Brewers,2pmi,To Basket,Kreekor Karageuzian,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2024
VC,RIT,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,4.0,2024
VC,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2024
VC,RIT,Vassar Brewers,3pmi,No Dribble Jumper,Case Parsons,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,4.0,2024
VC,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Keegan Ocorr,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2024
VC,RIT,Vassar Brewers,2pmi,To Basket,Case Parsons,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2024
VC,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2024
VC,RIT,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2024
VC,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2024
VC,RIT,,Foul,To Basket,Jackson Otis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2024
VC,RIT,Vassar Brewers,2pMa,To Basket,Kreekor Karageuzian,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2024
VC,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2024
VC,RIT,Vassar Brewers,2pmi,To Basket,Case Parsons,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,1.0,2024
VC,RIT,Vassar Brewers,3pMa,No Dribble Jumper,Luke Adams,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2024
