Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
Bar,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Keegan Ocorr,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2024
Bar,RIT,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,PNR,Right,Off,Sean Wilcox,Spot Ups,N/A,Shot,Liberty League,Liberty League,2,4.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,2pmi,Hook Shot,Kenny Wilburn,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2024
Bar,RIT,Bard College,3pmi,No Dribble Jumper,Rowan Heinze,Post,Right,Right Shoulder,Cory Dennis,Spot Ups,N/A,Shot,Liberty League,Liberty League,4,4.0,2024
Bar,RIT,Bard College,2pmi,To Basket,Azriel Almodovar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Keegan Ocorr,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2024
Bar,RIT,Bard College,Turnover,N/A,Sean Wilcox,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Keegan Ocorr,Transition,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2024
Bar,RIT,Bard College,2pmi,Drop Step,Sean Wilcox,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2024
Bar,RIT,Bard College,2pmi,To Basket,Azriel Almodovar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2024
Bar,RIT,Bard College,2pmi,To Basket,Sean Wilcox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2024
Bar,RIT,Bard College,3pMa,No Dribble Jumper,Cory Dennis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,4.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,And1,To Basket,Chase Dickens,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Brock Bowen,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2024
Bar,RIT,Bard College,3pMa,No Dribble Jumper,Laz Panagiotounis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,4.0,2024
Bar,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,1.0,2024
Bar,RIT,Bard College,3pMa,No Dribble Jumper,Elliot Harris,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,4.0,2024
