Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RIT,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,194,3.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,195,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Joey Skoric,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,197,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Iso,Right,N/A,Jackson Otis,Cuts,N/A,Basket,Liberty League,Liberty League,198,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Nick Padilla,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,199,2.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,200,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,Dribble Jumper,Prince Shyllon,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,202,2.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,203,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Jake Walsh,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,205,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Brock Bowen,Spot Ups,N/A,Shot,Liberty League,Liberty League,206,4.0,2024
