Player,Team,TotalPlays,Total3ptShots,Total3ptMakes,3pt%,Total2ptShots,Total2ptMakes,2pt%,TotalMidRangeShots,TotalMidRangeMakes,MidRange%,EFG%,Turnover,Foul
Josiah Turner,Rochester Institute of Technology Tigers,2,0,0,,1,1,100.0,0,0,,100.0,1,0
Kenny Wilburn,Rochester Institute of Technology Tigers,1,0,0,,0,0,,0,0,,,1,0
