PrimaryPlayer,SecondaryPlayer,Team,TotalPlays,Total3ptShots,Total3ptMakes,3pt%,Total2ptShots,Total2ptMakes,2pt%,TotalMidRangeShots,TotalMidRangeMakes,MidRange%,EFG%,Turnover,Foul
Josiah Turner,Chase Dickens,Rochester Institute of Technology Tigers,2,0,0,,2,0,0.0,0,0,,0.0,0,0
Kenny Wilburn,Matt Caggiano,Rochester Institute of Technology Tigers,1,0,0,,1,1,100.0,0,0,,100.0,0,0
Josiah Turner,Matt Caggiano,Rochester Institute of Technology Tigers,1,0,0,,1,1,100.0,1,1,100.0,100.0,0,0
Ryan Miles-Ferguson,Jack Dalgety,Clarkson University Golden Knights,1,0,0,,1,1,100.0,0,0,,100.0,0,0
Alex Penders,Bryce Bleibtrey,Ithaca College,1,0,0,,0,0,,0,0,,,1,0
Ryan Rosa,Cody Schneider,Alfred State Pioneers,1,0,0,,1,1,100.0,1,1,100.0,100.0,0,0
