Player,Team,TotalPlays,Total3ptShots,Total3ptMakes,3pt%,Total2ptShots,Total2ptMakes,2pt%,TotalMidRangeShots,TotalMidRangeMakes,MidRange%,EFG%,Turnover,Foul
Kenny Wilburn,Rochester Institute of Technology Tigers,4,0,0,,4,1,25.0,0,0,,25.0,0,0
Josiah Turner,Rochester Institute of Technology Tigers,2,0,0,,1,1,100.0,0,0,,100.0,0,1
Rowan Heinze,Bard College,1,0,0,,1,1,100.0,0,0,,100.0,0,0
Carter Meshanic,Hobart College Statesmen,1,0,0,,0,0,,0,0,,,1,0
