index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,RPI,UNY,Rensselaer Polytechnic,2pmi,To Basket,PJ Scalisi,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-25
1,RPI,UNY,Union (NY) Chargers,Turnover,N/A,Matthew Garside,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025-01-25
2,RPI,UNY,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Dylan Matchett,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,4.0,2025-01-25
3,RPI,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-25
4,RPI,UNY,Rensselaer Polytechnic,Turnover,N/A,Yechiel Stewart,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025-01-25
5,RPI,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2025-01-25
7,RPI,UNY,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2025-01-25
8,RPI,UNY,Union (NY) Chargers,2pMa,N/A,Jack Plesser,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2025-01-25
9,RPI,UNY,Rensselaer Polytechnic,Turnover,N/A,Andrew Deppe,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-25
10,RPI,UNY,Union (NY) Chargers,2pMa,Dribble Jumper,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,3.0,2025-01-25
12,RPI,UNY,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2025-01-25
13,RPI,UNY,Rensselaer Polytechnic,2pMa,To Basket,Andrew Deppe,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2025-01-25
15,RPI,UNY,Union (NY) Chargers,2pmi,Dribble Jumper,Jack Plesser,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,2.0,2025-01-25
16,RPI,UNY,Rensselaer Polytechnic,3pMa,No Dribble Jumper,PJ Scalisi,PNR,High,Away,Yechiel Stewart,Spot Ups,N/A,Shot,Liberty League,Liberty League,17,4.0,2025-01-25
17,RPI,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Matthew Garside,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2025-01-25
18,RPI,UNY,Union (NY) Chargers,2pMa,N/A,Tanner Tedesco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,2.0,2025-01-25
20,RPI,UNY,Rensselaer Polytechnic,2pMa,Dribble Jumper,Chuck Clemons,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,3.0,2025-01-25
21,RPI,UNY,Union (NY) Chargers,2pMa,Dribble Jumper,Brendan Reid,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,2.0,2025-01-25
22,RPI,UNY,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Pat White,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,4.0,2025-01-25
23,RPI,UNY,Union (NY) Chargers,3pMa,No Dribble Jumper,Tanner Tedesco,PNR,High,Off,Christian Dufort,Spot Ups,N/A,Shot,Liberty League,Liberty League,24,4.0,2025-01-25
24,RPI,UNY,Rensselaer Polytechnic,2pmi,Hook Shot,Avery Eugster,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,1.0,2025-01-25
25,RPI,UNY,,Foul,To Basket,Jack Plesser,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,26,1.0,2025-01-25
29,RPI,UNY,Rensselaer Polytechnic,2pMa,Dribble Jumper,Dylan Matchett,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,30,2.0,2025-01-25
30,RPI,UNY,Union (NY) Chargers,Turnover,N/A,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,1.0,2025-01-25
31,RPI,UNY,Rensselaer Polytechnic,2pMa,Dribble Jumper,Yechiel Stewart,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,2.0,2025-01-25
32,RPI,UNY,Union (NY) Chargers,3pmi,Dribble Jumper,Tanner Tedesco,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,4.0,2025-01-25
33,RPI,UNY,Rensselaer Polytechnic,2pmi,To Basket,PJ Scalisi,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,1.0,2025-01-25
34,RPI,UNY,Rensselaer Polytechnic,Foul,To Basket,PJ Scalisi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,1.0,2025-01-25
37,RPI,UNY,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Post,Left,Left Shoulder,Harrison Collins,Spot Ups,Right,Drive,Liberty League,Liberty League,38,1.0,2025-01-25
39,RPI,UNY,Union (NY) Chargers,2pmi,To Basket,Tanner Tedesco,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,40,1.0,2025-01-25
40,RPI,UNY,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,41,4.0,2025-01-25
41,RPI,UNY,Union (NY) Chargers,3pMa,No Dribble Jumper,Matthew Garside,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,42,4.0,2025-01-25
42,RPI,UNY,Rensselaer Polytechnic,2pmi,To Basket,Dylan Matchett,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,1.0,2025-01-25
