index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,CU,SUP,SUNY Polytechnic Wildcats,3pmi,No Dribble Jumper,Cheickne Toure,PNR,High,Off,Kamryn Comstock,Spot Ups,N/A,Shot,Liberty League,Empire 8,1,4.0,2024-11-23
1,CU,SUP,Clarkson University Golden Knights,2pMa,To Basket,Finn Cork,Post,Left,N/A,Lorenzo Rappa,Cuts,N/A,Basket,Liberty League,Empire 8,2,1.0,2024-11-23
2,CU,SUP,SUNY Polytechnic Wildcats,Turnover,N/A,Daimarr Miller,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,3,1.0,2024-11-23
3,CU,SUP,Clarkson University Golden Knights,2pmi,N/A,Finn Cork,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,4,1.0,2024-11-23
4,CU,SUP,SUNY Polytechnic Wildcats,3pmi,No Dribble Jumper,Lamarqus Merchant Jr,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,5,4.0,2024-11-23
5,CU,SUP,Clarkson University Golden Knights,Foul,To Basket,Braeden Burns,PNR,Right,Away,N/A,N/A,N/A,N/A,Liberty League,Empire 8,6,1.0,2024-11-23
8,CU,SUP,SUNY Polytechnic Wildcats,3pMa,No Dribble Jumper,Cheickne Toure,PNR,Right,Off,Kamryn Comstock,P&R Roll Man,N/A,Pop,Liberty League,Empire 8,9,4.0,2024-11-23
9,CU,SUP,Clarkson University Golden Knights,Turnover,N/A,Braeden Burns,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,10,1.0,2024-11-23
10,CU,SUP,SUNY Polytechnic Wildcats,3pMa,No Dribble Jumper,Daimarr Miller,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,11,4.0,2024-11-23
11,CU,SUP,Clarkson University Golden Knights,Foul,To Basket,Steve DeRegis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,12,1.0,2024-11-23
14,CU,SUP,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,15,1.0,2024-11-23
15,CU,SUP,SUNY Polytechnic Wildcats,3pMa,No Dribble Jumper,Kamryn Comstock,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,16,4.0,2024-11-23
16,CU,SUP,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Ben Rappa,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,17,4.0,2024-11-23
18,CU,SUP,SUNY Polytechnic Wildcats,3pmi,No Dribble Jumper,Kamryn Comstock,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,19,4.0,2024-11-23
