index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,ROY,IC,Rochester (NY) Yellowjackets,2pMa,To Basket,Logan Jagodzinski,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,1.0,2024-12-03
2,ROY,IC,Ithaca College,3pMa,No Dribble Jumper,Jaylon O'Neal,PNR,Left,Off,Laurence Brady,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,3,4.0,2024-12-03
3,ROY,IC,Rochester (NY) Yellowjackets,3pmi,No Dribble Jumper,Ethan McEachern,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,4,4.0,2024-12-03
4,ROY,IC,Rochester (NY) Yellowjackets,2pMa,To Basket,David Ackles,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,5,1.0,2024-12-03
5,ROY,IC,Ithaca College,2pmi,Dribble Jumper,Laurence Brady,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,2.0,2024-12-03
6,ROY,IC,Ithaca College,Turnover,To Basket,Chris Leysath,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,1.0,2024-12-03
7,ROY,IC,Rochester (NY) Yellowjackets,2pMa,To Basket,Nate Sock,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,1.0,2024-12-03
8,ROY,IC,Ithaca College,2pmi,To Basket,Evan Cabral,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,9,1.0,2024-12-03
9,ROY,IC,Rochester (NY) Yellowjackets,Turnover,N/A,Nate Sock,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,1.0,2024-12-03
10,ROY,IC,Ithaca College,Turnover,N/A,Aidan Holmes,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,1.0,2024-12-03
11,ROY,IC,Rochester (NY) Yellowjackets,3pMa,No Dribble Jumper,Nate Sock,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,12,4.0,2024-12-03
12,ROY,IC,Ithaca College,3pmi,No Dribble Jumper,Laurence Brady,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,13,4.0,2024-12-03
13,ROY,IC,Rochester (NY) Yellowjackets,Turnover,N/A,David Ackles,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,14,1.0,2024-12-03
