Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,Drop Step,Kenny Wilburn,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025
RIT,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,PNR,Right,N/A,Brock Bowen,Spot Ups,Right,Drive,Liberty League,Liberty League,6,1.0,2025
RIT,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Tanner Tedesco,PNR,Left,Off,Jaden Jauregui,Spot Ups,N/A,Shot,Liberty League,Liberty League,7,4.0,2025
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2025
RIT,UNY,Union (NY) Chargers,2pmi,To Basket,Jaden Jauregui,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2025
RIT,UNY,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025
RIT,UNY,Rochester Institute of Technology Tigers,Turnover,N/A,Chase Dickens,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025
RIT,UNY,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Iso,Right,N/A,Jack Plesser,Spot Ups,Right,Drive,Liberty League,Liberty League,13,1.0,2025
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Off Screens,Right,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,4.0,2025
