index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,Bar,HOB,Bard College,2pMa,To Basket,Max Frei,PNR,High,Off,Rowan Heinze,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,1,1.0,2025-01-17
1,Bar,HOB,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025-01-17
3,Bar,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Alex Moesch,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-17
4,Bar,HOB,Bard College,2pMa,To Basket,Max Frei,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025-01-17
5,Bar,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Aidan Rodgers,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2025-01-17
7,Bar,HOB,Hobart College Statesmen,Turnover,N/A,Aidan Rodgers,PNR,Left,Away,Pat Healy,Spot Ups,N/A,N/A,Liberty League,Liberty League,8,1.0,2025-01-17
8,Bar,HOB,Bard College,3pMa,No Dribble Jumper,Lucas Tovar,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2025-01-17
9,Bar,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Aidan Rodgers,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2025-01-17
10,Bar,HOB,Bard College,Turnover,To Basket,Rowan Heinze,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-17
11,Bar,HOB,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2025-01-17
12,Bar,HOB,Bard College,Turnover,N/A,Lucas Tovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2025-01-17
13,Bar,HOB,Hobart College Statesmen,Turnover,N/A,Carter Meshanic,Post,Right,Right Shoulder,Hunter Meshanic,Spot Ups,Right,Drive,Liberty League,Liberty League,14,1.0,2025-01-17
14,Bar,HOB,Bard College,2pmi,To Basket,Laz Panagiotounis,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2025-01-17
15,Bar,HOB,Hobart College Statesmen,Turnover,N/A,Alex Moesch,Post,Left,Left Shoulder,Pat Healy,Spot Ups,Left,Drive,Liberty League,Liberty League,16,1.0,2025-01-17
16,Bar,HOB,Bard College,3pmi,No Dribble Jumper,Sean Wilcox,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,4.0,2025-01-17
17,Bar,HOB,Hobart College Statesmen,2pMa,N/A,Pat Healy,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,1.0,2025-01-17
18,Bar,HOB,Bard College,Turnover,N/A,Sean Wilcox,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2025-01-17
19,Bar,HOB,Hobart College Statesmen,Turnover,N/A,Pat Healy,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2025-01-17
20,Bar,HOB,Bard College,Turnover,N/A,Laz Panagiotounis,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,1.0,2025-01-17
21,Bar,HOB,Hobart College Statesmen,2pmi,To Basket,Aidan Rodgers,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,1.0,2025-01-17
22,Bar,HOB,Hobart College Statesmen,2pMa,To Basket,Alex Moesch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,1.0,2025-01-17
23,Bar,HOB,Bard College,Foul,To Basket,Rowan Heinze,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,1.0,2025-01-17
26,Bar,HOB,Hobart College Statesmen,2pmi,To Basket,Carter Meshanic,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,1.0,2025-01-17
