index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,UNY,COL,Colby Mules,3pMa,No Dribble Jumper,Nate Kwiecinski,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,1,4.0,2024-12-01
1,UNY,COL,Union (NY) Chargers,Turnover,N/A,Tanner Tedesco,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,2,1.0,2024-12-01
2,UNY,COL,Colby Mules,3pMa,No Dribble Jumper,Marcos Montiel,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,3,4.0,2024-12-01
3,UNY,COL,Union (NY) Chargers,3pmi,No Dribble Jumper,Matthew Garside,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,4,4.0,2024-12-01
4,UNY,COL,Colby Mules,3pMa,No Dribble Jumper,Jack Lawson,Post,Right,Right Shoulder,Marcos Montiel,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,5,4.0,2024-12-01
5,UNY,COL,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,6,1.0,2024-12-01
6,UNY,COL,Colby Mules,Foul,To Basket,Savion Stroud,PNR,Left,Off,Jack Lawson,P&R Roll Man,N/A,Roll,Liberty League,UNKNOWN,7,1.0,2024-12-01
9,UNY,COL,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,10,1.0,2024-12-01
10,UNY,COL,Colby Mules,2pMa,N/A,Nate Kwiecinski,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,1.0,2024-12-01
11,UNY,COL,Union (NY) Chargers,2pmi,No Dribble Jumper,Jack Plesser,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,12,2.0,2024-12-01
12,UNY,COL,Colby Mules,2pmi,Dribble Jumper,Savion Stroud,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,13,3.0,2024-12-01
13,UNY,COL,Union (NY) Chargers,2pMa,To Basket,Matthew Garside,PNR,Left,Off,Jaden Jauregui,Spot Ups,Left,Drive,Liberty League,UNKNOWN,14,1.0,2024-12-01
14,UNY,COL,Colby Mules,2pMa,To Basket,Savion Stroud,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2024-12-01
15,UNY,COL,Union (NY) Chargers,3pMa,No Dribble Jumper,Matthew Garside,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,4.0,2024-12-01
16,UNY,COL,Colby Mules,3pmi,No Dribble Jumper,Max Poulton,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,17,4.0,2024-12-01
17,UNY,COL,Colby Mules,2pMa,To Basket,Savion Stroud,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,18,2.0,2024-12-01
18,UNY,COL,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,19,1.0,2024-12-01
19,UNY,COL,Colby Mules,2pmi,To Basket,Jack Lawson,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,20,1.0,2024-12-01
20,UNY,COL,Union (NY) Chargers,2pMa,To Basket,Christian Dufort,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,21,1.0,2024-12-01
21,UNY,COL,Colby Mules,3pMa,No Dribble Jumper,Savion Stroud,PNR,High,Off,Max Poulton,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,22,4.0,2024-12-01
22,UNY,COL,Union (NY) Chargers,2pMa,No Dribble Jumper,Jack Plesser,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,3.0,2024-12-01
23,UNY,COL,Colby Mules,Turnover,N/A,Max Poulton,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,24,1.0,2024-12-01
25,UNY,COL,Union (NY) Chargers,3pmi,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,26,4.0,2024-12-01
27,UNY,COL,Colby Mules,2pmi,Hook Shot,Dan Civello,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,28,1.0,2024-12-01
28,UNY,COL,Colby Mules,2pmi,To Basket,Rashard Doyal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,29,1.0,2024-12-01
29,UNY,COL,Union (NY) Chargers,3pmi,No Dribble Jumper,Neil Daterao,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,30,4.0,2024-12-01
30,UNY,COL,Colby Mules,3pmi,No Dribble Jumper,Sam Hinman,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,31,4.0,2024-12-01
31,UNY,COL,Union (NY) Chargers,3pmi,No Dribble Jumper,Christian Dufort,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,32,4.0,2024-12-01
32,UNY,COL,Colby Mules,2pMa,To Basket,Dan Civello,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,33,1.0,2024-12-01
34,UNY,COL,Union (NY) Chargers,2pmi,To Basket,Christian Dufort,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,35,1.0,2024-12-01
35,UNY,COL,Colby Mules,3pmi,No Dribble Jumper,Jack Gatjanis,PNR,High,Off,Dan Civello,P&R Roll Man,N/A,Pop,Liberty League,UNKNOWN,36,4.0,2024-12-01
36,UNY,COL,Union (NY) Chargers,2pmi,Dribble Jumper,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,Right,Pop,Liberty League,UNKNOWN,37,2.0,2024-12-01
37,UNY,COL,Colby Mules,2pMa,Dribble Jumper,Rashard Doyal,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,38,3.0,2024-12-01
38,UNY,COL,Union (NY) Chargers,3pMa,Dribble Jumper,Neil Daterao,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,39,4.0,2024-12-01
39,UNY,COL,Colby Mules,3pMa,No Dribble Jumper,Rashard Doyal,PNR,Right,Off,Sam Hinman,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,40,4.0,2024-12-01
40,UNY,COL,Union (NY) Chargers,3pMa,No Dribble Jumper,Tanner Tedesco,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,41,4.0,2024-12-01
41,UNY,COL,Colby Mules,2pmi,To Basket,Kameran Rodriguez,PNR,High,Off,Dan Civello,P&R Roll Man,N/A,Roll,Liberty League,UNKNOWN,42,1.0,2024-12-01
42,UNY,COL,Union (NY) Chargers,3pmi,No Dribble Jumper,Christian Dufort,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,43,4.0,2024-12-01
44,UNY,COL,Union (NY) Chargers,3pmi,Dribble Jumper,Tanner Tedesco,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,45,4.0,2024-12-01
45,UNY,COL,Colby Mules,Foul,To Basket,Sam Hinman,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,46,1.0,2024-12-01
48,UNY,COL,Union (NY) Chargers,3pmi,No Dribble Jumper,Christian Dufort,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,49,4.0,2024-12-01
50,UNY,COL,Union (NY) Chargers,3pmi,Dribble Jumper,Christian Dufort,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,51,4.0,2024-12-01
51,UNY,COL,Colby Mules,Turnover,N/A,Kameran Rodriguez,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,52,1.0,2024-12-01
52,UNY,COL,Union (NY) Chargers,2pmi,Dribble Jumper,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,53,3.0,2024-12-01
