index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,OC,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Charlie Fantom,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,4.0,2025-01-02
1,OC,SKD,Occidental Tigers,2pmi,To Basket,Jacob Hamermesh,Iso,Top,N/A,Nasir Luna,Cuts,N/A,Basket,UNKNOWN,Liberty League,2,1.0,2025-01-02
2,OC,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Hakeem Daphnis,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,3,4.0,2025-01-02
3,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Alex McCleery Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,4,4.0,2025-01-02
5,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Nasir Luna,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,4.0,2025-01-02
6,OC,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Joey Skoric,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,1.0,2025-01-02
7,OC,SKD,Occidental Tigers,Turnover,N/A,Henry Wilson,PNR,Right,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,1.0,2025-01-02
8,OC,SKD,Skidmore Thoroughbreds,Turnover,N/A,Charlie Fantom,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,9,1.0,2025-01-02
9,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Alex McCleery Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,4.0,2025-01-02
10,OC,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Charlie Fantom,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,4.0,2025-01-02
11,OC,SKD,Occidental Tigers,Turnover,N/A,Jacob Hamermesh,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,12,1.0,2025-01-02
12,OC,SKD,Skidmore Thoroughbreds,Turnover,To Basket,Hakeem Daphnis,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,13,1.0,2025-01-02
13,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Micah Breaux,PNR,Left,Off,Henry Wilson,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,14,4.0,2025-01-02
14,OC,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Aidan Roy,PNR,Left,Off,Charlie Fantom,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,15,4.0,2025-01-02
16,OC,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Aidan Roy,Post,Left,Left Shoulder,Charlie Fantom,Spot Ups,Left,Drive,UNKNOWN,Liberty League,17,2.0,2025-01-02
18,OC,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Aidan Roy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,19,4.0,2025-01-02
19,OC,SKD,Occidental Tigers,2pMa,To Basket,Micah Breaux,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,20,1.0,2025-01-02
20,OC,SKD,Skidmore Thoroughbreds,Foul,To Basket,Joey Skoric,Post,Middle,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,21,1.0,2025-01-02
23,OC,SKD,Occidental Tigers,3pMa,No Dribble Jumper,Jacob Hamermesh,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,24,4.0,2025-01-02
24,OC,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Aidan Roy,Iso,Right,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,25,4.0,2025-01-02
26,OC,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Hakeem Daphnis,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,27,3.0,2025-01-02
27,OC,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Aidan Roy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,28,1.0,2025-01-02
28,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Jacob Hamermesh,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,29,4.0,2025-01-02
30,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Micah Breaux,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,31,4.0,2025-01-02
31,OC,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Hakeem Daphnis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,32,1.0,2025-01-02
32,OC,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Joey Skoric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,33,1.0,2025-01-02
33,OC,SKD,Occidental Tigers,Turnover,To Basket,Jacob Hamermesh,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,34,1.0,2025-01-02
34,OC,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Charlie Fantom,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,35,1.0,2025-01-02
35,OC,SKD,Skidmore Thoroughbreds,Turnover,N/A,Jake Walsh,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,36,1.0,2025-01-02
38,OC,SKD,Occidental Tigers,2pmi,Dribble Jumper,Ethan Hanninh,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,39,3.0,2025-01-02
39,OC,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Aidan Roy,PNR,High,Off,Jack LaGarde,P&R Roll Man,N/A,Roll,UNKNOWN,Liberty League,40,1.0,2025-01-02
40,OC,SKD,Occidental Tigers,2pmi,To Basket,Atticus Boba,PNR,High,Away,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,41,1.0,2025-01-02
43,OC,SKD,Occidental Tigers,2pMa,Dribble Jumper,Nicky Clotfelter,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,44,2.0,2025-01-02
44,OC,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Nick Padilla,PNR,Right,N/A,Jake Walsh,P&R Roll Man,N/A,Slips,UNKNOWN,Liberty League,45,4.0,2025-01-02
46,OC,SKD,Occidental Tigers,3pmi,No Dribble Jumper,Mateo Tangaan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,47,4.0,2025-01-02
48,OC,SKD,Occidental Tigers,2pMa,To Basket,Ethan Hanninh,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,49,1.0,2025-01-02
50,OC,SKD,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Nick Padilla,PNR,Right,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,51,4.0,2025-01-02
51,OC,SKD,Occidental Tigers,2pMa,Dribble Jumper,Ethan Hanninh,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,52,3.0,2025-01-02
52,OC,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Fumani Sithole,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,53,4.0,2025-01-02
54,OC,SKD,Occidental Tigers,Foul,Dribble Jumper,Mateo Tangaan,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,55,3.0,2025-01-02
57,OC,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Nick Padilla,PNR,High,Off,Harry Luo,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,58,4.0,2025-01-02
58,OC,SKD,Occidental Tigers,Turnover,N/A,Ethan Hanninh,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,59,1.0,2025-01-02
59,OC,SKD,Skidmore Thoroughbreds,Turnover,To Basket,Alexei Downie,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,60,1.0,2025-01-02
60,OC,SKD,Occidental Tigers,2pmi,N/A,Nicky Clotfelter,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,61,1.0,2025-01-02
61,OC,SKD,Skidmore Thoroughbreds,2pMa,Dribble Jumper,Alexei Downie,Iso,Right,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,62,2.0,2025-01-02
