Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,ONU,Vassar Brewers,2pmi,Dribble Jumper,Shea Fitzgerald,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,167,2.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Aiden Harris,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,168,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Carter Reese,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,170,4.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Luke Adams,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,172,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Eric Zhang,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,174,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,Mason Studer,PNR,High,Off,Carter Reese,P&R Roll Man,Right,Pop,Liberty League,UNKNOWN,175,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Shea Fitzgerald,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,177,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Foul,To Basket,Jadi Cunningham Jr.,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,178,1.0,2025
VC,ONU,Vassar Brewers,Foul,To Basket,Shea Fitzgerald,PNR,High,Off,Nathan Denham,Cuts,N/A,Basket,Liberty League,UNKNOWN,182,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Mason Studer,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,185,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Luke Adams,PNR,Left,Off,Sacha Greenberg,Spot Ups,Right,Drive,Liberty League,UNKNOWN,186,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Sacha Greenberg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,187,2.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,William Miller,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,188,4.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Sacha Greenberg,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,189,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Mason Studer,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,190,4.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Luke Adams,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,191,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,William Miller,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,193,4.0,2025
VC,ONU,Vassar Brewers,Foul,N/A,JP Miranda,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,194,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pmi,To Basket,William Miller,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,197,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pmi,To Basket,Hayden Hanson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,198,1.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Nathan Denham,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,199,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,Noah Langford,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,200,1.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Kreekor Karageuzian,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,201,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,Dribble Jumper,Noah Langford,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,202,4.0,2025
VC,ONU,Vassar Brewers,And1,To Basket,Eric Zhang,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,203,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Noah Langford,Off Screens,Right,Flare,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,205,4.0,2025
VC,ONU,Vassar Brewers,Foul,N/A,Nathan Denham,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,206,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Conye Gaston,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,210,4.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Will Gregory,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,212,4.0,2025
VC,ONU,Ohio Northern Polar Bears,2pmi,To Basket,Conye Gaston,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,213,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Temar Lewis,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,214,4.0,2025
VC,ONU,Vassar Brewers,2pmi,No Dribble Jumper,Eric Zhang,PNR,Right,Off,JP Miranda,P&R Roll Man,N/A,Pop,Liberty League,UNKNOWN,215,3.0,2025
VC,ONU,Vassar Brewers,Foul,N/A,Collin France,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,216,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Temar Lewis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,219,4.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Sacha Greenberg,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,220,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,Dribble Jumper,Noah Langford,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,221,4.0,2025
VC,ONU,Vassar Brewers,Foul,To Basket,Will Gregory,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,222,1.0,2025
VC,ONU,,Foul,N/A,Temar Lewis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,225,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Kreekor Karageuzian,PNR,High,Away,JP Miranda,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,228,4.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,JP Miranda,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,229,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Temar Lewis,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,230,4.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Jordan Ferguson,Post,Left,Left Shoulder,Conye Gaston,Cuts,N/A,Basket,Liberty League,UNKNOWN,232,1.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Kreekor Karageuzian,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,233,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,Temar Lewis,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,234,1.0,2025
VC,ONU,Vassar Brewers,2pmi,Dribble Jumper,Will Gregory,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,235,2.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Devyn Benson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,236,1.0,2025
