index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,SKD,IC,Skidmore Thoroughbreds,2pmi,To Basket,Hakeem Daphnis,PNR,High,Off,Alexei Downie,Spot Ups,Left,Drive,Liberty League,Liberty League,1,1.0,2025-01-25
1,SKD,IC,Ithaca College,2pmi,To Basket,Chris Leysath,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025-01-25
2,SKD,IC,Skidmore Thoroughbreds,2pmi,To Basket,Charlie Fantom,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-25
3,SKD,IC,Ithaca College,Turnover,N/A,Chris Leysath,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2025-01-25
4,SKD,IC,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Joey Skoric,Post,Left,N/A,Alexei Downie,Spot Ups,Left,Drive,Liberty League,Liberty League,5,2.0,2025-01-25
5,SKD,IC,Ithaca College,Foul,To Basket,Chris Leysath,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2025-01-25
8,SKD,IC,Skidmore Thoroughbreds,2pMa,To Basket,Joey Skoric,Post,Left,Left Shoulder,Alexei Downie,Cuts,N/A,Basket,Liberty League,Liberty League,9,1.0,2025-01-25
9,SKD,IC,Ithaca College,Foul,To Basket,Jaylon O'Neal,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-25
12,SKD,IC,Skidmore Thoroughbreds,2pMa,Hook Shot,Alexei Downie,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2025-01-25
13,SKD,IC,Ithaca College,2pMa,To Basket,Chris Leysath,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2025-01-25
14,SKD,IC,Skidmore Thoroughbreds,2pMa,Dribble Jumper,Hakeem Daphnis,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,3.0,2025-01-25
15,SKD,IC,Ithaca College,3pmi,No Dribble Jumper,Chris Leysath,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,4.0,2025-01-25
16,SKD,IC,Skidmore Thoroughbreds,Turnover,N/A,Hakeem Daphnis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,1.0,2025-01-25
17,SKD,IC,Ithaca College,3pMa,No Dribble Jumper,Evan Cabral,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2025-01-25
18,SKD,IC,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Hakeem Daphnis,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,4.0,2025-01-25
19,SKD,IC,Ithaca College,2pmi,To Basket,Evan Cabral,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2025-01-25
20,SKD,IC,Skidmore Thoroughbreds,Turnover,N/A,Alexei Downie,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,1.0,2025-01-25
21,SKD,IC,Ithaca College,2pMa,To Basket,Evan Cabral,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,1.0,2025-01-25
