index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,SLC,VC,Sarah Lawrence College Gryphons,2pmi,To Basket,Eamon Kelly,PNR,Right,Off,Braden Burman,Spot Ups,Left,Drive,UNKNOWN,Liberty League,1,1.0,2024-11-16
1,SLC,VC,Vassar Brewers,Turnover,N/A,Sebastian Medina,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,2,1.0,2024-11-16
2,SLC,VC,Sarah Lawrence College Gryphons,2pMa,To Basket,Eamon Kelly,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,3,1.0,2024-11-16
3,SLC,VC,Vassar Brewers,2pMa,To Basket,Kreekor Karageuzian,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,4,1.0,2024-11-16
4,SLC,VC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Chris Dougherty,Post,Right,Right Shoulder,Braden Burman,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,5,4.0,2024-11-16
6,SLC,VC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Chris Dougherty,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,4.0,2024-11-16
7,SLC,VC,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,1.0,2024-11-16
8,SLC,VC,Sarah Lawrence College Gryphons,Turnover,N/A,Eamon Kelly,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,9,1.0,2024-11-16
9,SLC,VC,Vassar Brewers,2pMa,To Basket,Eric Zhang,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,1.0,2024-11-16
10,SLC,VC,Sarah Lawrence College Gryphons,And1,To Basket,Eamon Kelly,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,1.0,2024-11-16
12,SLC,VC,Vassar Brewers,Foul,To Basket,Avery Lee,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,13,1.0,2024-11-16
16,SLC,VC,Sarah Lawrence College Gryphons,2pmi,To Basket,Lemar Fulmore,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,17,1.0,2024-11-16
17,SLC,VC,Vassar Brewers,Foul,To Basket,Shea Fitzgerald,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,18,1.0,2024-11-16
20,SLC,VC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,21,4.0,2024-11-16
21,SLC,VC,Vassar Brewers,3pmi,Dribble Jumper,Shea Fitzgerald,PNR,Right,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,22,4.0,2024-11-16
22,SLC,VC,Sarah Lawrence College Gryphons,2pmi,To Basket,John Kairouz,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,23,1.0,2024-11-16
23,SLC,VC,Vassar Brewers,Turnover,To Basket,Nathan Denham,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,24,1.0,2024-11-16
24,SLC,VC,Sarah Lawrence College Gryphons,Turnover,N/A,Lemar Fulmore,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,25,1.0,2024-11-16
25,SLC,VC,Vassar Brewers,3pmi,No Dribble Jumper,Avery Lee,PNR,High,Off,JP Miranda,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,26,4.0,2024-11-16
26,SLC,VC,Sarah Lawrence College Gryphons,2pMa,Dribble Jumper,Anthony Aruffo,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,27,2.0,2024-11-16
27,SLC,VC,Vassar Brewers,3pMa,No Dribble Jumper,Shea Fitzgerald,PNR,Right,Off,Avery Lee,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,28,4.0,2024-11-16
28,SLC,VC,Sarah Lawrence College Gryphons,Turnover,N/A,Lemar Fulmore,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,29,1.0,2024-11-16
29,SLC,VC,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,30,1.0,2024-11-16
30,SLC,VC,Sarah Lawrence College Gryphons,2pmi,Dribble Jumper,Lemar Fulmore,Off Screens,Left,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,31,2.0,2024-11-16
31,SLC,VC,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,32,4.0,2024-11-16
32,SLC,VC,Sarah Lawrence College Gryphons,2pmi,To Basket,Lemar Fulmore,PNR,High,Off,Dean Furlong,P&R Roll Man,Right,Pop,UNKNOWN,Liberty League,33,1.0,2024-11-16
33,SLC,VC,Vassar Brewers,3pmi,No Dribble Jumper,Avery Lee,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,34,4.0,2024-11-16
34,SLC,VC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,35,4.0,2024-11-16
35,SLC,VC,Vassar Brewers,2pmi,To Basket,Luke Adams,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,36,1.0,2024-11-16
36,SLC,VC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,37,4.0,2024-11-16
37,SLC,VC,Vassar Brewers,Turnover,N/A,Avery Lee,PNR,High,Off,JP Miranda,Spot Ups,Right,Drive,UNKNOWN,Liberty League,38,1.0,2024-11-16
38,SLC,VC,Sarah Lawrence College Gryphons,2pMa,To Basket,Andrew Kim,PNR,Left,Off,Derek Hickman,P&R Roll Man,N/A,Roll,UNKNOWN,Liberty League,39,1.0,2024-11-16
39,SLC,VC,Vassar Brewers,2pmi,To Basket,Kreekor Karageuzian,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,40,1.0,2024-11-16
40,SLC,VC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Andrew Kim,PNR,High,Off,Anthony Aruffo,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,41,4.0,2024-11-16
41,SLC,VC,Vassar Brewers,3pMa,No Dribble Jumper,JP Miranda,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,42,4.0,2024-11-16
42,SLC,VC,Sarah Lawrence College Gryphons,2pMa,Dribble Jumper,Braden Burman,Iso,Top,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,43,2.0,2024-11-16
43,SLC,VC,Vassar Brewers,2pMa,Dribble Jumper,Eric Zhang,PNR,Left,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,44,2.0,2024-11-16
44,SLC,VC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Eamon Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,45,4.0,2024-11-16
45,SLC,VC,Vassar Brewers,3pmi,Dribble Jumper,Luke Adams,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,46,4.0,2024-11-16
46,SLC,VC,Vassar Brewers,3pMa,N/A,Luke Adams,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,47,4.0,2024-11-16
47,SLC,VC,Sarah Lawrence College Gryphons,Turnover,N/A,Braden Burman,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,48,1.0,2024-11-16
49,SLC,VC,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,50,4.0,2024-11-16
50,SLC,VC,Sarah Lawrence College Gryphons,2pMa,To Basket,Eamon Kelly,PNR,High,Off,John Kairouz,P&R Roll Man,N/A,Roll,UNKNOWN,Liberty League,51,1.0,2024-11-16
