index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Iso,Top,N/A,Brock Bowen,Spot Ups,N/A,Shot,Liberty League,Liberty League,1,4.0,2025-01-10
1,HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Aidan Rodgers,PNR,High,Off,Pat Healy,P&R Roll Man,Right,Pop,Liberty League,Liberty League,2,1.0,2025-01-10
3,HOB,RIT,Hobart College Statesmen,3pMa,No Dribble Jumper,Alex Moesch,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-10
4,HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025-01-10
5,HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Hunter Meshanic,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2025-01-10
6,HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Carter Meshanic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2025-01-10
7,HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,PNR,High,Off,Nolan Smih,Spot Ups,N/A,Shot,Liberty League,Liberty League,8,4.0,2025-01-10
8,HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Pat Healy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2025-01-10
9,HOB,RIT,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2025-01-10
10,HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Aidan Rodgers,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,4.0,2025-01-10
11,HOB,RIT,Rochester Institute of Technology Tigers,2pmi,Drop Step,Kenny Wilburn,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2025-01-10
12,HOB,RIT,Hobart College Statesmen,Turnover,N/A,Aidan Rodgers,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2025-01-10
13,HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2025-01-10
14,HOB,RIT,Hobart College Statesmen,3pmi,Dribble Jumper,Aidan Rodgers,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,4.0,2025-01-10
15,HOB,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,2.0,2025-01-10
17,HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Iso,Left,N/A,Nolan Smih,Spot Ups,N/A,Shot,Liberty League,Liberty League,18,4.0,2025-01-10
18,HOB,RIT,Hobart College Statesmen,2pmi,Hook Shot,Carter Meshanic,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2025-01-10
19,HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2025-01-10
20,HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Pat Healy,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,1.0,2025-01-10
21,HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,1.0,2025-01-10
22,HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Pat Healy,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,1.0,2025-01-10
23,HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,4.0,2025-01-10
24,HOB,RIT,Hobart College Statesmen,2pMa,Dribble Jumper,Alex Moesch,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,3.0,2025-01-10
25,HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,PNR,High,Off,Nolan Smih,Spot Ups,N/A,Shot,Liberty League,Liberty League,26,4.0,2025-01-10
26,HOB,RIT,Hobart College Statesmen,2pMa,Dribble Jumper,Pat Healy,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,3.0,2025-01-10
27,HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,PNR,High,Off,Nolan Smih,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,28,1.0,2025-01-10
28,HOB,RIT,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Mark Osime,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,4.0,2025-01-10
30,HOB,RIT,Hobart College Statesmen,Foul,To Basket,Alex Moesch,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,1.0,2025-01-10
33,HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Mark Osime,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,1.0,2025-01-10
34,HOB,RIT,Hobart College Statesmen,Turnover,N/A,Alex Moesch,PNR,High,Off,Pat Healy,Spot Ups,Left,Drive,Liberty League,Liberty League,35,1.0,2025-01-10
35,HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Josiah Turner,Post,Left,Right Shoulder,Zac Ditzel,Spot Ups,N/A,Shot,Liberty League,Liberty League,36,4.0,2025-01-10
