index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,HOB,CU,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-25
1,HOB,CU,Hobart College Statesmen,3pmi,No Dribble Jumper,Alex Moesch,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,4.0,2025-01-25
2,HOB,CU,Hobart College Statesmen,Foul,To Basket,Pat Healy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-25
5,HOB,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Braeden Burns,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2025-01-25
6,HOB,CU,Hobart College Statesmen,2pMa,Dribble Jumper,Aidan Rodgers,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,3.0,2025-01-25
7,HOB,CU,Clarkson University Golden Knights,2pmi,Dribble Jumper,Lorenzo Rappa,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,2.0,2025-01-25
8,HOB,CU,Hobart College Statesmen,3pmi,No Dribble Jumper,Alex Moesch,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2025-01-25
9,HOB,CU,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-25
10,HOB,CU,Hobart College Statesmen,2pmi,N/A,Pat Healy,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-25
11,HOB,CU,Clarkson University Golden Knights,Foul,To Basket,Braeden Burns,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2025-01-25
