index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,UTI,HOB,Utica,Turnover,N/A,Dayion Thompson,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Empire 8,Liberty League,1,1.0,2024-12-16
1,UTI,HOB,Hobart College Statesmen,2pMa,To Basket,Hunter Meshanic,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Empire 8,Liberty League,2,1.0,2024-12-16
2,UTI,HOB,Utica,2pmi,To Basket,Dayion Thompson,PNR,Right,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,3,1.0,2024-12-16
3,UTI,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Carter Meshanic,Post,Right,Right Shoulder,Aidan Rodgers,Spot Ups,N/A,Shot,Empire 8,Liberty League,4,4.0,2024-12-16
4,UTI,HOB,Utica,3pMa,No Dribble Jumper,Damien Call,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Empire 8,Liberty League,5,4.0,2024-12-16
5,UTI,HOB,Hobart College Statesmen,2pMa,Dribble Jumper,Alex Moesch,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,6,2.0,2024-12-16
6,UTI,HOB,Utica,3pmi,No Dribble Jumper,Dayion Thompson,PNR,High,Away,Damien Call,P&R Roll Man,N/A,Pop,Empire 8,Liberty League,7,4.0,2024-12-16
7,UTI,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Allen Mordi,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,8,4.0,2024-12-16
8,UTI,HOB,Utica,2pmi,To Basket,Damien Call,Post,Left,Left Shoulder,Dayion Thompson,Cuts,N/A,Basket,Empire 8,Liberty League,9,1.0,2024-12-16
9,UTI,HOB,Hobart College Statesmen,And1,Dribble Jumper,Aidan Rodgers,PNR,Right,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,10,2.0,2024-12-16
11,UTI,HOB,Utica,2pMa,No Dribble Jumper,Levi Spina,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,12,3.0,2024-12-16
13,UTI,HOB,Hobart College Statesmen,2pmi,No Dribble Jumper,Alex Moesch,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,14,2.0,2024-12-16
14,UTI,HOB,Hobart College Statesmen,2pMa,To Basket,Hunter Meshanic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,15,1.0,2024-12-16
15,UTI,HOB,Utica,2pMa,To Basket,Hagen Foley,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Empire 8,Liberty League,16,1.0,2024-12-16
16,UTI,HOB,Hobart College Statesmen,2pMa,To Basket,Hunter Meshanic,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Empire 8,Liberty League,17,1.0,2024-12-16
18,UTI,HOB,Utica,2pmi,To Basket,Damien Call,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Empire 8,Liberty League,19,1.0,2024-12-16
20,UTI,HOB,Utica,Turnover,N/A,Ethan Rivers,PNR,Right,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,21,1.0,2024-12-16
21,UTI,HOB,Hobart College Statesmen,2pMa,To Basket,Allen Mordi,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Empire 8,Liberty League,22,1.0,2024-12-16
22,UTI,HOB,Utica,2pmi,To Basket,Ethan Rivers,PNR,Left,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,23,1.0,2024-12-16
24,UTI,HOB,Utica,2pmi,To Basket,Damien Call,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,25,1.0,2024-12-16
25,UTI,HOB,Utica,2pmi,To Basket,Damien Call,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,26,1.0,2024-12-16
26,UTI,HOB,Hobart College Statesmen,Turnover,N/A,Carter Meshanic,Post,Left,N/A,Allen Mordi,Spot Ups,N/A,N/A,Empire 8,Liberty League,27,1.0,2024-12-16
27,UTI,HOB,Utica,Turnover,N/A,Ethan Rivers,Iso,Right,N/A,Damien Call,Spot Ups,N/A,N/A,Empire 8,Liberty League,28,1.0,2024-12-16
28,UTI,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Pat Healy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,29,4.0,2024-12-16
29,UTI,HOB,Utica,Turnover,N/A,Neruda Perdomo,PNR,Right,Off,Damien Call,P&R Roll Man,N/A,Slips,Empire 8,Liberty League,30,1.0,2024-12-16
30,UTI,HOB,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Iso,Right,N/A,Carter Meshanic,Cuts,N/A,Basket,Empire 8,Liberty League,31,1.0,2024-12-16
31,UTI,HOB,Utica,2pMa,To Basket,Hagen Foley,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,32,1.0,2024-12-16
32,UTI,HOB,Hobart College Statesmen,3pMa,Dribble Jumper,Aidan Rodgers,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,33,4.0,2024-12-16
33,UTI,HOB,Utica,3pMa,No Dribble Jumper,Ethan Rivers,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,34,4.0,2024-12-16
34,UTI,HOB,Hobart College Statesmen,2pmi,To Basket,Carter Meshanic,Iso,Top,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,35,1.0,2024-12-16
36,UTI,HOB,Utica,3pMa,No Dribble Jumper,Hagen Foley,PNR,High,Off,Neruda Perdomo,Spot Ups,N/A,Shot,Empire 8,Liberty League,37,4.0,2024-12-16
37,UTI,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Allen Mordi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,38,4.0,2024-12-16
38,UTI,HOB,Utica,2pmi,To Basket,Damien Call,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,39,1.0,2024-12-16
39,UTI,HOB,Utica,2pMa,To Basket,Damien Call,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,40,1.0,2024-12-16
