index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,LGC,UNY,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,1.0,2024-12-29
1,LGC,UNY,LaGrange Panthers,3pmi,Dribble Jumper,Kameron McCall,PNR,Left,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,2,4.0,2024-12-29
3,LGC,UNY,LaGrange Panthers,3pmi,No Dribble Jumper,Devin Dowell,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,4,4.0,2024-12-29
4,LGC,UNY,Union (NY) Chargers,3pMa,No Dribble Jumper,Jack Plesser,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,5,4.0,2024-12-29
5,LGC,UNY,LaGrange Panthers,Turnover,N/A,Trenton Dillard,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,1.0,2024-12-29
6,LGC,UNY,Union (NY) Chargers,Turnover,N/A,Neil Daterao,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,1.0,2024-12-29
7,LGC,UNY,LaGrange Panthers,3pMa,Dribble Jumper,Jace Herrell,PNR,Right,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,4.0,2024-12-29
8,LGC,UNY,Union (NY) Chargers,3pMa,No Dribble Jumper,Brendan Reid,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,9,4.0,2024-12-29
9,LGC,UNY,LaGrange Panthers,Foul,To Basket,Kameron McCall,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,1.0,2024-12-29
12,LGC,UNY,Union (NY) Chargers,2pmi,N/A,Brendan Reid,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,13,1.0,2024-12-29
13,LGC,UNY,Union (NY) Chargers,Turnover,N/A,Jaden Jauregui,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,14,1.0,2024-12-29
