index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,Bar,SLS,Bard College,2pMa,No Dribble Jumper,Laz Panagiotounis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,3.0,2025-01-31
1,Bar,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025-01-31
2,Bar,SLS,Bard College,3pmi,No Dribble Jumper,Azriel Almodovar,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,4.0,2025-01-31
3,Bar,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Adam Dudzinski,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-31
4,Bar,SLS,Bard College,3pMa,Dribble Jumper,Laz Panagiotounis,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,4.0,2025-01-31
5,Bar,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Aiden Macaulay,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2025-01-31
6,Bar,SLS,Bard College,3pmi,No Dribble Jumper,Sean Wilcox,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,4.0,2025-01-31
7,Bar,SLS,St. Lawrence Saints,3pMa,Dribble Jumper,Aiden Macaulay,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2025-01-31
8,Bar,SLS,Bard College,3pMa,No Dribble Jumper,Ahmad Rauf,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2025-01-31
9,Bar,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-31
10,Bar,SLS,Bard College,3pmi,Dribble Jumper,Azriel Almodovar,PNR,Right,Off,Laz Panagiotounis,Spot Ups,Left,Drive,Liberty League,Liberty League,11,4.0,2025-01-31
12,Bar,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Dan Anderson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2025-01-31
