index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,SLS,CU,St. Lawrence Saints,2pmi,Dribble Jumper,Gavin Macaulay,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,3.0,2024-11-16
2,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Andrew Cowan,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2024-11-16
3,SLS,CU,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2024-11-16
4,SLS,CU,St. Lawrence Saints,2pmi,Dribble Jumper,Adam Dudzinski,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,3.0,2024-11-16
5,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2024-11-16
7,SLS,CU,Clarkson University Golden Knights,Turnover,N/A,Steve DeRegis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2024-11-16
8,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Gavin Macaulay,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2024-11-16
9,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Jack Dalgety,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2024-11-16
11,SLS,CU,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2024-11-16
12,SLS,CU,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Iso,Right,N/A,Adam Dudzinski,Spot Ups,Right,Drive,Liberty League,Liberty League,13,1.0,2024-11-16
13,SLS,CU,Clarkson University Golden Knights,2pMa,To Basket,Jack Dalgety,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2024-11-16
14,SLS,CU,St. Lawrence Saints,Foul,To Basket,Andrew Cowan,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2024-11-16
17,SLS,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2024-11-16
18,SLS,CU,St. Lawrence Saints,2pMa,To Basket,Dan Anderson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2024-11-16
19,SLS,CU,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2024-11-16
20,SLS,CU,St. Lawrence Saints,2pMa,To Basket,Dan Anderson,PNR,Left,Off,Andrew Cowan,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,21,1.0,2024-11-16
21,SLS,CU,Clarkson University Golden Knights,Turnover,N/A,Jack Dalgety,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,1.0,2024-11-16
22,SLS,CU,St. Lawrence Saints,2pMa,To Basket,Dan Anderson,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,1.0,2024-11-16
23,SLS,CU,Clarkson University Golden Knights,2pMa,Dribble Jumper,Lorenzo Rappa,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,3.0,2024-11-16
24,SLS,CU,St. Lawrence Saints,3pmi,No Dribble Jumper,Dan Anderson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,4.0,2024-11-16
25,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,26,4.0,2024-11-16
26,SLS,CU,St. Lawrence Saints,Turnover,N/A,Jack Wirtanen,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,1.0,2024-11-16
27,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Finn Cork,Post,Left,Left Shoulder,Steve DeRegis,Spot Ups,N/A,Shot,Liberty League,Liberty League,28,4.0,2024-11-16
28,SLS,CU,St. Lawrence Saints,Foul,Dribble Jumper,Adam Dudzinski,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,2.0,2024-11-16
31,SLS,CU,Clarkson University Golden Knights,Turnover,To Basket,Braeden Burns,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,1.0,2024-11-16
32,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Gavin Macaulay,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,1.0,2024-11-16
33,SLS,CU,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,1.0,2024-11-16
35,SLS,CU,St. Lawrence Saints,3pmi,Dribble Jumper,Troy McPherson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,4.0,2024-11-16
36,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,4.0,2024-11-16
37,SLS,CU,St. Lawrence Saints,Turnover,N/A,Adam Dudzinski,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2024-11-16
38,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Matthew Parent,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,39,4.0,2024-11-16
39,SLS,CU,Clarkson University Golden Knights,3pmi,N/A,Jack Dalgety,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,40,4.0,2024-11-16
40,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Jack Wirtanen,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,41,1.0,2024-11-16
41,SLS,CU,Clarkson University Golden Knights,2pMa,To Basket,Aydin Kocak,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,42,1.0,2024-11-16
42,SLS,CU,St. Lawrence Saints,2pMa,To Basket,Troy McPherson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,1.0,2024-11-16
43,SLS,CU,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,1.0,2024-11-16
44,SLS,CU,St. Lawrence Saints,3pmi,Dribble Jumper,Adam Dudzinski,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,4.0,2024-11-16
45,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Jack Dalgety,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,46,4.0,2024-11-16
46,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Troy McPherson,PNR,Right,Off,Jack Wirtanen,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,47,1.0,2024-11-16
47,SLS,CU,St. Lawrence Saints,3pmi,Dribble Jumper,Gavin Macaulay,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,48,4.0,2024-11-16
48,SLS,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Matthew Parent,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,49,4.0,2024-11-16
49,SLS,CU,St. Lawrence Saints,2pMa,To Basket,Andrew Cowan,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,50,1.0,2024-11-16
50,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Matthew Parent,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,51,4.0,2024-11-16
51,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Colton Suriano,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,52,1.0,2024-11-16
54,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Ben Rappa,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,55,4.0,2024-11-16
55,SLS,CU,St. Lawrence Saints,3pmi,Dribble Jumper,Dan Anderson,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,56,4.0,2024-11-16
56,SLS,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Matthew Parent,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,57,4.0,2024-11-16
57,SLS,CU,St. Lawrence Saints,Turnover,N/A,Andrew Cowan,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,58,1.0,2024-11-16
59,SLS,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Matthew Parent,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,60,4.0,2024-11-16
60,SLS,CU,Clarkson University Golden Knights,2pMa,To Basket,Aydin Kocak,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,61,1.0,2024-11-16
61,SLS,CU,St. Lawrence Saints,2pmi,To Basket,Gavin Macaulay,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,62,1.0,2024-11-16
