index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,IC,HOB,Ithaca College,Foul,To Basket,Evan Cabral,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-31
3,IC,HOB,Hobart College Statesmen,Turnover,N/A,Carter Meshanic,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2025-01-31
4,IC,HOB,Ithaca College,2pMa,To Basket,Chris Leysath,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025-01-31
5,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Alex Moesch,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2025-01-31
6,IC,HOB,Ithaca College,2pMa,Dribble Jumper,Logan Wendell,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,2.0,2025-01-31
7,IC,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Aidan Rodgers,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2025-01-31
8,IC,HOB,Ithaca College,2pMa,To Basket,Logan Wendell,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2025-01-31
9,IC,HOB,Hobart College Statesmen,Turnover,N/A,Monty Nedd,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-31
10,IC,HOB,Ithaca College,2pMa,To Basket,Evan Cabral,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-31
11,IC,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Allen Mordi,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,4.0,2025-01-31
12,IC,HOB,Ithaca College,Turnover,N/A,Jaylon O'Neal,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2025-01-31
13,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Hunter Meshanic,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2025-01-31
15,IC,HOB,Ithaca College,2pmi,To Basket,Evan Cabral,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,1.0,2025-01-31
17,IC,HOB,Ithaca College,2pMa,To Basket,Evan Cabral,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,1.0,2025-01-31
19,IC,HOB,Hobart College Statesmen,Foul,To Basket,Monty Nedd,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2025-01-31
24,IC,HOB,Hobart College Statesmen,Foul,To Basket,Dorian Paki,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,1.0,2025-01-31
28,IC,HOB,Ithaca College,And1,To Basket,Logan Wendell,PNR,Right,Away,Evan Cabral,Cuts,N/A,Basket,Liberty League,Liberty League,29,1.0,2025-01-31
30,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Monty Nedd,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,1.0,2025-01-31
31,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Allen Mordi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,2.0,2025-01-31
33,IC,HOB,Hobart College Statesmen,2pmi,Dribble Jumper,Pat Healy,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,2.0,2025-01-31
34,IC,HOB,Ithaca College,2pMa,To Basket,Jose Padilla,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,1.0,2025-01-31
36,IC,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Aidan Rodgers,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,4.0,2025-01-31
37,IC,HOB,Ithaca College,2pmi,To Basket,Logan Wendell,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2025-01-31
38,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,39,1.0,2025-01-31
41,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Justin Price,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,42,1.0,2025-01-31
42,IC,HOB,Hobart College Statesmen,2pMa,To Basket,Aidan Rodgers,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,1.0,2025-01-31
43,IC,HOB,Ithaca College,Turnover,N/A,Alex Penders,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,1.0,2025-01-31
44,IC,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Pat Healy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,4.0,2025-01-31
45,IC,HOB,Ithaca College,Turnover,N/A,Alex Penders,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,46,1.0,2025-01-31
46,IC,HOB,Hobart College Statesmen,2pMa,To Basket,Carter Meshanic,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,47,1.0,2025-01-31
47,IC,HOB,Ithaca College,Turnover,N/A,Jose Padilla,PNR,Left,Off,Evan Cabral,Spot Ups,Left,Drive,Liberty League,Liberty League,48,1.0,2025-01-31
48,IC,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Justin Price,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,49,4.0,2025-01-31
50,IC,HOB,Hobart College Statesmen,2pMa,To Basket,Carter Meshanic,Post,Right,Right Shoulder,Allen Mordi,Cuts,N/A,Flash,Liberty League,Liberty League,51,1.0,2025-01-31
51,IC,HOB,Ithaca College,2pMa,To Basket,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,52,1.0,2025-01-31
52,IC,HOB,Hobart College Statesmen,2pmi,To Basket,Carter Meshanic,Post,Left,N/A,Allen Mordi,Cuts,N/A,Flash,Liberty League,Liberty League,53,1.0,2025-01-31
53,IC,HOB,Ithaca College,Foul,To Basket,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,54,1.0,2025-01-31
56,IC,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Alex Moesch,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,57,4.0,2025-01-31
57,IC,HOB,Ithaca College,2pMa,To Basket,Jose Padilla,PNR,Left,Off,Yoav Regev,Cuts,N/A,Basket,Liberty League,Liberty League,58,1.0,2025-01-31
