index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,RPI,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-11
1,RPI,RIT,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Avery Eugster,PNR,Left,Away,Andrew Deppe,P&R Roll Man,N/A,Pop,Liberty League,Liberty League,2,4.0,2025-01-11
2,RPI,RIT,Rensselaer Polytechnic,Turnover,N/A,Chuck Clemons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-11
3,RPI,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Iso,Right,N/A,Chase Dickens,Spot Ups,N/A,Shot,Liberty League,Liberty League,4,4.0,2025-01-11
5,RPI,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2025-01-11
6,RPI,RIT,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Dylan Matchett,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,4.0,2025-01-11
7,RPI,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Post,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2025-01-11
9,RPI,RIT,Rensselaer Polytechnic,2pmi,Dribble Jumper,Chuck Clemons,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,3.0,2025-01-11
10,RPI,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,Right,Off,Brody Brown,Cuts,N/A,Basket,Liberty League,Liberty League,11,1.0,2025-01-11
12,RPI,RIT,Rensselaer Polytechnic,3pMa,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2025-01-11
13,RPI,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,High,Off,Nolan Smih,Cuts,N/A,Basket,Liberty League,Liberty League,14,1.0,2025-01-11
14,RPI,RIT,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Avery Eugster,Post,Middle,Left Shoulder,Dylan Matchett,Spot Ups,N/A,Shot,Liberty League,Liberty League,15,4.0,2025-01-11
15,RPI,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,PNR,High,Off,Chase Dickens,Spot Ups,Right,Drive,Liberty League,Liberty League,16,1.0,2025-01-11
17,RPI,RIT,Rensselaer Polytechnic,2pMa,To Basket,Dylan Matchett,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,1.0,2025-01-11
18,RPI,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,Left,Off,Kenny Wilburn,Spot Ups,Right,Drive,Liberty League,Liberty League,19,1.0,2025-01-11
19,RPI,RIT,Rensselaer Polytechnic,2pMa,N/A,Avery Eugster,Post,Left,Face Up,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2025-01-11
20,RPI,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,2.0,2025-01-11
21,RPI,RIT,Rensselaer Polytechnic,2pMa,To Basket,Chuck Clemons,PNR,High,Off,Andrew Deppe,P&R Roll Man,Right,Pop,Liberty League,Liberty League,22,1.0,2025-01-11
22,RPI,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Kenny Wilburn,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,1.0,2025-01-11
24,RPI,RIT,Rensselaer Polytechnic,3pmi,Dribble Jumper,Chuck Clemons,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,4.0,2025-01-11
26,RPI,RIT,Rensselaer Polytechnic,Turnover,N/A,Avery Eugster,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,1.0,2025-01-11
28,RPI,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Luke Granto,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,1.0,2025-01-11
29,RPI,RIT,Rensselaer Polytechnic,And1,To Basket,Yechiel Stewart,PNR,Right,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,30,1.0,2025-01-11
31,RPI,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,PNR,High,Off,Josiah Turner,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,32,1.0,2025-01-11
32,RPI,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,1.0,2025-01-11
33,RPI,RIT,Rensselaer Polytechnic,2pmi,Dribble Jumper,PJ Scalisi,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,2.0,2025-01-11
34,RPI,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,1.0,2025-01-11
35,RPI,RIT,Rensselaer Polytechnic,3pmi,Dribble Jumper,Yechiel Stewart,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,4.0,2025-01-11
36,RPI,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,1.0,2025-01-11
37,RPI,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Nolan Smih,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2025-01-11
