index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,EUE,UNY,Emory University Eagles,2pmi,N/A,Logan Shanahan,Post,Left,Face Up,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,1.0,2024-12-30
2,EUE,UNY,Emory University Eagles,3pmi,No Dribble Jumper,AJ Harris,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,3,4.0,2024-12-30
4,EUE,UNY,Emory University Eagles,2pmi,To Basket,Jair Knight,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,5,1.0,2024-12-30
5,EUE,UNY,Union (NY) Chargers,2pmi,Dribble Jumper,Jaden Jauregui,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,2.0,2024-12-30
6,EUE,UNY,Union (NY) Chargers,2pmi,To Basket,Neil Daterao,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,1.0,2024-12-30
7,EUE,UNY,Emory University Eagles,3pmi,Dribble Jumper,Ben Pearce,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,4.0,2024-12-30
9,EUE,UNY,Emory University Eagles,3pmi,No Dribble Jumper,Jair Knight,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,4.0,2024-12-30
10,EUE,UNY,Union (NY) Chargers,2pMa,N/A,Jack Plesser,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,1.0,2024-12-30
11,EUE,UNY,Emory University Eagles,3pmi,No Dribble Jumper,AJ Harris,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,12,4.0,2024-12-30
12,EUE,UNY,Union (NY) Chargers,2pmi,To Basket,Brendan Reid,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,13,1.0,2024-12-30
13,EUE,UNY,Emory University Eagles,3pMa,No Dribble Jumper,Jair Knight,Post,Right,N/A,Albert Fallas,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,14,4.0,2024-12-30
14,EUE,UNY,Union (NY) Chargers,Foul,Dribble Jumper,Jack Plesser,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,15,2.0,2024-12-30
17,EUE,UNY,Emory University Eagles,Foul,To Basket,Ben Pearce,PNR,High,Off,Logan Shanahan,P&R Roll Man,N/A,Roll,UNKNOWN,Liberty League,18,1.0,2024-12-30
20,EUE,UNY,Union (NY) Chargers,2pmi,To Basket,Jaden Jauregui,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,21,1.0,2024-12-30
21,EUE,UNY,Emory University Eagles,3pmi,No Dribble Jumper,Albert Fallas,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,22,4.0,2024-12-30
22,EUE,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,23,1.0,2024-12-30
23,EUE,UNY,Emory University Eagles,2pmi,N/A,Logan Shanahan,Post,Right,Face Up,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,24,1.0,2024-12-30
24,EUE,UNY,Union (NY) Chargers,3pMa,Dribble Jumper,Tanner Tedesco,Iso,Right,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,25,4.0,2024-12-30
25,EUE,UNY,Emory University Eagles,3pmi,No Dribble Jumper,Jair Knight,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,26,4.0,2024-12-30
26,EUE,UNY,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,27,1.0,2024-12-30
28,EUE,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Brendan Reid,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,29,4.0,2024-12-30
29,EUE,UNY,Emory University Eagles,3pMa,No Dribble Jumper,AJ Harris,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,30,4.0,2024-12-30
30,EUE,UNY,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,31,1.0,2024-12-30
31,EUE,UNY,Emory University Eagles,2pMa,To Basket,Logan Shanahan,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,32,1.0,2024-12-30
32,EUE,UNY,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,PNR,Right,Away,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,33,1.0,2024-12-30
33,EUE,UNY,Emory University Eagles,2pmi,To Basket,Jair Knight,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,34,1.0,2024-12-30
34,EUE,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,35,1.0,2024-12-30
35,EUE,UNY,Emory University Eagles,Foul,To Basket,AJ Harris,PNR,Right,Away,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,36,1.0,2024-12-30
38,EUE,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,39,1.0,2024-12-30
39,EUE,UNY,Emory University Eagles,Foul,To Basket,Jair Knight,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,40,1.0,2024-12-30
42,EUE,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,43,1.0,2024-12-30
43,EUE,UNY,Emory University Eagles,2pmi,To Basket,Jair Knight,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,44,1.0,2024-12-30
44,EUE,UNY,Union (NY) Chargers,2pMa,Dribble Jumper,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,45,2.0,2024-12-30
45,EUE,UNY,Emory University Eagles,2pmi,Dribble Jumper,Ben Pearce,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,46,2.0,2024-12-30
