index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,RPI,SKD,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,PNR,Right,Away,Dylan Matchett,Spot Ups,N/A,Shot,Liberty League,Liberty League,1,4.0,2025-01-10
1,RPI,SKD,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Aidan Roy,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,4.0,2025-01-10
2,RPI,SKD,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-10
3,RPI,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Hakeem Daphnis,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-10
5,RPI,SKD,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Avery Eugster,Post,Right,N/A,Chuck Clemons,Spot Ups,N/A,Shot,Liberty League,Liberty League,6,4.0,2025-01-10
6,RPI,SKD,Rensselaer Polytechnic,Turnover,To Basket,Andrew Deppe,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2025-01-10
7,RPI,SKD,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Aidan Roy,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2025-01-10
8,RPI,SKD,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2025-01-10
9,RPI,SKD,Skidmore Thoroughbreds,2pMa,Drop Step,Jack LaGarde,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-10
11,RPI,SKD,Rensselaer Polytechnic,Foul,To Basket,Andrew Deppe,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2025-01-10
