Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
Bar,HAR,Bard College,2pMa,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,79,1.0,2025
Bar,HAR,Hartwick,2pMa,Dribble Jumper,Malachi Polson,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,80,2.0,2025
Bar,HAR,Bard College,And1,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,81,1.0,2025
Bar,HAR,Hartwick,2pmi,Drop Step,Henry Perkins,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,83,1.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Laz Panagiotounis,PNR,High,Away,Sean Wilcox,Cuts,N/A,Basket,Liberty League,Empire 8,86,1.0,2025
Bar,HAR,Hartwick,3pMa,No Dribble Jumper,Mike Gitz,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,87,4.0,2025
Bar,HAR,Bard College,3pMa,No Dribble Jumper,Lucas Tovar,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,89,4.0,2025
Bar,HAR,Hartwick,Turnover,N/A,Brian Bonin,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,90,1.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Luke Ravitz,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,91,1.0,2025
Bar,HAR,Hartwick,And1,Dribble Jumper,Brian Bonin,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,92,4.0,2025
Bar,HAR,Bard College,Turnover,N/A,Lucas Tovar,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,94,1.0,2025
Bar,HAR,Hartwick,Turnover,To Basket,Henry Perkins,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Empire 8,95,1.0,2025
Bar,HAR,Bard College,Turnover,N/A,Jalen Umstead,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,96,1.0,2025
Bar,HAR,Bard College,2pmi,To Basket,Jalen Umstead,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,97,1.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Malachi Polson,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,98,1.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Brian Bonin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,99,1.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Sean Wilcox,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Empire 8,100,1.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Henry Perkins,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,101,1.0,2025
Bar,HAR,Bard College,3pMa,No Dribble Jumper,Laz Panagiotounis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,102,4.0,2025
Bar,HAR,Hartwick,2pmi,N/A,Henry Perkins,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Empire 8,103,1.0,2025
Bar,HAR,Bard College,3pMa,No Dribble Jumper,Ahmad Rauf,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,104,4.0,2025
Bar,HAR,Hartwick,3pMa,No Dribble Jumper,Mike Gitz,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,105,4.0,2025
Bar,HAR,Bard College,3pMa,No Dribble Jumper,Ahmad Rauf,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,106,4.0,2025
Bar,HAR,Hartwick,And1,To Basket,Malachi Polson,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,107,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,109,4.0,2025
Bar,HAR,Hartwick,Turnover,To Basket,Henry Perkins,Post,Right,Right Shoulder,Malachi Polson,Cuts,N/A,Flash,Liberty League,Empire 8,110,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,112,4.0,2025
Bar,HAR,Hartwick,Foul,To Basket,Henry Perkins,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,113,1.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Henry Perkins,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,118,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,119,4.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Sean Wilcox,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,121,1.0,2025
Bar,HAR,Hartwick,2pMa,Dribble Jumper,Brian Bonin,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,122,3.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Rowan Heinze,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,123,1.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Henry Perkins,Post,Right,Right Shoulder,Brian Bonin,Spot Ups,N/A,Shot,Liberty League,Empire 8,124,4.0,2025
Bar,HAR,Bard College,3pMa,No Dribble Jumper,Max Frei,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,125,4.0,2025
Bar,HAR,Hartwick,2pMa,To Basket,Xymier Thomas,Post,Left,Left Shoulder,Henry Perkins,Cuts,N/A,Basket,Liberty League,Empire 8,126,1.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,127,1.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Brian Bonin,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Empire 8,129,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,130,4.0,2025
Bar,HAR,Hartwick,3pmi,Dribble Jumper,Joey Mclaurin,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,132,4.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Azriel Almodovar,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Empire 8,133,1.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Xymier Thomas,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,135,1.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Brian Bonin,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,137,4.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Xymier Thomas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,139,2.0,2025
Bar,HAR,Bard College,Foul,To Basket,Laz Panagiotounis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,140,1.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Malachi Polson,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,143,4.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Seth Dyer,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,144,4.0,2025
Bar,HAR,Bard College,3pMa,No Dribble Jumper,Max Frei,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,146,4.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Joey Mclaurin,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Empire 8,147,1.0,2025
Bar,HAR,Bard College,2pmi,To Basket,Rowan Heinze,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Empire 8,148,1.0,2025
Bar,HAR,Hartwick,2pMa,Dribble Jumper,Mike Gitz,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,149,2.0,2025
Bar,HAR,Bard College,Foul,To Basket,Jalen Umstead,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,150,1.0,2025
Bar,HAR,Hartwick,Turnover,To Basket,Cosmo Hardinson,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,153,1.0,2025
Bar,HAR,Bard College,Turnover,N/A,Seth Dyer,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,154,1.0,2025
Bar,HAR,Hartwick,2pMa,To Basket,Malachi Polson,PNR,High,Off,John Bangel,P&R Roll Man,N/A,Roll,Liberty League,Empire 8,155,1.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Max Frei,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,156,1.0,2025
Bar,HAR,Hartwick,2pMa,To Basket,Joey Mclaurin,PNR,Left,Off,John Bangel,P&R Roll Man,N/A,Roll,Liberty League,Empire 8,157,1.0,2025
Bar,HAR,Bard College,2pMa,To Basket,Jalen Umstead,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,158,1.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Mike Gitz,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,159,4.0,2025
Bar,HAR,Bard College,Foul,To Basket,Lucas Tovar,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Empire 8,160,1.0,2025
Bar,HAR,Hartwick,Turnover,N/A,Cosmo Hardinson,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,164,1.0,2025
Bar,HAR,Bard College,Foul,To Basket,Max Frei,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,165,1.0,2025
Bar,HAR,Hartwick,Turnover,N/A,Henry Perkins,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Empire 8,168,1.0,2025
Bar,HAR,Bard College,2pmi,To Basket,Luke Ravitz,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,169,1.0,2025
Bar,HAR,Hartwick,Turnover,N/A,Henry Perkins,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Empire 8,170,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Jalen Umstead,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,171,4.0,2025
Bar,HAR,Bard College,2pmi,To Basket,Seth Dyer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,172,1.0,2025
Bar,HAR,Bard College,2pmi,To Basket,Luke Ravitz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,173,1.0,2025
Bar,HAR,Bard College,And1,To Basket,Seth Dyer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,174,1.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Shane Micallef,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,176,4.0,2025
Bar,HAR,Bard College,Foul,To Basket,Lucas Tovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,177,1.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Shane Micallef,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Empire 8,180,4.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Joe Bangel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,181,1.0,2025
Bar,HAR,Hartwick,2pMa,To Basket,Xymier Thomas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,182,1.0,2025
Bar,HAR,Bard College,Foul,To Basket,Seth Dyer,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Empire 8,183,1.0,2025
Bar,HAR,Hartwick,Turnover,N/A,Xymier Thomas,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,186,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Jalen Umstead,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,187,4.0,2025
Bar,HAR,Hartwick,2pmi,To Basket,Joey Mclaurin,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,188,1.0,2025
Bar,HAR,Bard College,Turnover,N/A,Noah Mvula,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,189,1.0,2025
Bar,HAR,Hartwick,3pMa,No Dribble Jumper,Joey Mclaurin,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Empire 8,190,4.0,2025
Bar,HAR,Hartwick,3pmi,No Dribble Jumper,Shane Micallef,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,192,4.0,2025
Bar,HAR,Bard College,Turnover,N/A,Seth Dyer,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,193,1.0,2025
Bar,HAR,Hartwick,Foul,To Basket,Shane Micallef,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Empire 8,194,1.0,2025
Bar,HAR,Bard College,Turnover,N/A,Noah Mvula,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Empire 8,197,1.0,2025
Bar,HAR,Hartwick,Turnover,N/A,Cosmo Hardinson,Transition,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Empire 8,198,1.0,2025
Bar,HAR,Bard College,3pmi,No Dribble Jumper,Seth Dyer,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Empire 8,199,4.0,2025
Bar,HAR,Hartwick,And1,No Dribble Jumper,Jackson Frame,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Empire 8,200,4.0,2025
