index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
123,Bar,RPI,Rensselaer Polytechnic,3pmi,Dribble Jumper,PJ Scalisi,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,124,4.0,2025-01-18
124,Bar,RPI,Bard College,Foul,To Basket,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,125,1.0,2025-01-18
128,Bar,RPI,Bard College,3pmi,Dribble Jumper,Laz Panagiotounis,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,129,4.0,2025-01-18
129,Bar,RPI,Rensselaer Polytechnic,2pmi,To Basket,Chuck Clemons,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,130,1.0,2025-01-18
130,Bar,RPI,Bard College,Turnover,N/A,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,131,1.0,2025-01-18
131,Bar,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Chuck Clemons,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,132,4.0,2025-01-18
132,Bar,RPI,Bard College,2pmi,Dribble Jumper,Laz Panagiotounis,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,133,3.0,2025-01-18
133,Bar,RPI,Rensselaer Polytechnic,2pmi,Dribble Jumper,Chuck Clemons,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,134,2.0,2025-01-18
134,Bar,RPI,Bard College,3pmi,No Dribble Jumper,Sean Wilcox,PNR,Right,Off,Laz Panagiotounis,Spot Ups,N/A,Shot,Liberty League,Liberty League,135,4.0,2025-01-18
136,Bar,RPI,Rensselaer Polytechnic,Turnover,N/A,Andrew Deppe,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,137,1.0,2025-01-18
137,Bar,RPI,Bard College,3pmi,No Dribble Jumper,Lucas Tovar,PNR,High,Off,Jalen Umstead,P&R Roll Man,N/A,Pop,Liberty League,Liberty League,138,4.0,2025-01-18
138,Bar,RPI,Rensselaer Polytechnic,2pMa,Hook Shot,Andrew Deppe,Post,Middle,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,139,1.0,2025-01-18
139,Bar,RPI,Bard College,2pmi,To Basket,Laz Panagiotounis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,140,1.0,2025-01-18
140,Bar,RPI,Bard College,2pmi,To Basket,Sean Wilcox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,141,1.0,2025-01-18
142,Bar,RPI,Bard College,2pMa,To Basket,Lucas Tovar,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,143,1.0,2025-01-18
143,Bar,RPI,Rensselaer Polytechnic,Turnover,N/A,Avery Eugster,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,144,1.0,2025-01-18
144,Bar,RPI,Bard College,And1,To Basket,Laz Panagiotounis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,145,1.0,2025-01-18
146,Bar,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,147,4.0,2025-01-18
147,Bar,RPI,Bard College,2pMa,To Basket,Lucas Tovar,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,148,1.0,2025-01-18
148,Bar,RPI,Rensselaer Polytechnic,2pMa,To Basket,Dylan Matchett,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,149,1.0,2025-01-18
150,Bar,RPI,Bard College,3pmi,Dribble Jumper,Laz Panagiotounis,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,151,4.0,2025-01-18
151,Bar,RPI,Rensselaer Polytechnic,2pmi,N/A,Yechiel Stewart,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,152,1.0,2025-01-18
153,Bar,RPI,Bard College,2pmi,To Basket,Max Frei,Off Screens,Right,Curl,N/A,N/A,N/A,N/A,Liberty League,Liberty League,154,1.0,2025-01-18
155,Bar,RPI,Rensselaer Polytechnic,2pmi,To Basket,Pat White,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,156,1.0,2025-01-18
156,Bar,RPI,Rensselaer Polytechnic,Foul,To Basket,Pat White,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,157,1.0,2025-01-18
159,Bar,RPI,Bard College,2pmi,To Basket,Max Frei,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,160,1.0,2025-01-18
160,Bar,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Pat White,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,161,4.0,2025-01-18
161,Bar,RPI,Bard College,2pmi,To Basket,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,162,1.0,2025-01-18
162,Bar,RPI,Rensselaer Polytechnic,Foul,To Basket,Yechiel Stewart,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,163,1.0,2025-01-18
165,Bar,RPI,Bard College,Foul,To Basket,Rowan Heinze,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,166,1.0,2025-01-18
168,Bar,RPI,Rensselaer Polytechnic,Foul,N/A,PJ Scalisi,Post,Middle,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,169,1.0,2025-01-18
171,Bar,RPI,Bard College,2pmi,To Basket,Azriel Almodovar,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,172,1.0,2025-01-18
172,Bar,RPI,Rensselaer Polytechnic,Turnover,N/A,Tucker Tharpe,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,173,1.0,2025-01-18
173,Bar,RPI,Bard College,3pmi,No Dribble Jumper,Rowan Heinze,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,174,4.0,2025-01-18
174,Bar,RPI,Bard College,Foul,N/A,Azriel Almodovar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,175,1.0,2025-01-18
177,Bar,RPI,Rensselaer Polytechnic,3pmi,Dribble Jumper,Chuck Clemons,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,178,4.0,2025-01-18
178,Bar,RPI,Bard College,2pMa,To Basket,Luke Ravitz,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,179,1.0,2025-01-18
179,Bar,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Chuck Clemons,PNR,Right,Away,Andrew Deppe,P&R Roll Man,N/A,Pop,Liberty League,Liberty League,180,4.0,2025-01-18
180,Bar,RPI,,Foul,N/A,Azriel Almodovar,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,181,1.0,2025-01-18
183,Bar,RPI,Rensselaer Polytechnic,3pmi,Dribble Jumper,Chuck Clemons,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,184,4.0,2025-01-18
184,Bar,RPI,Bard College,2pmi,To Basket,Azriel Almodovar,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,185,1.0,2025-01-18
186,Bar,RPI,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,187,4.0,2025-01-18
187,Bar,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,188,4.0,2025-01-18
188,Bar,RPI,Bard College,Foul,To Basket,Laz Panagiotounis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,189,1.0,2025-01-18
192,Bar,RPI,Bard College,Turnover,To Basket,Laz Panagiotounis,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,193,1.0,2025-01-18
193,Bar,RPI,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,194,1.0,2025-01-18
194,Bar,RPI,Bard College,2pMa,To Basket,Sean Wilcox,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,195,1.0,2025-01-18
196,Bar,RPI,Rensselaer Polytechnic,Foul,To Basket,Dylan Matchett,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,197,1.0,2025-01-18
199,Bar,RPI,Bard College,3pMa,No Dribble Jumper,Azriel Almodovar,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,200,4.0,2025-01-18
200,Bar,RPI,Rensselaer Polytechnic,And1,No Dribble Jumper,Dylan Matchett,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,201,4.0,2025-01-18
202,Bar,RPI,Bard College,Turnover,N/A,Max Frei,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,203,1.0,2025-01-18
203,Bar,RPI,Rensselaer Polytechnic,2pMa,To Basket,Andrew Deppe,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,204,1.0,2025-01-18
