index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,RPI,HOB,Rensselaer Polytechnic,Turnover,N/A,Andrew Deppe,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2024-11-19
1,RPI,HOB,Hobart College Statesmen,2pMa,N/A,Carter Meshanic,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2024-11-19
2,RPI,HOB,Rensselaer Polytechnic,2pMa,To Basket,Dylan Matchett,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2024-11-19
3,RPI,HOB,Hobart College Statesmen,2pmi,To Basket,Allen Mordi,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2024-11-19
4,RPI,HOB,Hobart College Statesmen,Turnover,N/A,Hunter Meshanic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2024-11-19
5,RPI,HOB,Rensselaer Polytechnic,2pMa,To Basket,Chuck Clemons,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2024-11-19
7,RPI,HOB,Hobart College Statesmen,2pMa,To Basket,Aidan Rodgers,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2024-11-19
8,RPI,HOB,Rensselaer Polytechnic,Turnover,N/A,Andrew Deppe,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2024-11-19
9,RPI,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Alex Moesch,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2024-11-19
10,RPI,HOB,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Dylan Matchett,PNR,Right,N/A,Avery Eugster,Spot Ups,N/A,Shot,Liberty League,Liberty League,11,4.0,2024-11-19
11,RPI,HOB,Hobart College Statesmen,2pmi,Dribble Jumper,Alex Moesch,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,2.0,2024-11-19
