Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
SLS,OST,Oswego State Lakers,2pMa,Dribble Jumper,Gary Mclane,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,54,2.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,PNR,Right,Off,Gavin Macaulay,Spot Ups,Left,Drive,Liberty League,SUNYAC,55,1.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Gary Mclane,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,56,1.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,57,1.0,2025
SLS,OST,Oswego State Lakers,3pMa,No Dribble Jumper,Xavier Allen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,58,4.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Brayden Shepardson,PNR,Left,Off,Andrew Cowan,P&R Roll Man,N/A,Roll,Liberty League,SUNYAC,61,1.0,2025
SLS,OST,Oswego State Lakers,2pMa,Dribble Jumper,Ahkee Anderson,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,63,2.0,2025
SLS,OST,St. Lawrence Saints,3pmi,Dribble Jumper,Adam Dudzinski,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,64,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Steven Bradley,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,65,4.0,2025
SLS,OST,St. Lawrence Saints,3pmi,Dribble Jumper,Aiden Macaulay,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,66,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Ahkee Anderson,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,67,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Xavier Allen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,68,1.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Adam Dudzinski,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,69,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Ahkee Anderson,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,71,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Steven Bradley,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,73,4.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Andrew Cowan,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,74,1.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Sean Edwards,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,75,1.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Dan Anderson,PNR,High,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,76,4.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Gary Mclane,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,77,1.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Dan Anderson,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,78,1.0,2025
SLS,OST,Oswego State Lakers,3pMa,No Dribble Jumper,Steven Bradley,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,79,4.0,2025
SLS,OST,St. Lawrence Saints,Foul,To Basket,Dan Anderson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,80,1.0,2025
SLS,OST,Oswego State Lakers,And1,To Basket,Deacon Judd,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,83,1.0,2025
SLS,OST,St. Lawrence Saints,Foul,N/A,Adam Dudzinski,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,85,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Ahkee Anderson,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,88,1.0,2025
SLS,OST,St. Lawrence Saints,3pMa,Dribble Jumper,Aiden Macaulay,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,89,4.0,2025
SLS,OST,Oswego State Lakers,3pMa,Dribble Jumper,Xavier Allen,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,90,4.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,91,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,Dribble Jumper,Xavier Allen,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,95,3.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Dan Anderson,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,96,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Steven Bradley,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,98,4.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,99,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,Dribble Jumper,Billy Reyes,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,103,4.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Steven Bradley,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,104,1.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Andrew Cowan,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,105,1.0,2025
