index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,SKD,REG,Skidmore Thoroughbreds,2pMa,N/A,Alexei Downie,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,1,1.0,2024-11-11
1,SKD,REG,Regis College (MA) Pride,3pmi,No Dribble Jumper,Ned Fitzpatrick,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,2,4.0,2024-11-11
2,SKD,REG,Skidmore Thoroughbreds,2pmi,To Basket,Alexei Downie,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,3,1.0,2024-11-11
3,SKD,REG,Regis College (MA) Pride,2pMa,Dribble Jumper,Aamyr Sullivan,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,4,3.0,2024-11-11
4,SKD,REG,Skidmore Thoroughbreds,2pmi,To Basket,Jack LaGarde,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,1.0,2024-11-11
5,SKD,REG,Regis College (MA) Pride,3pmi,No Dribble Jumper,Ned Fitzpatrick,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,6,4.0,2024-11-11
6,SKD,REG,Skidmore Thoroughbreds,2pMa,N/A,Alexei Downie,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,7,1.0,2024-11-11
7,SKD,REG,Regis College (MA) Pride,3pmi,No Dribble Jumper,Tate Pike,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,4.0,2024-11-11
9,SKD,REG,Regis College (MA) Pride,Foul,To Basket,Russell Rau,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,10,1.0,2024-11-11
12,SKD,REG,Skidmore Thoroughbreds,2pmi,N/A,Alexei Downie,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,13,1.0,2024-11-11
14,SKD,REG,Regis College (MA) Pride,2pmi,To Basket,Aamyr Sullivan,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2024-11-11
15,SKD,REG,Skidmore Thoroughbreds,2pMa,Dribble Jumper,Aidan Roy,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,2.0,2024-11-11
16,SKD,REG,Regis College (MA) Pride,3pmi,Dribble Jumper,Russell Rau,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,17,4.0,2024-11-11
17,SKD,REG,Skidmore Thoroughbreds,Turnover,N/A,Charlie Fantom,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,18,1.0,2024-11-11
18,SKD,REG,Regis College (MA) Pride,Foul,To Basket,Aamyr Sullivan,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,19,1.0,2024-11-11
21,SKD,REG,Skidmore Thoroughbreds,2pmi,To Basket,Alexei Downie,Post,Right,Face Up,Aidan Roy,Cuts,N/A,Basket,Liberty League,UNKNOWN,22,1.0,2024-11-11
22,SKD,REG,Skidmore Thoroughbreds,2pMa,To Basket,Jack LaGarde,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,1.0,2024-11-11
23,SKD,REG,Regis College (MA) Pride,And1,To Basket,Jamir Harvey,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,24,1.0,2024-11-11
25,SKD,REG,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Charlie Fantom,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,26,4.0,2024-11-11
26,SKD,REG,Regis College (MA) Pride,3pmi,Dribble Jumper,Aamyr Sullivan,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,27,4.0,2024-11-11
28,SKD,REG,Skidmore Thoroughbreds,2pMa,To Basket,Jake Walsh,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,29,1.0,2024-11-11
29,SKD,REG,Regis College (MA) Pride,And1,To Basket,Russell Rau,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,30,1.0,2024-11-11
33,SKD,REG,Skidmore Thoroughbreds,2pmi,To Basket,Alexei Downie,Post,Left,Left Shoulder,Jake Walsh,Spot Ups,Right,Drive,Liberty League,UNKNOWN,34,1.0,2024-11-11
34,SKD,REG,Regis College (MA) Pride,3pmi,No Dribble Jumper,Russell Rau,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,35,4.0,2024-11-11
35,SKD,REG,Skidmore Thoroughbreds,2pmi,To Basket,Nick Padilla,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,36,1.0,2024-11-11
37,SKD,REG,Skidmore Thoroughbreds,Turnover,N/A,Hakeem Daphnis,Iso,Top,N/A,Ethan Madeiros,Spot Ups,Right,Drive,Liberty League,UNKNOWN,38,1.0,2024-11-11
39,SKD,REG,Skidmore Thoroughbreds,2pmi,To Basket,Ethan Madeiros,Post,Middle,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,40,1.0,2024-11-11
