index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,UNY,CU,Union (NY) Chargers,3pmi,Dribble Jumper,Tanner Tedesco,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,4.0,2025-01-18
1,UNY,CU,Clarkson University Golden Knights,2pmi,Hook Shot,Finn Cork,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025-01-18
2,UNY,CU,Union (NY) Chargers,3pmi,No Dribble Jumper,Tanner Tedesco,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,4.0,2025-01-18
3,UNY,CU,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2025-01-18
4,UNY,CU,Union (NY) Chargers,2pMa,To Basket,Christian Dufort,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025-01-18
5,UNY,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2025-01-18
6,UNY,CU,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2025-01-18
7,UNY,CU,Clarkson University Golden Knights,2pmi,Hook Shot,Finn Cork,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2025-01-18
8,UNY,CU,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,2.0,2025-01-18
9,UNY,CU,Union (NY) Chargers,2pmi,No Dribble Jumper,Jack Plesser,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,2.0,2025-01-18
10,UNY,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Jack Dalgety,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,4.0,2025-01-18
11,UNY,CU,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2025-01-18
12,UNY,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Braeden Burns,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2025-01-18
13,UNY,CU,Union (NY) Chargers,Foul,To Basket,Jack Plesser,Iso,Top,N/A,Brendan Reid,Cuts,N/A,Basket,Liberty League,Liberty League,14,1.0,2025-01-18
16,UNY,CU,Clarkson University Golden Knights,2pmi,Dribble Jumper,Lorenzo Rappa,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,2.0,2025-01-18
17,UNY,CU,Union (NY) Chargers,2pmi,Dribble Jumper,Jack Plesser,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,2.0,2025-01-18
18,UNY,CU,Union (NY) Chargers,2pmi,To Basket,Brendan Reid,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2025-01-18
19,UNY,CU,Clarkson University Golden Knights,2pmi,To Basket,Steve DeRegis,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,1.0,2025-01-18
20,UNY,CU,Clarkson University Golden Knights,3pMa,N/A,Jack Dalgety,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,4.0,2025-01-18
21,UNY,CU,Union (NY) Chargers,3pmi,No Dribble Jumper,Jack Plesser,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,4.0,2025-01-18
22,UNY,CU,Clarkson University Golden Knights,2pMa,To Basket,Jack Dalgety,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,1.0,2025-01-18
23,UNY,CU,Union (NY) Chargers,2pmi,N/A,Jack Plesser,Post,Middle,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,1.0,2025-01-18
24,UNY,CU,Clarkson University Golden Knights,Foul,Hook Shot,Finn Cork,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,1.0,2025-01-18
27,UNY,CU,Union (NY) Chargers,2pMa,Dribble Jumper,Tanner Tedesco,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,28,2.0,2025-01-18
28,UNY,CU,Clarkson University Golden Knights,2pMa,To Basket,Braeden Burns,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,1.0,2025-01-18
29,UNY,CU,Union (NY) Chargers,2pmi,N/A,Jaden Jauregui,Post,Left,Face Up,N/A,N/A,N/A,N/A,Liberty League,Liberty League,30,1.0,2025-01-18
30,UNY,CU,Clarkson University Golden Knights,2pmi,Dribble Jumper,Matteo Sinon,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,3.0,2025-01-18
31,UNY,CU,Union (NY) Chargers,3pmi,Dribble Jumper,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,4.0,2025-01-18
32,UNY,CU,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,1.0,2025-01-18
33,UNY,CU,Union (NY) Chargers,2pmi,To Basket,Christian Dufort,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,1.0,2025-01-18
34,UNY,CU,Union (NY) Chargers,2pMa,To Basket,Will Yakoobian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,1.0,2025-01-18
36,UNY,CU,Clarkson University Golden Knights,Turnover,N/A,Matteo Sinon,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,1.0,2025-01-18
37,UNY,CU,Union (NY) Chargers,Turnover,To Basket,Brendan Reid,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2025-01-18
38,UNY,CU,Clarkson University Golden Knights,2pmi,To Basket,Steve DeRegis,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,39,1.0,2025-01-18
39,UNY,CU,Union (NY) Chargers,3pmi,No Dribble Jumper,Harrison Collins,PNR,High,Off,Jaden Jauregui,Spot Ups,N/A,Shot,Liberty League,Liberty League,40,4.0,2025-01-18
40,UNY,CU,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Matthew Parent,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,41,4.0,2025-01-18
41,UNY,CU,Union (NY) Chargers,2pMa,To Basket,Matthew Garside,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,42,1.0,2025-01-18
42,UNY,CU,Clarkson University Golden Knights,2pMa,Dribble Jumper,Matteo Sinon,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,3.0,2025-01-18
43,UNY,CU,Union (NY) Chargers,3pmi,No Dribble Jumper,Will Yakoobian,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,4.0,2025-01-18
44,UNY,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Matthew Parent,PNR,Right,Off,Jack Dalgety,P&R Roll Man,N/A,Pop,Liberty League,Liberty League,45,4.0,2025-01-18
45,UNY,CU,Union (NY) Chargers,3pMa,No Dribble Jumper,Harrison Collins,PNR,Right,Off,Brendan Reid,Spot Ups,N/A,Shot,Liberty League,Liberty League,46,4.0,2025-01-18
46,UNY,CU,Clarkson University Golden Knights,3pmi,Dribble Jumper,Matteo Sinon,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,47,4.0,2025-01-18
