index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
211,SKD,Bar,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Hakeem Daphnis,PNR,High,Off,Charlie Fantom,Spot Ups,N/A,Shot,Liberty League,Liberty League,212,4.0,2025-01-24
212,SKD,Bar,Skidmore Thoroughbreds,2pmi,To Basket,Charlie Weisberg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,213,1.0,2025-01-24
214,SKD,Bar,Skidmore Thoroughbreds,2pMa,To Basket,Charlie Fantom,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,215,1.0,2025-01-24
215,SKD,Bar,Bard College,Foul,To Basket,Azriel Almodovar,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,216,1.0,2025-01-24
218,SKD,Bar,Skidmore Thoroughbreds,2pmi,No Dribble Jumper,Joey Skoric,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,219,3.0,2025-01-24
219,SKD,Bar,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,220,4.0,2025-01-24
220,SKD,Bar,Skidmore Thoroughbreds,2pMa,To Basket,Hakeem Daphnis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,221,1.0,2025-01-24
221,SKD,Bar,Bard College,Foul,To Basket,Rowan Heinze,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,222,1.0,2025-01-24
224,SKD,Bar,Skidmore Thoroughbreds,Turnover,N/A,Alexei Downie,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,225,1.0,2025-01-24
225,SKD,Bar,Bard College,2pMa,To Basket,Laz Panagiotounis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,226,1.0,2025-01-24
226,SKD,Bar,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Nick Padilla,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,227,4.0,2025-01-24
227,SKD,Bar,Bard College,Turnover,N/A,Laz Panagiotounis,Off Screens,Right,Curl,N/A,N/A,N/A,N/A,Liberty League,Liberty League,228,1.0,2025-01-24
228,SKD,Bar,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Charlie Weisberg,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,229,2.0,2025-01-24
229,SKD,Bar,Bard College,2pMa,To Basket,Rowan Heinze,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,230,1.0,2025-01-24
230,SKD,Bar,Skidmore Thoroughbreds,Turnover,N/A,Nick Padilla,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,231,1.0,2025-01-24
231,SKD,Bar,Bard College,2pmi,To Basket,Laz Panagiotounis,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,232,1.0,2025-01-24
232,SKD,Bar,Skidmore Thoroughbreds,3pmi,Dribble Jumper,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,233,4.0,2025-01-24
234,SKD,Bar,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Charlie Fantom,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,235,4.0,2025-01-24
235,SKD,Bar,Skidmore Thoroughbreds,2pmi,To Basket,Joey Skoric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,236,2.0,2025-01-24
