index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,UTI,IC,Utica,2pMa,To Basket,Seidina Doukoure,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,1,1.0,2024-11-20
1,UTI,IC,Ithaca College,2pmi,Dribble Jumper,Jaylon O'Neal,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Empire 8,Liberty League,2,3.0,2024-11-20
2,UTI,IC,Utica,3pmi,No Dribble Jumper,Hagen Foley,PNR,Right,Away,Dayion Thompson,Spot Ups,N/A,Shot,Empire 8,Liberty League,3,4.0,2024-11-20
3,UTI,IC,Utica,2pmi,To Basket,Seidina Doukoure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,4,1.0,2024-11-20
4,UTI,IC,Ithaca College,3pmi,No Dribble Jumper,Laurence Brady,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,5,4.0,2024-11-20
6,UTI,IC,Ithaca College,2pmi,To Basket,Chris Leysath,Iso,Right,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,7,1.0,2024-11-20
7,UTI,IC,Utica,3pMa,No Dribble Jumper,Hagen Foley,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Empire 8,Liberty League,8,4.0,2024-11-20
8,UTI,IC,Ithaca College,Foul,To Basket,Evan Cabral,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,9,1.0,2024-11-20
11,UTI,IC,Utica,2pmi,No Dribble Jumper,Damien Call,Post,Left,Left Shoulder,Dayion Thompson,Spot Ups,N/A,Shot,Empire 8,Liberty League,12,3.0,2024-11-20
12,UTI,IC,Ithaca College,Foul,To Basket,Jaylon O'Neal,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Empire 8,Liberty League,13,1.0,2024-11-20
15,UTI,IC,Utica,2pMa,To Basket,Hagen Foley,PNR,High,Off,Damien Call,Cuts,N/A,Screen,Empire 8,Liberty League,16,1.0,2024-11-20
16,UTI,IC,Ithaca College,2pmi,To Basket,Jaylon O'Neal,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,17,1.0,2024-11-20
17,UTI,IC,Utica,2pMa,To Basket,Damien Call,Post,Right,N/A,Levi Spina,Spot Ups,Left,Drive,Empire 8,Liberty League,18,1.0,2024-11-20
18,UTI,IC,Ithaca College,Turnover,N/A,Evan Cabral,PNR,Left,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,19,1.0,2024-11-20
20,UTI,IC,Utica,Turnover,N/A,Damien Call,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,21,1.0,2024-11-20
21,UTI,IC,Ithaca College,3pMa,No Dribble Jumper,Evan Cabral,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Empire 8,Liberty League,22,4.0,2024-11-20
22,UTI,IC,Utica,And1,To Basket,Levi Spina,PNR,High,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,23,1.0,2024-11-20
24,UTI,IC,Ithaca College,Turnover,N/A,Jaylon O'Neal,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,25,1.0,2024-11-20
25,UTI,IC,Utica,Turnover,N/A,Hagen Foley,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Empire 8,Liberty League,26,1.0,2024-11-20
26,UTI,IC,Ithaca College,3pmi,No Dribble Jumper,Evan Cabral,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,27,4.0,2024-11-20
27,UTI,IC,Ithaca College,Foul,To Basket,Jaylon O'Neal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,28,1.0,2024-11-20
30,UTI,IC,Utica,2pMa,To Basket,Isaiah Smith,PNR,High,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,31,1.0,2024-11-20
31,UTI,IC,Ithaca College,3pMa,No Dribble Jumper,Cole Wissink,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Empire 8,Liberty League,32,4.0,2024-11-20
32,UTI,IC,Utica,3pMa,No Dribble Jumper,Levi Spina,PNR,High,Off,Hagen Foley,Spot Ups,N/A,Shot,Empire 8,Liberty League,33,4.0,2024-11-20
