index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,VSUL,CU,Clarkson University Golden Knights,Turnover,N/A,Finn Cork,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,1.0,2024-11-20
1,VSUL,CU,Vermont State University Lyndon,2pmi,To Basket,Victor Kukta Reyes,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,2,1.0,2024-11-20
2,VSUL,CU,Vermont State University Lyndon,2pMa,To Basket,Matt Doyle,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,3,1.0,2024-11-20
3,VSUL,CU,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,Post,Left,N/A,Lorenzo Rappa,Spot Ups,Left,Drive,UNKNOWN,Liberty League,4,1.0,2024-11-20
4,VSUL,CU,Vermont State University Lyndon,3pmi,No Dribble Jumper,Gregory Gonyea Jr,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,5,4.0,2024-11-20
5,VSUL,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Steve DeRegis,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,4.0,2024-11-20
6,VSUL,CU,Vermont State University Lyndon,Turnover,N/A,Gregory Gonyea Jr,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,1.0,2024-11-20
7,VSUL,CU,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Steve DeRegis,Off Screens,Right,Flare,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,4.0,2024-11-20
9,VSUL,CU,Vermont State University Lyndon,3pmi,No Dribble Jumper,Victor Kukta Reyes,PNR,Right,Off,Brett Roy,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,10,4.0,2024-11-20
10,VSUL,CU,Clarkson University Golden Knights,Turnover,N/A,Lorenzo Rappa,PNR,Right,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,1.0,2024-11-20
