index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,VC,UNY,Union (NY) Chargers,2pmi,N/A,Jack Plesser,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-24
1,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Avery Lee,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,4.0,2025-01-24
2,VC,UNY,Union (NY) Chargers,2pmi,No Dribble Jumper,Jack Plesser,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,3.0,2025-01-24
3,VC,UNY,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-24
4,VC,UNY,Union (NY) Chargers,2pmi,Dribble Jumper,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,2.0,2025-01-24
5,VC,UNY,Vassar Brewers,2pmi,Dribble Jumper,Avery Lee,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,2.0,2025-01-24
7,VC,UNY,Vassar Brewers,2pmi,To Basket,Kreekor Karageuzian,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2025-01-24
8,VC,UNY,Union (NY) Chargers,3pmi,Dribble Jumper,Christian Dufort,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2025-01-24
10,VC,UNY,Vassar Brewers,Foul,To Basket,Sebastian Medina,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-24
13,VC,UNY,Union (NY) Chargers,Turnover,N/A,Christian Dufort,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2025-01-24
14,VC,UNY,Vassar Brewers,2pMa,To Basket,Nathan Denham,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2025-01-24
15,VC,UNY,Union (NY) Chargers,2pmi,To Basket,Tanner Tedesco,PNR,High,Off,Brendan Reid,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,16,1.0,2025-01-24
16,VC,UNY,Vassar Brewers,2pmi,To Basket,Nathan Denham,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,1.0,2025-01-24
17,VC,UNY,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,1.0,2025-01-24
18,VC,UNY,Vassar Brewers,2pmi,Dribble Jumper,Avery Lee,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,2.0,2025-01-24
19,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,4.0,2025-01-24
20,VC,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,4.0,2025-01-24
21,VC,UNY,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,4.0,2025-01-24
22,VC,UNY,Union (NY) Chargers,3pMa,No Dribble Jumper,Tanner Tedesco,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,4.0,2025-01-24
23,VC,UNY,Vassar Brewers,2pMa,N/A,Avery Lee,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,1.0,2025-01-24
24,VC,UNY,Union (NY) Chargers,And1,To Basket,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,25,1.0,2025-01-24
26,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Shea Fitzgerald,PNR,High,Off,Luke Adams,Spot Ups,N/A,Shot,Liberty League,Liberty League,27,4.0,2025-01-24
27,VC,UNY,Union (NY) Chargers,Foul,To Basket,Jaden Jauregui,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,28,1.0,2025-01-24
30,VC,UNY,Vassar Brewers,2pmi,Dribble Jumper,Shea Fitzgerald,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,2.0,2025-01-24
31,VC,UNY,Union (NY) Chargers,2pmi,To Basket,Tanner Tedesco,PNR,Right,Off,Jack Plesser,Cuts,N/A,Flash,Liberty League,Liberty League,32,1.0,2025-01-24
32,VC,UNY,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,4.0,2025-01-24
33,VC,UNY,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,1.0,2025-01-24
34,VC,UNY,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,PNR,High,Away,Eric Zhang,Spot Ups,Right,Drive,Liberty League,Liberty League,35,1.0,2025-01-24
35,VC,UNY,Union (NY) Chargers,Turnover,N/A,Christian Dufort,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,1.0,2025-01-24
36,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Shea Fitzgerald,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,4.0,2025-01-24
37,VC,UNY,Union (NY) Chargers,Turnover,N/A,Christian Dufort,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2025-01-24
38,VC,UNY,Vassar Brewers,2pMa,To Basket,Eric Zhang,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,39,1.0,2025-01-24
41,VC,UNY,Union (NY) Chargers,2pmi,To Basket,Harrison Collins,Iso,Top,N/A,Jaden Jauregui,Spot Ups,Left,Drive,Liberty League,Liberty League,42,1.0,2025-01-24
42,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Shea Fitzgerald,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,4.0,2025-01-24
43,VC,UNY,Union (NY) Chargers,2pmi,To Basket,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,1.0,2025-01-24
44,VC,UNY,Vassar Brewers,2pMa,To Basket,Nathan Denham,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,1.0,2025-01-24
45,VC,UNY,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,PNR,High,Away,Will Yakoobian,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,46,1.0,2025-01-24
46,VC,UNY,Vassar Brewers,2pMa,To Basket,Avery Lee,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,47,1.0,2025-01-24
48,VC,UNY,Union (NY) Chargers,2pMa,Drop Step,Brendan Reid,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,49,1.0,2025-01-24
49,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,50,4.0,2025-01-24
50,VC,UNY,Union (NY) Chargers,2pMa,Dribble Jumper,Brendan Reid,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,51,2.0,2025-01-24
51,VC,UNY,Vassar Brewers,3pMa,No Dribble Jumper,Avery Lee,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,52,4.0,2025-01-24
52,VC,UNY,Union (NY) Chargers,2pmi,Dribble Jumper,Jaden Jauregui,PNR,Right,Off,Brendan Reid,P&R Roll Man,N/A,Slips,Liberty League,Liberty League,53,2.0,2025-01-24
53,VC,UNY,Vassar Brewers,3pmi,No Dribble Jumper,Avery Lee,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,54,4.0,2025-01-24
