index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,HOB,SLS,St. Lawrence Saints,2pmi,To Basket,Adam Dudzinski,Off Screens,Right,Curl,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-24
1,HOB,SLS,Hobart College Statesmen,3pmi,No Dribble Jumper,Alex Moesch,PNR,Right,Off,Hunter Meshanic,Spot Ups,N/A,Shot,Liberty League,Liberty League,2,4.0,2025-01-24
2,HOB,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-24
3,HOB,SLS,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2025-01-24
4,HOB,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Trey Syroka,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,4.0,2025-01-24
5,HOB,SLS,Hobart College Statesmen,3pmi,No Dribble Jumper,Aidan Rodgers,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2025-01-24
6,HOB,SLS,St. Lawrence Saints,2pMa,To Basket,Aiden Macaulay,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2025-01-24
7,HOB,SLS,Hobart College Statesmen,3pmi,No Dribble Jumper,Pat Healy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2025-01-24
8,HOB,SLS,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2025-01-24
9,HOB,SLS,Hobart College Statesmen,2pmi,To Basket,Hunter Meshanic,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-24
10,HOB,SLS,St. Lawrence Saints,2pmi,To Basket,Gavin Macaulay,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-24
11,HOB,SLS,Hobart College Statesmen,2pmi,Dribble Jumper,Hunter Meshanic,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,2.0,2025-01-24
