index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,CU,Bar,Clarkson University Golden Knights,Turnover,N/A,Braeden Burns,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-10
1,CU,Bar,Bard College,2pmi,Hook Shot,Sean Wilcox,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2025-01-10
2,CU,Bar,Clarkson University Golden Knights,2pmi,Drop Step,Finn Cork,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-10
3,CU,Bar,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2025-01-10
5,CU,Bar,Clarkson University Golden Knights,2pMa,Dribble Jumper,Jack Dalgety,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,3.0,2025-01-10
6,CU,Bar,Bard College,2pMa,To Basket,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2025-01-10
7,CU,Bar,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Finn Cork,Post,Left,Left Shoulder,Braeden Burns,Spot Ups,N/A,Shot,Liberty League,Liberty League,8,4.0,2025-01-10
8,CU,Bar,Bard College,2pmi,Dribble Jumper,Rowan Heinze,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,2.0,2025-01-10
9,CU,Bar,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Braeden Burns,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2025-01-10
11,CU,Bar,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,4.0,2025-01-10
12,CU,Bar,Bard College,3pMa,No Dribble Jumper,Ahmad Rauf,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2025-01-10
13,CU,Bar,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,PNR,High,Off,Matteo Sinon,Spot Ups,N/A,Shot,Liberty League,Liberty League,14,4.0,2025-01-10
14,CU,Bar,Bard College,2pMa,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2025-01-10
