index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
1,HAR,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Hakeem Daphnis,PNR,High,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,2,3.0,2024-12-03
2,HAR,SKD,Hartwick,2pMa,To Basket,Henry Perkins,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Empire 8,Liberty League,3,1.0,2024-12-03
3,HAR,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Joey Skoric,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Empire 8,Liberty League,4,1.0,2024-12-03
4,HAR,SKD,Hartwick,2pmi,N/A,Henry Perkins,Post,Right,Face Up,N/A,N/A,N/A,N/A,Empire 8,Liberty League,5,1.0,2024-12-03
5,HAR,SKD,Hartwick,2pMa,To Basket,Henry Perkins,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,6,1.0,2024-12-03
6,HAR,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Hakeem Daphnis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,7,4.0,2024-12-03
7,HAR,SKD,Hartwick,3pMa,Dribble Jumper,Brian Bonin,Iso,Left,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,8,4.0,2024-12-03
8,HAR,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Charlie Fantom,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,9,4.0,2024-12-03
9,HAR,SKD,Hartwick,2pmi,No Dribble Jumper,John Bangel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,10,3.0,2024-12-03
10,HAR,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Hakeem Daphnis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,11,3.0,2024-12-03
11,HAR,SKD,Hartwick,3pmi,Dribble Jumper,Mike Gitz,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,12,4.0,2024-12-03
12,HAR,SKD,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Alexei Downie,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,13,4.0,2024-12-03
15,HAR,SKD,Hartwick,2pmi,To Basket,Henry Perkins,Post,Left,Left Shoulder,John Bangel,Cuts,N/A,Basket,Empire 8,Liberty League,16,1.0,2024-12-03
16,HAR,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Aidan Roy,PNR,Right,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,17,1.0,2024-12-03
17,HAR,SKD,Hartwick,Foul,Dribble Jumper,Brian Bonin,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,18,2.0,2024-12-03
20,HAR,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Alexei Downie,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Empire 8,Liberty League,21,1.0,2024-12-03
21,HAR,SKD,Hartwick,2pmi,To Basket,Mike Gitz,PNR,Left,Off,John Bangel,P&R Roll Man,N/A,Slips,Empire 8,Liberty League,22,1.0,2024-12-03
22,HAR,SKD,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Aidan Roy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,23,4.0,2024-12-03
23,HAR,SKD,Hartwick,Turnover,To Basket,Brian Bonin,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,24,1.0,2024-12-03
24,HAR,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Nick Padilla,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,25,3.0,2024-12-03
26,HAR,SKD,Skidmore Thoroughbreds,Turnover,N/A,Nick Padilla,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,27,1.0,2024-12-03
27,HAR,SKD,Hartwick,Turnover,To Basket,Malachi Polson,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,28,1.0,2024-12-03
29,HAR,SKD,Skidmore Thoroughbreds,Turnover,N/A,Nick Padilla,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,30,1.0,2024-12-03
30,HAR,SKD,Hartwick,Turnover,N/A,Brian Bonin,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,31,1.0,2024-12-03
31,HAR,SKD,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Alexei Downie,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,32,2.0,2024-12-03
