index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,UNY,IC,Ithaca College,2pMa,To Basket,Chris Leysath,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-10
1,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,PNR,Right,Off,Jack Plesser,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,2,1.0,2025-01-10
2,UNY,IC,Ithaca College,2pMa,To Basket,Logan Wendell,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2025-01-10
3,UNY,IC,Union (NY) Chargers,Foul,N/A,Jack Plesser,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2025-01-10
6,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Evan Cabral,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,4.0,2025-01-10
7,UNY,IC,Union (NY) Chargers,3pMa,No Dribble Jumper,Tanner Tedesco,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,4.0,2025-01-10
8,UNY,IC,Ithaca College,Turnover,N/A,Chris Leysath,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,1.0,2025-01-10
9,UNY,IC,Union (NY) Chargers,2pMa,N/A,Jack Plesser,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2025-01-10
10,UNY,IC,Ithaca College,2pmi,To Basket,Aidan Holmes,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-10
11,UNY,IC,Union (NY) Chargers,Foul,To Basket,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,12,1.0,2025-01-10
14,UNY,IC,Ithaca College,Turnover,N/A,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,1.0,2025-01-10
16,UNY,IC,Union (NY) Chargers,2pMa,No Dribble Jumper,Christian Dufort,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,3.0,2025-01-10
17,UNY,IC,Ithaca College,3pMa,Dribble Jumper,Evan Cabral,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2025-01-10
18,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2025-01-10
19,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Aidan Holmes,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,4.0,2025-01-10
20,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,PNR,High,Away,Jack Plesser,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,21,1.0,2025-01-10
21,UNY,IC,Ithaca College,Foul,To Basket,Chris Leysath,Post,Left,N/A,Logan Wendell,Spot Ups,Left,Drive,Liberty League,Liberty League,22,1.0,2025-01-10
24,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,1.0,2025-01-10
25,UNY,IC,Ithaca College,Foul,To Basket,Logan Wendell,PNR,Right,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,26,1.0,2025-01-10
28,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Christian Dufort,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,4.0,2025-01-10
29,UNY,IC,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,30,4.0,2025-01-10
30,UNY,IC,Union (NY) Chargers,Turnover,N/A,Christian Dufort,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,1.0,2025-01-10
31,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Cole Wissink,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,4.0,2025-01-10
32,UNY,IC,Union (NY) Chargers,3pMa,Dribble Jumper,Tanner Tedesco,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,4.0,2025-01-10
33,UNY,IC,Ithaca College,2pmi,To Basket,Evan Cabral,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,1.0,2025-01-10
35,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,1.0,2025-01-10
37,UNY,IC,Ithaca College,2pmi,Dribble Jumper,Evan Cabral,PNR,High,Off,Cole Wissink,Spot Ups,Left,Drive,Liberty League,Liberty League,38,3.0,2025-01-10
39,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Alex Penders,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,40,4.0,2025-01-10
40,UNY,IC,Union (NY) Chargers,2pMa,Dribble Jumper,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,41,2.0,2025-01-10
41,UNY,IC,Ithaca College,3pmi,Dribble Jumper,Alex Penders,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,42,4.0,2025-01-10
42,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Tanner Tedesco,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,4.0,2025-01-10
43,UNY,IC,Ithaca College,2pMa,To Basket,Evan Cabral,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,1.0,2025-01-10
44,UNY,IC,Union (NY) Chargers,3pmi,Dribble Jumper,Tanner Tedesco,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,4.0,2025-01-10
45,UNY,IC,Ithaca College,3pmi,No Dribble Jumper,Jose Padilla,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,46,4.0,2025-01-10
46,UNY,IC,Ithaca College,2pMa,To Basket,Evan Cabral,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,47,1.0,2025-01-10
48,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Matthew Garside,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,49,1.0,2025-01-10
49,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Aidan Holmes,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,50,4.0,2025-01-10
51,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Harrison Collins,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,52,4.0,2025-01-10
53,UNY,IC,Ithaca College,3pmi,No Dribble Jumper,Jose Padilla,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,54,4.0,2025-01-10
54,UNY,IC,Union (NY) Chargers,2pmi,To Basket,Christian Dufort,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,55,1.0,2025-01-10
55,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Will Yakoobian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,56,1.0,2025-01-10
56,UNY,IC,Ithaca College,Foul,To Basket,Yoav Regev,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,57,1.0,2025-01-10
59,UNY,IC,Union (NY) Chargers,2pmi,To Basket,Brendan Reid,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,60,1.0,2025-01-10
60,UNY,IC,Ithaca College,2pMa,To Basket,Chris Leysath,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,61,1.0,2025-01-10
61,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,62,4.0,2025-01-10
63,UNY,IC,Union (NY) Chargers,2pMa,To Basket,Brendan Reid,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,64,1.0,2025-01-10
64,UNY,IC,Ithaca College,Turnover,To Basket,Laurence Brady,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,65,1.0,2025-01-10
65,UNY,IC,Union (NY) Chargers,3pMa,No Dribble Jumper,Tanner Tedesco,PNR,High,Off,Brendan Reid,Spot Ups,N/A,Shot,Liberty League,Liberty League,66,4.0,2025-01-10
66,UNY,IC,Ithaca College,2pmi,To Basket,Laurence Brady,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,67,1.0,2025-01-10
67,UNY,IC,Union (NY) Chargers,2pmi,To Basket,Matthew Garside,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,68,1.0,2025-01-10
68,UNY,IC,Union (NY) Chargers,And1,To Basket,Brendan Reid,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,69,1.0,2025-01-10
70,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Jaylon O'Neal,PNR,High,Off,Logan Wendell,Spot Ups,N/A,Shot,Liberty League,Liberty League,71,4.0,2025-01-10
71,UNY,IC,Union (NY) Chargers,2pmi,To Basket,Matthew Garside,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,72,1.0,2025-01-10
73,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Jaden Jauregui,PNR,High,Off,Matthew Garside,Spot Ups,N/A,Shot,Liberty League,Liberty League,74,4.0,2025-01-10
75,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Jaden Jauregui,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,76,4.0,2025-01-10
76,UNY,IC,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,77,4.0,2025-01-10
77,UNY,IC,Union (NY) Chargers,3pmi,No Dribble Jumper,Tanner Tedesco,PNR,High,Off,Brendan Reid,P&R Roll Man,N/A,Pop,Liberty League,Liberty League,78,4.0,2025-01-10
78,UNY,IC,Ithaca College,3pMa,No Dribble Jumper,Logan Wendell,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,79,4.0,2025-01-10
79,UNY,IC,Union (NY) Chargers,2pmi,Dribble Jumper,Matthew Garside,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,80,2.0,2025-01-10
80,UNY,IC,Ithaca College,3pmi,No Dribble Jumper,Jaylon O'Neal,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,81,4.0,2025-01-10
81,UNY,IC,Union (NY) Chargers,2pmi,To Basket,Jaden Jauregui,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,82,1.0,2025-01-10
