index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,SKD,VC,Vassar Brewers,2pMa,To Basket,Avery Lee,PNR,Right,Off,Kreekor Karageuzian,Spot Ups,Right,Drive,Liberty League,Liberty League,1,1.0,2024-12-11
2,SKD,VC,Skidmore Thoroughbreds,2pMa,To Basket,Alexei Downie,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2024-12-11
3,SKD,VC,Vassar Brewers,2pmi,To Basket,Avery Lee,PNR,Left,Off,Shea Fitzgerald,Spot Ups,Right,Drive,Liberty League,Liberty League,4,1.0,2024-12-11
4,SKD,VC,Skidmore Thoroughbreds,Turnover,N/A,Aidan Roy,PNR,High,Off,Charlie Fantom,Spot Ups,Left,Drive,Liberty League,Liberty League,5,1.0,2024-12-11
5,SKD,VC,Vassar Brewers,2pmi,To Basket,Avery Lee,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,1.0,2024-12-11
6,SKD,VC,Skidmore Thoroughbreds,2pmi,No Dribble Jumper,Charlie Fantom,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,2.0,2024-12-11
7,SKD,VC,Skidmore Thoroughbreds,2pMa,To Basket,Joey Skoric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2024-12-11
8,SKD,VC,Vassar Brewers,3pmi,No Dribble Jumper,Sebastian Medina,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2024-12-11
9,SKD,VC,Skidmore Thoroughbreds,Turnover,N/A,Charlie Fantom,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,1.0,2024-12-11
10,SKD,VC,Vassar Brewers,2pMa,To Basket,Nathan Denham,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2024-12-11
11,SKD,VC,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Aidan Roy,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,3.0,2024-12-11
12,SKD,VC,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2024-12-11
13,SKD,VC,Skidmore Thoroughbreds,Foul,To Basket,Aidan Roy,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2024-12-11
16,SKD,VC,Vassar Brewers,Turnover,N/A,Alex Walters,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,1.0,2024-12-11
17,SKD,VC,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Charlie Fantom,PNR,Right,Off,Hakeem Daphnis,Spot Ups,N/A,Shot,Liberty League,Liberty League,18,4.0,2024-12-11
18,SKD,VC,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,4.0,2024-12-11
19,SKD,VC,Skidmore Thoroughbreds,3pmi,Dribble Jumper,Aidan Roy,PNR,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,4.0,2024-12-11
20,SKD,VC,Vassar Brewers,And1,To Basket,Avery Lee,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,1.0,2024-12-11
22,SKD,VC,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Aidan Roy,PNR,Right,Off,Hakeem Daphnis,Spot Ups,Right,Drive,Liberty League,Liberty League,23,2.0,2024-12-11
24,SKD,VC,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Charlie Fantom,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,4.0,2024-12-11
26,SKD,VC,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Alexei Downie,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,4.0,2024-12-11
27,SKD,VC,Vassar Brewers,3pmi,No Dribble Jumper,Luke Adams,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,28,4.0,2024-12-11
28,SKD,VC,Skidmore Thoroughbreds,2pMa,No Dribble Jumper,Alexei Downie,Post,Left,Left Shoulder,Joey Skoric,Spot Ups,N/A,Shot,Liberty League,Liberty League,29,3.0,2024-12-11
29,SKD,VC,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,PNR,High,Off,Luke Adams,Spot Ups,N/A,Shot,Liberty League,Liberty League,30,4.0,2024-12-11
30,SKD,VC,Skidmore Thoroughbreds,2pMa,N/A,Alexei Downie,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,1.0,2024-12-11
33,SKD,VC,Vassar Brewers,3pMa,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,4.0,2024-12-11
34,SKD,VC,Skidmore Thoroughbreds,Turnover,N/A,Charlie Fantom,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,1.0,2024-12-11
35,SKD,VC,Vassar Brewers,2pMa,To Basket,Kreekor Karageuzian,PNR,Left,Away,Sebastian Medina,Cuts,N/A,Basket,Liberty League,Liberty League,36,1.0,2024-12-11
36,SKD,VC,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Charlie Fantom,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,37,4.0,2024-12-11
37,SKD,VC,Vassar Brewers,Foul,To Basket,Avery Lee,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2024-12-11
40,SKD,VC,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Hakeem Daphnis,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,41,4.0,2024-12-11
42,SKD,VC,Vassar Brewers,2pMa,Dribble Jumper,Shea Fitzgerald,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,2.0,2024-12-11
43,SKD,VC,Skidmore Thoroughbreds,2pmi,To Basket,Nick Padilla,PNR,High,Off,Jack LaGarde,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,44,1.0,2024-12-11
44,SKD,VC,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,1.0,2024-12-11
