index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
178,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Josiah Jones,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,179,1.0,2024-11-23
179,VC,MSM,Vassar Brewers,3pMa,Dribble Jumper,Will Gregory,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,180,4.0,2024-11-23
180,VC,MSM,Mount St. Mary College Blue Knights,Foul,To Basket,Josiah Jones,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,181,1.0,2024-11-23
183,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Will Gregory,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,184,4.0,2024-11-23
184,VC,MSM,Vassar Brewers,And1,To Basket,Sebastian Medina,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,185,1.0,2024-11-23
186,VC,MSM,Mount St. Mary College Blue Knights,2pmi,N/A,Josiah Jones,Post,Middle,Face Up,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,187,1.0,2024-11-23
187,VC,MSM,Vassar Brewers,2pMa,To Basket,Will Gregory,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,188,1.0,2024-11-23
188,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Liam Lynch,PNR,Right,Off,Josiah Jones,Spot Ups,Left,Drive,Liberty League,UNKNOWN,189,1.0,2024-11-23
189,VC,MSM,Vassar Brewers,2pMa,To Basket,Collin France,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,190,1.0,2024-11-23
190,VC,MSM,Mount St. Mary College Blue Knights,2pMa,To Basket,Rob Tansey,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,191,1.0,2024-11-23
191,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Collin France,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,192,4.0,2024-11-23
192,VC,MSM,Mount St. Mary College Blue Knights,3pMa,Dribble Jumper,Liam Lynch,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,193,4.0,2024-11-23
193,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Collin France,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,194,4.0,2024-11-23
194,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,AJ Piedra,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,195,4.0,2024-11-23
196,VC,MSM,Mount St. Mary College Blue Knights,And1,To Basket,Soren Holmbo,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,197,1.0,2024-11-23
198,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Collin France,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,199,4.0,2024-11-23
199,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,AJ Piedra,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,200,4.0,2024-11-23
200,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Collin France,PNR,High,Off,Will Gregory,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,201,4.0,2024-11-23
202,VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,Kaleb Eller,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,203,3.0,2024-11-23
