index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,UNY,SCF,Union (NY) Chargers,3pmi,No Dribble Jumper,Jaden Jauregui,PNR,High,Off,Brendan Reid,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,1,4.0,2024-11-11
2,UNY,SCF,Union (NY) Chargers,2pMa,To Basket,Jack Plesser,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,3,1.0,2024-11-11
3,UNY,SCF,SUNY Cobleskill Fighting Tigers,Turnover,N/A,Quanire Greene,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,4,1.0,2024-11-11
4,UNY,SCF,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,1.0,2024-11-11
5,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pmi,Dribble Jumper,Elijah Morris,PNR,Left,Off,Chace Peterson,P&R Roll Man,Right,Pop,Liberty League,UNKNOWN,6,2.0,2024-11-11
6,UNY,SCF,Union (NY) Chargers,3pMa,No Dribble Jumper,Christian Dufort,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,7,4.0,2024-11-11
7,UNY,SCF,SUNY Cobleskill Fighting Tigers,3pmi,No Dribble Jumper,Chace Peterson,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,4.0,2024-11-11
8,UNY,SCF,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,9,1.0,2024-11-11
9,UNY,SCF,SUNY Cobleskill Fighting Tigers,3pmi,Dribble Jumper,Elijah Morris,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,10,4.0,2024-11-11
10,UNY,SCF,Union (NY) Chargers,2pmi,Dribble Jumper,Jaden Jauregui,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,2.0,2024-11-11
11,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pmi,To Basket,Elijah Morris,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,12,1.0,2024-11-11
12,UNY,SCF,Union (NY) Chargers,2pMa,No Dribble Jumper,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,N/A,Slips,Liberty League,UNKNOWN,13,2.0,2024-11-11
13,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pmi,Dribble Jumper,Quanire Greene,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,14,2.0,2024-11-11
14,UNY,SCF,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2024-11-11
15,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pmi,To Basket,Elijah Morris,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,1.0,2024-11-11
16,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pMa,To Basket,Jermaine Wheeler,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,17,1.0,2024-11-11
17,UNY,SCF,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,18,1.0,2024-11-11
18,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pmi,To Basket,Devin Dennard,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,19,1.0,2024-11-11
19,UNY,SCF,Union (NY) Chargers,Turnover,N/A,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,20,1.0,2024-11-11
20,UNY,SCF,SUNY Cobleskill Fighting Tigers,2pmi,Dribble Jumper,Chace Peterson,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,21,3.0,2024-11-11
21,UNY,SCF,Union (NY) Chargers,3pMa,Dribble Jumper,Tanner Tedesco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,22,4.0,2024-11-11
22,UNY,SCF,SUNY Cobleskill Fighting Tigers,3pMa,Dribble Jumper,Quanire Greene,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,4.0,2024-11-11
