index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,NIC,SLS,Nichols,2pmi,To Basket,Gavin Macaulay,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,1.0,2024-12-29
1,NIC,SLS,Nichols,3pmi,No Dribble Jumper,Simon Percy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,2,4.0,2024-12-29
2,NIC,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,3,1.0,2024-12-29
3,NIC,SLS,Nichols,Turnover,N/A,Javen Flowers-Smith,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,4,1.0,2024-12-29
4,NIC,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Adam Dudzinski,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,5,4.0,2024-12-29
5,NIC,SLS,Nichols,3pmi,No Dribble Jumper,Ethan Minarik,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,4.0,2024-12-29
6,NIC,SLS,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,7,1.0,2024-12-29
7,NIC,SLS,Nichols,2pMa,To Basket,Ethan Minarik,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,1.0,2024-12-29
8,NIC,SLS,St. Lawrence Saints,2pMa,Hook Shot,Andrew Cowan,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,9,1.0,2024-12-29
9,NIC,SLS,Nichols,2pMa,To Basket,Ryan Savoy,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,1.0,2024-12-29
10,NIC,SLS,St. Lawrence Saints,3pMa,Dribble Jumper,Dan Anderson,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,4.0,2024-12-29
11,NIC,SLS,Nichols,2pmi,To Basket,Javen Flowers-Smith,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,12,1.0,2024-12-29
13,NIC,SLS,St. Lawrence Saints,2pmi,No Dribble Jumper,Adam Dudzinski,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,14,3.0,2024-12-29
14,NIC,SLS,Nichols,Turnover,N/A,Javen Flowers-Smith,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,15,1.0,2024-12-29
