Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Isaiah Austin,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,1,1.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Jaylon O'Neal,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,2,1.0,2025
IC,SCD,Ithaca College,2pMa,To Basket,Jaylon O'Neal,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,3,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pMa,To Basket,Joel Davis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,4,1.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Evan Cabral,PNR,Right,Off,Laurence Brady,Spot Ups,N/A,Shot,Liberty League,SUNYAC,5,4.0,2025
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Jaylen Warmack,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,6,1.0,2025
IC,SCD,Ithaca College,2pmi,Drop Step,Chris Leysath,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,7,1.0,2025
IC,SCD,SUNY Cortland Dragons,Turnover,N/A,Jaylen Warmack,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,9,1.0,2025
IC,SCD,Ithaca College,2pMa,To Basket,Logan Wendell,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,10,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pMa,No Dribble Jumper,Jaylen Warmack,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,11,4.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Jaylon O'Neal,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,12,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pMa,No Dribble Jumper,Aaron Coston,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,13,4.0,2025
IC,SCD,Ithaca College,3pMa,No Dribble Jumper,Logan Wendell,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,14,4.0,2025
IC,SCD,SUNY Cortland Dragons,3pMa,No Dribble Jumper,Kendall Arcuri,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,15,4.0,2025
IC,SCD,Ithaca College,3pMa,No Dribble Jumper,Logan Wendell,Iso,Left,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,17,4.0,2025
IC,SCD,SUNY Cortland Dragons,2pMa,To Basket,Aaron Coston,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,18,1.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Aidan Holmes,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,19,4.0,2025
IC,SCD,SUNY Cortland Dragons,Turnover,N/A,Aaron Coston,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,20,1.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Cole Wissink,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,21,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pMa,To Basket,Isaiah Austin,PNR,Left,Off,Jaylen Warmack,Spot Ups,Left,Drive,Liberty League,SUNYAC,22,1.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Aidan Holmes,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,23,4.0,2025
IC,SCD,SUNY Cortland Dragons,Turnover,N/A,Isaiah Austin,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,24,1.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Aidan Holmes,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,25,4.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Kendall Arcuri,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,26,4.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Logan Wendell,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,27,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Aaron Coston,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,28,4.0,2025
IC,SCD,Ithaca College,2pMa,To Basket,Chris Leysath,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,29,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Kendall Arcuri,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,30,4.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,N/A,Jaylen Warmack,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,31,4.0,2025
