index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,IC,CMT,Ithaca College,2pmi,To Basket,Chris Leysath,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,1,1.0,2025-01-04
1,IC,CMT,Carnegie Mellon Tartans,3pmi,No Dribble Jumper,Buckley DeJardin,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,2,4.0,2025-01-04
2,IC,CMT,Ithaca College,2pmi,To Basket,Evan Cabral,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,3,1.0,2025-01-04
3,IC,CMT,Carnegie Mellon Tartans,3pMa,No Dribble Jumper,Isaac Higgs,Post,Right,Left Shoulder,Buckley DeJardin,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,4,4.0,2025-01-04
4,IC,CMT,Ithaca College,3pMa,No Dribble Jumper,Aidan Holmes,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,4.0,2025-01-04
5,IC,CMT,Carnegie Mellon Tartans,3pmi,No Dribble Jumper,Justin Allen,PNR,Left,Off,RJ Holmes,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,6,4.0,2025-01-04
7,IC,CMT,Carnegie Mellon Tartans,2pMa,To Basket,Justin Allen,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,1.0,2025-01-04
9,IC,CMT,Ithaca College,Turnover,N/A,Logan Wendell,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,10,1.0,2025-01-04
10,IC,CMT,Carnegie Mellon Tartans,2pMa,To Basket,Isaac Higgs,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,1.0,2025-01-04
11,IC,CMT,Ithaca College,Turnover,N/A,Jaylon O'Neal,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,12,1.0,2025-01-04
12,IC,CMT,Carnegie Mellon Tartans,Turnover,N/A,Buckley DeJardin,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,13,1.0,2025-01-04
13,IC,CMT,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,14,4.0,2025-01-04
14,IC,CMT,Ithaca College,Turnover,N/A,Chris Leysath,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2025-01-04
15,IC,CMT,Carnegie Mellon Tartans,3pMa,No Dribble Jumper,RJ Holmes,Post,Right,Dribble,Buckley DeJardin,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,16,4.0,2025-01-04
16,IC,CMT,Ithaca College,2pMa,To Basket,Evan Cabral,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,17,1.0,2025-01-04
18,IC,CMT,Carnegie Mellon Tartans,2pmi,Dribble Jumper,Buckley DeJardin,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,19,2.0,2025-01-04
19,IC,CMT,Ithaca College,3pMa,No Dribble Jumper,Evan Cabral,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,20,4.0,2025-01-04
20,IC,CMT,Carnegie Mellon Tartans,2pMa,To Basket,Justin Allen,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,21,1.0,2025-01-04
21,IC,CMT,Ithaca College,Turnover,N/A,Chris Leysath,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,22,1.0,2025-01-04
22,IC,CMT,Carnegie Mellon Tartans,2pmi,Dribble Jumper,Isaac Higgs,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,2.0,2025-01-04
24,IC,CMT,Carnegie Mellon Tartans,3pMa,No Dribble Jumper,Isaac Higgs,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,25,4.0,2025-01-04
26,IC,CMT,Ithaca College,3pmi,No Dribble Jumper,Evan Cabral,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,27,4.0,2025-01-04
27,IC,CMT,Carnegie Mellon Tartans,3pMa,No Dribble Jumper,Buckley DeJardin,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,28,4.0,2025-01-04
28,IC,CMT,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,29,4.0,2025-01-04
29,IC,CMT,Carnegie Mellon Tartans,2pMa,To Basket,Justin Allen,Post,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,30,1.0,2025-01-04
31,IC,CMT,Ithaca College,3pmi,No Dribble Jumper,Michael Porter,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,32,4.0,2025-01-04
32,IC,CMT,Ithaca College,Turnover,N/A,Thomas Mckiernan,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,33,1.0,2025-01-04
33,IC,CMT,Carnegie Mellon Tartans,2pMa,To Basket,Justin Allen,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,34,1.0,2025-01-04
34,IC,CMT,Ithaca College,Turnover,N/A,Michael Porter,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,35,1.0,2025-01-04
35,IC,CMT,Carnegie Mellon Tartans,Turnover,N/A,Buckley DeJardin,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,36,1.0,2025-01-04
36,IC,CMT,Ithaca College,3pmi,No Dribble Jumper,Alex Penders,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,37,4.0,2025-01-04
