Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RPI,VSUC,Vermont State University Castleton,3pmi,No Dribble Jumper,Ben Seiler,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,1,4.0,2025
RPI,VSUC,Rensselaer Polytechnic,Turnover,To Basket,Avery Eugster,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,3,1.0,2025
RPI,VSUC,Vermont State University Castleton,2pMa,Dribble Jumper,Ben Seiler,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,4,3.0,2025
RPI,VSUC,Rensselaer Polytechnic,3pMa,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,4.0,2025
RPI,VSUC,Vermont State University Castleton,2pmi,To Basket,Zach Thompson,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,6,1.0,2025
RPI,VSUC,Vermont State University Castleton,2pmi,To Basket,Zach Thompson,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,1.0,2025
RPI,VSUC,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Chuck Clemons,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,9,4.0,2025
RPI,VSUC,Vermont State University Castleton,3pMa,No Dribble Jumper,Ben Seiler,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,10,4.0,2025
RPI,VSUC,Rensselaer Polytechnic,Turnover,To Basket,PJ Scalisi,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,1.0,2025
RPI,VSUC,Vermont State University Castleton,Turnover,N/A,Adam Bilodeau,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,14,1.0,2025
RPI,VSUC,Rensselaer Polytechnic,Turnover,N/A,Chuck Clemons,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2025
RPI,VSUC,Vermont State University Castleton,2pMa,To Basket,Zach Thompson,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,1.0,2025
RPI,VSUC,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,PNR,High,Off,Andrew Deppe,P&R Roll Man,N/A,Pop,Liberty League,UNKNOWN,19,4.0,2025
RPI,VSUC,Vermont State University Castleton,3pmi,Dribble Jumper,Zach Thompson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,20,4.0,2025
RPI,VSUC,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Chuck Clemons,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,21,4.0,2025
RPI,VSUC,Rensselaer Polytechnic,Turnover,N/A,Dylan Matchett,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,1.0,2025
