index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,Bar,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Jaden Jauregui,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,4.0,2024-12-12
1,Bar,UNY,Bard College,2pmi,Hook Shot,Sean Wilcox,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,1.0,2024-12-12
2,Bar,UNY,Union (NY) Chargers,2pMa,To Basket,Christian Dufort,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2024-12-12
3,Bar,UNY,Bard College,3pmi,No Dribble Jumper,Sean Wilcox,PNR,Left,Off,Laz Panagiotounis,Spot Ups,N/A,Shot,Liberty League,Liberty League,4,4.0,2024-12-12
4,Bar,UNY,Union (NY) Chargers,2pmi,To Basket,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2024-12-12
6,Bar,UNY,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,PNR,High,Off,Azriel Almodovar,Spot Ups,N/A,Shot,Liberty League,Liberty League,7,4.0,2024-12-12
7,Bar,UNY,Union (NY) Chargers,2pMa,To Basket,Christian Dufort,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2024-12-12
8,Bar,UNY,Bard College,2pmi,Dribble Jumper,Laz Panagiotounis,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,3.0,2024-12-12
9,Bar,UNY,Union (NY) Chargers,3pmi,No Dribble Jumper,Christian Dufort,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2024-12-12
10,Bar,UNY,Bard College,2pMa,To Basket,Rowan Heinze,Iso,Left,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2024-12-12
11,Bar,UNY,Union (NY) Chargers,2pmi,N/A,Jack Plesser,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2024-12-12
12,Bar,UNY,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2024-12-12
13,Bar,UNY,Union (NY) Chargers,2pMa,Dribble Jumper,Jack Plesser,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,2.0,2024-12-12
14,Bar,UNY,Bard College,3pmi,No Dribble Jumper,Rowan Heinze,Post,Right,N/A,Ahmad Rauf,Spot Ups,N/A,Shot,Liberty League,Liberty League,15,4.0,2024-12-12
15,Bar,UNY,Union (NY) Chargers,2pMa,To Basket,Jaden Jauregui,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,1.0,2024-12-12
16,Bar,UNY,Bard College,2pMa,To Basket,Laz Panagiotounis,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,1.0,2024-12-12
17,Bar,UNY,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Post,Left,Left Shoulder,Brendan Reid,Spot Ups,Right,Drive,Liberty League,Liberty League,18,1.0,2024-12-12
18,Bar,UNY,Bard College,3pMa,No Dribble Jumper,Jalen Umstead,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,4.0,2024-12-12
19,Bar,UNY,Union (NY) Chargers,2pmi,To Basket,Tanner Tedesco,PNR,High,Away,Christian Dufort,Spot Ups,Right,Drive,Liberty League,Liberty League,20,1.0,2024-12-12
