index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
0,CU,VC,Clarkson University Golden Knights,2pMa,To Basket,Braeden Burns,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,1.0,2025-01-11
1,CU,VC,Vassar Brewers,2pmi,To Basket,Shea Fitzgerald,Post,Left,Left Shoulder,Kreekor Karageuzian,Cuts,N/A,Basket,Liberty League,Liberty League,2,1.0,2025-01-11
2,CU,VC,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Braeden Burns,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,4.0,2025-01-11
4,CU,VC,Vassar Brewers,2pmi,To Basket,Nathan Denham,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2025-01-11
6,CU,VC,Clarkson University Golden Knights,Turnover,N/A,Steve DeRegis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2025-01-11
7,CU,VC,Vassar Brewers,2pMa,To Basket,Nathan Denham,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2025-01-11
8,CU,VC,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Braeden Burns,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,9,4.0,2025-01-11
10,CU,VC,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2025-01-11
11,CU,VC,Clarkson University Golden Knights,Turnover,N/A,Braeden Burns,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,1.0,2025-01-11
12,CU,VC,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2025-01-11
