#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
18,Josh Parks,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:16.9,,,Arcadia University Knights,VC@AUK,11/09/2024,1,15:56,"Josh Parks, Shea Fitzgerald",Off Screen,3 Josh Parks > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
19,Sebastian Medina,,,,"2FGM, Assist",Make 2 Pts,00:00:15.8,,,Vassar Brewers,VC@AUK,11/09/2024,1,15:45,"Sebastian Medina, Kreekor Karageuzian",Transition,5 Sebastian Medina > Transition > First Middle > To Basket > Make 2 Pts
20,Corey Attivo,,,,Foul,Non Shooting Foul,00:00:19.3,,,,VC@AUK,11/09/2024,1,,Luke Adams,,33 Corey Attivo > Non Possession > Non Shooting Foul
21,Keenan Reiss,,,,,No Violation,00:00:12.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Keenan Reiss,,6 Keenan Reiss > Non Possession > No Violation
22,Joshua Okocha,,,,"3FGm, Def Reb, Foul",Miss 3 Pts,00:00:18.4,,,Arcadia University Knights,VC@AUK,11/09/2024,1,15:09,"Joshua Okocha, Amyr Walker, Luke Adams","Iso, Spot Up",6 Keenan Reiss > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 0 Joshua Okocha > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
23,Shea Fitzgerald,,,,"2FGM, Assist",Make 2 Pts,00:00:10.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,14:55,"Shea Fitzgerald, Alex Walters",Cut,3 Shea Fitzgerald > Cut > Screen > Make 2 Pts
24,Joshua Okocha,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.9,,,Arcadia University Knights,VC@AUK,11/09/2024,1,14:34,"Luke Adams, Joshua Okocha",Cut,0 Joshua Okocha > Cut > Basket > Miss 2 Pts
25,Shea Fitzgerald,,,,3FGm,Miss 3 Pts,00:00:23.5,,,Vassar Brewers,VC@AUK,11/09/2024,1,14:23,Shea Fitzgerald,Handoff,3 Shea Fitzgerald > Hand Off > From Dribble > Top > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
26,Sacha Greenberg,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:20.7,,,Vassar Brewers,VC@AUK,11/09/2024,1,14:09,"Sacha Greenberg, Keenan Reiss",Off Screen,11 Sacha Greenberg > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Medium/17' to <3p > Miss 2 Pts
27,Debarrin Norman,,,,"2FGM, Assist",Make 2 Pts,00:00:31.6,,,Arcadia University Knights,VC@AUK,11/09/2024,1,13:44,"Debarrin Norman, Dominic Vazquez",Post Up,11 Debarrin Norman > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
28,Shea Fitzgerald,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:24.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,13:23,"Shea Fitzgerald, Joshua Okocha",Off Screen,3 Shea Fitzgerald > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Guarded > Medium/17' to <3p > Miss 2 Pts
29,Joshua Okocha,,,,2FGM,Make 2 Pts,00:00:16.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,13:14,Joshua Okocha,Handoff,0 Joshua Okocha > Hand Off > From Stationary > Top > Dribble Jumper > Short to < 17' > Make 2 Pts
30,Sacha Greenberg,,,,,No Violation,00:00:15.6,,,Vassar Brewers,VC@AUK,11/09/2024,1,,Sacha Greenberg,,11 Sacha Greenberg > Non Possession > No Violation
31,Alex Walters,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:19.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,12:56,"Dominic Vazquez, Alex Walters",Spot Up,33 Alex Walters > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
32,Debarrin Norman,,,,,No Violation,00:00:15.0,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Debarrin Norman,,11 Debarrin Norman > Non Possession > No Violation
33,Josh Parks,,,,"2FGM, Assist",Make 2 Pts,00:00:13.5,,,Arcadia University Knights,VC@AUK,11/09/2024,1,12:39,"Josh Parks, Keenan Reiss",Off Screen,3 Josh Parks > Off Screen > To Shooter's Left > Straight > Dribble Jumper > Short to < 17' > Make 2 Pts
34,Alex Walters,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.4,,,Vassar Brewers,VC@AUK,11/09/2024,1,12:25,"Alex Walters, Keenan Reiss",Spot Up,33 Alex Walters > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
35,Keenan Reiss,,,,"Turnover, Steal",Turnover,00:00:12.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,12:19,"Keenan Reiss, JP Miranda",Transition,6 Keenan Reiss > Transition > Ballhandler > Turnover
36,Luke Adams,,,,"2FGM, Assist",Make 2 Pts,00:00:26.9,,,Vassar Brewers,VC@AUK,11/09/2024,1,11:59,"Luke Adams, Avery Lee",Spot Up,23 Luke Adams > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts
37,Dominic Vazquez,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.6,,,Arcadia University Knights,VC@AUK,11/09/2024,1,11:39,"Dominic Vazquez, Alex Walters","P&R BH, Spot Up",6 Keenan Reiss > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Dominic Vazquez > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
38,Alex Walters,,,,3FGm,Miss 3 Pts,00:00:24.0,,,Vassar Brewers,VC@AUK,11/09/2024,1,11:26,Alex Walters,Spot Up,33 Alex Walters > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
39,JP Miranda,,,,Off Reb,Run Offense,00:00:10.3,,,Vassar Brewers,VC@AUK,11/09/2024,1,,JP Miranda,Off Reb,0 JP Miranda > Offensive Rebound > Short > Run Offense
40,Luke Adams,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.4,,,Vassar Brewers,VC@AUK,11/09/2024,1,11:16,"Luke Adams, Keenan Reiss",Spot Up,23 Luke Adams > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
41,Tymir Smalls,,,,"Turnover, Steal",Turnover,00:00:14.8,,,Arcadia University Knights,VC@AUK,11/09/2024,1,11:06,"Tymir Smalls, JP Miranda",Transition,25 Tymir Smalls > Transition > First Middle > Turnover
42,Avery Lee,,,,2FGM,Make 2 Pts,00:00:17.7,,,Vassar Brewers,VC@AUK,11/09/2024,1,10:55,Avery Lee,Iso,2 Avery Lee > ISO > Right > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts
43,Keenan Reiss,,,,"3FGM, Assist",Make 3 Pts,00:00:18.9,,,Arcadia University Knights,VC@AUK,11/09/2024,1,10:40,"Keenan Reiss, Dominic Vazquez","P&R BH, Spot Up",22 Dominic Vazquez > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 6 Keenan Reiss > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
44,Sacha Greenberg,,,,2FGm,Miss 2 Pts,00:00:12.3,,,Vassar Brewers,VC@AUK,11/09/2024,1,10:29,Sacha Greenberg,Transition,11 Sacha Greenberg > Transition > Right Wing > To Basket > Miss 2 Pts
45,Nathan Denham,,,,Off Reb,Run Offense,00:00:06.5,,,Vassar Brewers,VC@AUK,11/09/2024,1,,Nathan Denham,Off Reb,22 Nathan Denham > Offensive Rebound > Short > Run Offense
46,Eric Zhang,,,,"2FGM, Assist",Make 2 Pts,00:00:14.9,,,Vassar Brewers,VC@AUK,11/09/2024,1,10:20,"Eric Zhang, Kreekor Karageuzian",Spot Up,13 Eric Zhang > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
47,Josh Parks,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:24.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,9:57,"Josh Parks, Nathan Denham","Post Up, Spot Up",11 Debarrin Norman > Post-Up > Left Block > Defense Commits > Ball Delivered > 3 Josh Parks > Spot-Up > Drives Left > To Basket > Miss 2 Pts
48,Avery Lee,,,,3FGm,Miss 3 Pts,00:00:16.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,9:49,Avery Lee,Transition,2 Avery Lee > Transition > Right Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
49,Avery Lee,,,,Off Reb,Run Offense,00:00:08.5,,,Vassar Brewers,VC@AUK,11/09/2024,1,,Avery Lee,Off Reb,2 Avery Lee > Offensive Rebound > Long > Run Offense
50,Nathan Denham,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.4,,,Vassar Brewers,VC@AUK,11/09/2024,1,9:41,"Tymir Smalls, Nathan Denham",Spot Up,22 Nathan Denham > Spot-Up > Drives Right > To Basket > Miss 2 Pts
51,Tymir Smalls,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.3,,,Arcadia University Knights,VC@AUK,11/09/2024,1,9:36,"Sacha Greenberg, Tymir Smalls",Transition,25 Tymir Smalls > Transition > Ballhandler > To Basket > Miss 2 Pts
52,Sacha Greenberg,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:23.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,9:18,"Sacha Greenberg, Dominic Vazquez","P&R BH, Spot Up",4 Kreekor Karageuzian > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Sacha Greenberg > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
53,Debarrin Norman,,,,"Turnover, Steal",Turnover,00:00:11.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,9:04,"Debarrin Norman, Avery Lee",,11 Debarrin Norman > No Play Type > Turnover
54,Nathan Denham,,,,"2FGM, Assist",Make 2 Pts,00:00:12.5,,,Vassar Brewers,VC@AUK,11/09/2024,1,8:59,"Nathan Denham, Avery Lee",Transition,22 Nathan Denham > Transition > First Middle > To Basket > Make 2 Pts
55,Dominic Vazquez,,,,"3FGM, Assist",Make 3 Pts,00:00:19.5,,,Arcadia University Knights,VC@AUK,11/09/2024,1,8:37,"Dominic Vazquez, Keenan Reiss",Spot Up,22 Dominic Vazquez > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
56,Avery Lee,,,,"3FGM, Assist",Make 3 Pts,00:00:18.2,,,Vassar Brewers,VC@AUK,11/09/2024,1,8:17,"Avery Lee, Nathan Denham",Handoff,2 Avery Lee > Hand Off > From Dribble > Top > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
57,Dominic Vazquez,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:21.2,,,Arcadia University Knights,VC@AUK,11/09/2024,1,7:50,"Dominic Vazquez, Nathan Denham",P&R BH,22 Dominic Vazquez > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Miss 2 Pts
58,Avery Lee,,,,"3FGM, Assist",Make 3 Pts,00:00:13.6,,,Vassar Brewers,VC@AUK,11/09/2024,1,7:44,"Avery Lee, Kreekor Karageuzian",Transition,2 Avery Lee > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
59,Josh Parks,,,,,No Violation,00:00:25.3,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Josh Parks,,3 Josh Parks > Non Possession > No Violation
60,Amyr Walker,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:11.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,7:13,"Amyr Walker, Nathan Denham",Spot Up,20 Amyr Walker > Spot-Up > Drives Left > To Basket > Miss 2 Pts
61,Eric Zhang,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:30.6,,,Vassar Brewers,VC@AUK,11/09/2024,1,6:49,"Eric Zhang, Joshua Okocha",Spot Up,13 Eric Zhang > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
62,Amyr Walker,,,,"Turnover, Steal",Turnover,00:00:28.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,6:27,"Kreekor Karageuzian, Amyr Walker",,20 Amyr Walker > No Play Type > Turnover
63,Kreekor Karageuzian,,,,2FGM,Make 2 Pts,00:00:12.3,,,Vassar Brewers,VC@AUK,11/09/2024,1,6:19,Kreekor Karageuzian,Transition,4 Kreekor Karageuzian > Transition > Ballhandler > To Basket > Make 2 Pts
64,Josh Parks,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:20.6,,,Arcadia University Knights,VC@AUK,11/09/2024,1,6:07,"Josh Parks, Nathan Denham","Post Up, Spot Up",0 Joshua Okocha > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 3 Josh Parks > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
65,Shea Fitzgerald,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:17.4,,,Vassar Brewers,VC@AUK,11/09/2024,1,6:00,"Shea Fitzgerald, Joshua Okocha",Transition,3 Shea Fitzgerald > Transition > Right Wing > Dribble Jumper > Short to < 17' > Miss 2 Pts
66,Corey Attivo,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:29.3,,,Arcadia University Knights,VC@AUK,11/09/2024,1,5:38,"Corey Attivo, Shea Fitzgerald","Iso, Spot Up",0 Joshua Okocha > ISO > Top > Drives Left > Defense Commits > Ball Delivered > 33 Corey Attivo > Spot-Up > No Dribble Jumper > Guarded > Medium/17' to <3p > Miss 2 Pts
67,Nathan Denham,,,,2FGm,Miss 2 Pts,00:00:17.6,,,Vassar Brewers,VC@AUK,11/09/2024,1,5:27,Nathan Denham,Transition,22 Nathan Denham > Transition > Trailer > To Basket > Miss 2 Pts
68,Joshua Okocha,,,,Foul,Non Shooting Foul,00:00:12.0,,,,VC@AUK,11/09/2024,1,,Luke Adams,,0 Joshua Okocha > Non Possession > Non Shooting Foul
69,Josh Parks,,,,"Foul, Turnover",Turnover,00:00:08.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,5:16,Josh Parks,,3 Josh Parks > No Play Type > Turnover
70,Eric Zhang,,,,"Foul, Turnover",Turnover,00:00:13.5,,,Vassar Brewers,VC@AUK,11/09/2024,1,5:04,Eric Zhang,"P&R BH, Spot Up",23 Luke Adams > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Eric Zhang > Spot-Up > Drives Left > Turnover
71,Jamison Lynam,,,,3FGM,Make 3 Pts,00:00:14.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,4:54,Jamison Lynam,P&R BH,30 Jamison Lynam > P&R Ball Handler > High P&R > Takes Early Jump Shot > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
72,Luke Adams,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:23.3,,,Vassar Brewers,VC@AUK,11/09/2024,1,4:27,"Luke Adams, Josh Parks",Spot Up,23 Luke Adams > Spot-Up > Drives Left > To Basket > Miss 2 Pts
73,Joshua Okocha,,,,2FGm,Miss 2 Pts,00:00:22.0,,,Arcadia University Knights,VC@AUK,11/09/2024,1,4:14,Joshua Okocha,Spot Up,0 Joshua Okocha > Spot-Up > Drives Right > To Basket > Miss 2 Pts
74,Josh Parks,,,,Off Reb,Run Offense,00:00:08.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Josh Parks,Off Reb,3 Josh Parks > Offensive Rebound > Short > Run Offense
75,Amyr Walker,,,,3FGm,Miss 3 Pts,00:00:13.1,,,Arcadia University Knights,VC@AUK,11/09/2024,1,4:09,Amyr Walker,Spot Up,20 Amyr Walker > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
76,Amyr Walker,,,,Off Reb,Run Offense,00:00:08.3,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Amyr Walker,Off Reb,20 Amyr Walker > Offensive Rebound > Long > Run Offense
77,Joshua Okocha,,,,3FGm,Miss 3 Pts,00:00:16.5,,,Arcadia University Knights,VC@AUK,11/09/2024,1,4:01,Joshua Okocha,Spot Up,0 Joshua Okocha > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
78,Amyr Walker,,,,"2FGM, Assist",Make 2 Pts,00:00:23.4,,,Arcadia University Knights,VC@AUK,11/09/2024,1,3:39,"Amyr Walker, Joshua Okocha",Cut,20 Amyr Walker > Cut > Basket > Make 2 Pts
79,Avery Lee,,,,2FGM,Make 2 Pts,00:00:16.5,,,Vassar Brewers,VC@AUK,11/09/2024,1,3:21,Avery Lee,"P&R BH, Spot Up",3 Shea Fitzgerald > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Avery Lee > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts
80,Amyr Walker,,,,"Turnover, Steal",Turnover,00:00:11.3,,,Arcadia University Knights,VC@AUK,11/09/2024,1,3:04,"Amyr Walker, Sebastian Medina",,20 Amyr Walker > No Play Type > Turnover
81,Shea Fitzgerald,,,,"2FGM, Assist",Make 2 Pts,00:00:12.6,,,Vassar Brewers,VC@AUK,11/09/2024,1,2:59,"Shea Fitzgerald, Sebastian Medina",Transition,3 Shea Fitzgerald > Transition > Ballhandler > To Basket > Make 2 Pts
82,Dominic Vazquez,,,,2FGm,Miss 2 Pts,00:00:18.5,,,Arcadia University Knights,VC@AUK,11/09/2024,1,2:41,Dominic Vazquez,P&R BH,22 Dominic Vazquez > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
83,Joshua Okocha,,,,Off Reb,Run Offense,00:00:08.8,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Joshua Okocha,Off Reb,0 Joshua Okocha > Offensive Rebound > Short > Run Offense
84,Josh Parks,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:12.5,,,Arcadia University Knights,VC@AUK,11/09/2024,1,2:36,"Josh Parks, Avery Lee",Spot Up,3 Josh Parks > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
85,Avery Lee,,,,Turnover,Turnover,00:00:12.3,,,Vassar Brewers,VC@AUK,11/09/2024,1,2:29,Avery Lee,Transition,2 Avery Lee > Transition > Ballhandler > Turnover
86,Jamison Lynam,,,,"3FGM, Assist",Make 3 Pts,00:00:18.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,2:13,"Jamison Lynam, Josh Parks",P&R BH,30 Jamison Lynam > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
87,Avery Lee,,,,3FGm,Miss 3 Pts,00:00:15.8,,,Vassar Brewers,VC@AUK,11/09/2024,1,2:02,Avery Lee,Spot Up,2 Avery Lee > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
88,Eric Zhang,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:11.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,2:02,Eric Zhang,Off Reb,13 Eric Zhang > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
89,Nathan Denham,,,,"2FGM, Off Reb",Make 2 Pts,00:00:10.4,,,Vassar Brewers,VC@AUK,11/09/2024,1,1:58,Nathan Denham,Off Reb,22 Nathan Denham > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
90,Joshua Okocha,,,,,No Violation,00:00:15.8,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Joshua Okocha,,0 Joshua Okocha > Non Possession > No Violation
91,Dominic Vazquez,,,,"Turnover, Steal",Turnover,00:00:05.5,,,Arcadia University Knights,VC@AUK,11/09/2024,1,1:41,"Dominic Vazquez, Nathan Denham",,22 Dominic Vazquez > No Play Type > Turnover
92,Nathan Denham,,,,2FGm,Miss 2 Pts,00:00:11.1,,,Vassar Brewers,VC@AUK,11/09/2024,1,1:35,Nathan Denham,Transition,22 Nathan Denham > Transition > Ballhandler > To Basket > Miss 2 Pts
93,Shea Fitzgerald,,,,"2FGM, Off Reb",Make 2 Pts,00:00:09.9,,,Vassar Brewers,VC@AUK,11/09/2024,1,1:35,Shea Fitzgerald,Off Reb,3 Shea Fitzgerald > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
94,Jamison Lynam,,,,,No Violation,00:00:08.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Jamison Lynam,,30 Jamison Lynam > Non Possession > No Violation
95,Jamison Lynam,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:19.4,,,Arcadia University Knights,VC@AUK,11/09/2024,1,1:14,"Jamison Lynam, Nathan Denham",Handoff,30 Jamison Lynam > Hand Off > From Stationary > Right > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
96,Shea Fitzgerald,,,,2FGM,Make 2 Pts,00:00:17.8,,,Vassar Brewers,VC@AUK,11/09/2024,1,0:52,Shea Fitzgerald,Iso,3 Shea Fitzgerald > ISO > Left > Drives Left > To Basket > Make 2 Pts
97,Joshua Okocha,,,,3FGM,Make 3 Pts,00:00:14.6,,,Arcadia University Knights,VC@AUK,11/09/2024,1,0:37,Joshua Okocha,Iso,0 Joshua Okocha > ISO > Top > Early Jumper > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
98,Shea Fitzgerald,,,,"3FGM, Assist",Make 3 Pts,00:00:26.7,,,Vassar Brewers,VC@AUK,11/09/2024,1,0:07,"Shea Fitzgerald, Kreekor Karageuzian","P&R BH, P&R Roll Man",4 Kreekor Karageuzian > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Shea Fitzgerald > P&R Roll Man > Slips the Pick > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
99,Joshua Okocha,,,,,Miss 3 Pts,00:00:10.7,,,Arcadia University Knights,VC@AUK,11/09/2024,1,,Joshua Okocha,,0 Joshua Okocha > No Play Type > Dribble Jumper > Long/3pt > Miss 3 Pts
100,Shea Fitzgerald,,,,"3FGM, Assist",Make 3 Pts,00:00:15.2,,,Vassar Brewers,VC@AUK,11/09/2024,2,19:52,"Shea Fitzgerald, Nathan Denham",Off Screen,3 Shea Fitzgerald > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
101,Corey Attivo,,,,3FGm,Miss 3 Pts,00:00:29.4,,,Arcadia University Knights,VC@AUK,11/09/2024,2,19:20,Corey Attivo,"Iso, Spot Up",20 Amyr Walker > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 33 Corey Attivo > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
