#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
1,Charlie Fantom,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:21.5,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,19:46,"Charlie Fantom, Kevin Tabb","Iso, Spot Up",15 Aidan Roy > ISO > Top > Drives Left > Defense Commits > Ball Delivered > 5 Charlie Fantom > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
2,Franklin Infante,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:18.8,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,19:28,"Franklin Infante, Jack LaGarde",Handoff,0 Franklin Infante > Hand Off > From Dribble > Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
3,Charlie Fantom,,,,"Turnover, Steal",Turnover,00:00:28.9,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,19:03,"Charlie Fantom, Kevin Tabb","P&R BH, Spot Up",15 Aidan Roy > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 5 Charlie Fantom > Spot-Up > Drives Right > Turnover
4,Ikechukwu Ezike,,,,2FGM,Make 2 Pts,00:00:10.9,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,18:57,Ikechukwu Ezike,,5 Ikechukwu Ezike > No Play Type > To Basket > Make 2 Pts
5,Alexei Downie,,,,"Turnover, Steal",Turnover,00:00:11.2,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,18:42,"Alexei Downie, Kevin Tabb",Cut,4 Alexei Downie > Cut > Screen > Turnover
6,Kevin Tabb,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:18.7,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,18:22,"Alexei Downie, Kevin Tabb",Handoff,1 Kevin Tabb > Hand Off > From Dribble > Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
7,Hakeem Daphnis,,,,,No Violation,00:00:27.8,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,,Hakeem Daphnis,,23 Hakeem Daphnis > Non Possession > No Violation
8,Aidan Roy,,,,Foul,Non Shooting Foul,00:00:13.3,,,,SKD@PSC,11/08/2024,1,,Kevin Tabb,,15 Aidan Roy > Non Possession > Non Shooting Foul
9,Aidan Roy,,,,2FGM,Make 2 Pts,00:00:09.2,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,17:51,Aidan Roy,P&R BH,15 Aidan Roy > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts
10,Ikechukwu Ezike,,,,3FGm,Miss 3 Pts,00:00:15.4,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,17:35,Ikechukwu Ezike,Spot Up,5 Ikechukwu Ezike > Spot-Up > Drives Right > Dribble Jumper > Long/3pt > Miss 3 Pts
11,Ladan Graves,,,,Off Reb,Run Offense,00:00:08.3,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,,Ladan Graves,Off Reb,15 Ladan Graves > Offensive Rebound > Long > Run Offense
12,Franklin Infante,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:23.7,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,17:18,"Franklin Infante, Charlie Fantom, Alexei Downie","Iso, Cut",3 Jeremiah Smith > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 0 Franklin Infante > Cut > Basket > Miss 2 Pts
13,Charlie Fantom,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:32.3,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,16:53,"Charlie Fantom, Ikechukwu Ezike","P&R BH, Spot Up",23 Hakeem Daphnis > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 5 Charlie Fantom > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
14,Ladan Graves,,,,"2FGM, Assist",Make 2 Pts,00:00:24.4,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,16:25,"Kevin Tabb, Ladan Graves",Cut,15 Ladan Graves > Cut > Basket > Make 2 Pts
15,Aidan Roy,,,,,No Violation,00:00:19.2,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,,Aidan Roy,,15 Aidan Roy > Non Possession > No Violation
16,Aidan Roy,,,,,Shot Clock Violation,00:00:18.1,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,,Aidan Roy,,15 Aidan Roy > Non Possession > Shot Clock Violation
17,Ladan Graves,,,,3FGm,Miss 3 Pts,00:00:17.3,,,Plattsburgh State Cardinals,SKD@PSC,11/08/2024,1,15:38,Ladan Graves,"P&R BH, P&R Roll Man",1 Kevin Tabb > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Ladan Graves > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
18,Alexei Downie,,,,2FGM,Make 2 Pts,00:00:17.8,,,Skidmore Thoroughbreds,SKD@PSC,11/08/2024,1,15:14,Alexei Downie,Post Up,4 Alexei Downie > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts
