#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
21,Chuck Clemons,,,,3FGm,Miss 3 Pts,00:00:17.5,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,15:32,Chuck Clemons,Spot Up,4 Chuck Clemons > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
22,Chuck Clemons,,,,Off Reb,Run Offense,00:00:07.9,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Chuck Clemons,Off Reb,4 Chuck Clemons > Offensive Rebound > Long > Run Offense
23,Dylan Matchett,,,,"Turnover, Steal",Turnover,00:00:11.8,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,15:26,"Justin Schwarzbeck, Dylan Matchett",,32 Dylan Matchett > No Play Type > Turnover
24,Ben Seiler,,,,"3FGM, Assist",Make 3 Pts,00:00:14.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,15:17,"Ben Seiler, Will Radcliff",Spot Up,13 Ben Seiler > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
25,PJ Scalisi,,,,Turnover,Turnover,00:00:14.5,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,15:05,PJ Scalisi,Transition,23 PJ Scalisi > Transition > Right Wing > Turnover
26,Justin Schwarzbeck,,,,2FGm,Miss 2 Pts,00:00:17.7,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,14:46,Justin Schwarzbeck,Post Up,23 Justin Schwarzbeck > Post-Up > Left Block > Right Shoulder > Dribble Move > To Up and Under > Miss 2 Pts
27,Justin Schwarzbeck,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:09.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,14:46,"Justin Schwarzbeck, Abubacarr Camara",Off Reb,23 Justin Schwarzbeck > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
28,PJ Scalisi,,,,"Turnover, Steal",Turnover,00:00:07.6,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,14:36,"PJ Scalisi, Justin Schwarzbeck",,23 PJ Scalisi > No Play Type > Turnover
29,Crisrael Lithgow,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:34.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,14:08,"Abubacarr Camara, Crisrael Lithgow",Spot Up,31 Crisrael Lithgow > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
30,Chuck Clemons,,,,,No Violation,00:00:11.8,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Chuck Clemons,,4 Chuck Clemons > Non Possession > No Violation
31,Abubacarr Camara,,,,,Miss 2 Pts,00:00:10.6,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Abubacarr Camara,,15 Abubacarr Camara > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts
32,Andrew Deppe,,,,"2FGM, Off Reb",Make 2 Pts,00:00:08.4,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,13:57,Andrew Deppe,Off Reb,41 Andrew Deppe > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
33,Crisrael Lithgow,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.6,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,13:36,"Crisrael Lithgow, Pat White",Handoff,31 Crisrael Lithgow > Hand Off > From Dribble > Top > Dribble Jumper > Long/3pt > Miss 3 Pts
34,Andrew Deppe,,,,"2FGM, Assist",Make 2 Pts,00:00:15.9,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,13:15,"Andrew Deppe, Chuck Clemons",Cut,41 Andrew Deppe > Cut > Basket > Make 2 Pts
35,Adam Bilodeau,,,,Turnover,Turnover,00:00:28.3,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,12:47,Adam Bilodeau,Spot Up,22 Adam Bilodeau > Spot-Up > Drives Left > Turnover
36,Pat White,,,,,No Violation,00:00:22.9,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Pat White,,33 Pat White > Non Possession > No Violation
37,Dylan Matchett,,,,3FGm,Miss 3 Pts,00:00:17.8,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,12:20,Dylan Matchett,Spot Up,32 Dylan Matchett > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
38,Pat White,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:11.0,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,12:20,Pat White,Off Reb,33 Pat White > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
39,Pat White,,,,"2FGM, Off Reb, Foul",0 Pts,00:00:11.0,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,12:16,"Pat White, Crisrael Lithgow",Off Reb,33 Pat White > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts Foul > 0 Pts
40,Pat White,,,,"FTm, Def Reb",Free Throw,00:00:08.0,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,"Pat White, Adam Bilodeau",,33 Pat White > Non Possession > Free Throw
41,Isaiah Francis,,,,Turnover,Turnover,00:00:22.2,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,11:51,Isaiah Francis,Post Up,33 Isaiah Francis > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Turnover
42,Avery Eugster,,,,Foul,Non Shooting Foul,00:00:07.6,,,,VSUC@RPI,11/13/2024,1,,Crisrael Lithgow,,12 Avery Eugster > Non Possession > Non Shooting Foul
43,Pat White,,,,Foul,Non Shooting Foul,00:00:10.5,,,,VSUC@RPI,11/13/2024,1,,Tray Blount,,33 Pat White > Non Possession > Non Shooting Foul
44,Dylan Matchett,,,,"3FGm, Foul",Miss 3 Pts,00:00:19.7,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,11:28,"Dylan Matchett, Adam Bilodeau",Spot Up,32 Dylan Matchett > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
45,Avery Eugster,,,,"2FGM, Assist",Make 2 Pts,00:00:09.3,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,11:23,"Avery Eugster, Dylan Matchett",Cut,12 Avery Eugster > Cut > Basket > Make 2 Pts
46,Zach Thompson,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:11.1,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,11:09,"Zach Thompson, Avery Eugster",P&R BH,24 Zach Thompson > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
47,Abubacarr Camara,,,,Foul,Non Shooting Foul,00:00:16.3,,,,VSUC@RPI,11/13/2024,1,,Zach Thompson,,15 Abubacarr Camara > Non Possession > Non Shooting Foul
48,Avery Eugster,,,,2FGM,Make 2 Pts,00:00:19.9,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,10:42,Avery Eugster,Cut,12 Avery Eugster > Cut > Flash > Make 2 Pts
49,Will Radcliff,,,,Foul,Non Shooting Foul,00:00:21.9,,,,VSUC@RPI,11/13/2024,1,,Yechiel Stewart,,30 Will Radcliff > Non Possession > Non Shooting Foul
50,Ben Seiler,,,,"Turnover, Steal",Turnover,00:00:12.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,10:08,"Ben Seiler, Avery Eugster",P&R BH,13 Ben Seiler > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Turnover
51,Dylan Matchett,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.8,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,10:03,"Isaiah Francis, Dylan Matchett",Transition,32 Dylan Matchett > Transition > Ballhandler > To Basket > Miss 2 Pts
52,Will Radcliff,,,,"Foul, Turnover",Turnover,00:00:13.7,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,9:46,Will Radcliff,,30 Will Radcliff > No Play Type > Turnover
53,Nate Tawiah-Boateng,,,,Foul,Foul,00:00:15.3,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,9:33,"Isaiah Francis, Nate Tawiah-Boateng",Cut,11 Nate Tawiah-Boateng > Cut > Basket > Foul
54,Nate Tawiah-Boateng,,,,FTm,Free Throw,00:00:07.3,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Non Possession > Free Throw
55,Nate Tawiah-Boateng,,,,FTM,Free Throw,00:00:07.4,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Non Possession > Free Throw
56,Will Radcliff,,,,2FGm,Miss 2 Pts,00:00:27.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,9:06,Will Radcliff,"P&R BH, P&R Roll Man",13 Ben Seiler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 30 Will Radcliff > P&R Roll Man > Rolls to Basket > Miss 2 Pts
57,Tray Blount ,,,,"2FGM, Off Reb",Make 2 Pts,00:00:07.1,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,9:06,Tray Blount,Off Reb,2 Tray Blount > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
58,Pat White,,,,"2FGM, Assist",Make 2 Pts,00:00:22.4,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,8:43,"Pat White, Nate Tawiah-Boateng",Cut,33 Pat White > Cut > Basket > Make 2 Pts
59,Tray Blount ,,,,"2FGM, Foul, Assist",1 Pts,00:00:10.7,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,8:29,"Tray Blount, Will Radcliff, Dylan Matchett",Cut,2 Tray Blount > Cut > Basket > Make 2 Pts Foul > 1 Pts
60,Tray Blount ,,,,FTM,Free Throw,00:00:07.3,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Tray Blount,,2 Tray Blount > Non Possession > Free Throw
61,Yechiel Stewart,,,,3FGm,Miss 3 Pts,00:00:26.9,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,8:09,Yechiel Stewart,Spot Up,22 Yechiel Stewart > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
62,PJ Scalisi,,,,Off Reb,Run Offense,00:00:07.1,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,PJ Scalisi,Off Reb,23 PJ Scalisi > Offensive Rebound > Short > Run Offense
63,PJ Scalisi,,,,3FGm,Miss 3 Pts,00:00:14.3,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,8:03,PJ Scalisi,Spot Up,23 PJ Scalisi > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
64,Tray Blount ,,,,"2FGM, Assist",Make 2 Pts,00:00:16.3,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,7:41,"Tray Blount, Will Radcliff",Cut,2 Tray Blount > Cut > Basket > Make 2 Pts
65,Yechiel Stewart,,,,"3FGM, Assist",Make 3 Pts,00:00:25.6,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,7:17,"Yechiel Stewart, Andrew Deppe",Spot Up,22 Yechiel Stewart > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
66,Tray Blount ,,,,Turnover,Turnover,00:00:20.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,6:49,Tray Blount,,2 Tray Blount > No Play Type > Turnover
67,Andrew Deppe,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.5,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,6:33,"Andrew Deppe, Adam Bilodeau",Spot Up,41 Andrew Deppe > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
68,Ben Seiler,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.2,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,6:18,"Ben Seiler, Andrew Deppe",Spot Up,13 Ben Seiler > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
69,PJ Scalisi,,,,"3FGM, Assist",Make 3 Pts,00:00:30.4,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,5:51,"PJ Scalisi, Tucker Tharpe",Spot Up,23 PJ Scalisi > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
70,Justin Schwarzbeck,,,,Foul,Foul,00:00:12.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,5:35,"Andrew Deppe, Justin Schwarzbeck",Post Up,23 Justin Schwarzbeck > Post-Up > Flash Middle > Post Pin > Dribble Move > To Basket > Foul
71,Justin Schwarzbeck,,,,FTM,Free Throw,00:00:06.3,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Justin Schwarzbeck,,23 Justin Schwarzbeck > Non Possession > Free Throw
72,Justin Schwarzbeck,,,,FTM,Free Throw,00:00:06.2,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Justin Schwarzbeck,,23 Justin Schwarzbeck > Non Possession > Free Throw
73,PJ Scalisi,,,,"Turnover, Steal",Turnover,00:00:21.6,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,5:16,"PJ Scalisi, Conner Mckearin",,23 PJ Scalisi > No Play Type > Turnover
74,Conner Mckearin,,,,Turnover,Turnover,00:00:11.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,5:13,Conner Mckearin,Transition,12 Conner Mckearin > Transition > Ballhandler > Turnover
75,Andrew Deppe,,,,"3FGM, Assist",Make 3 Pts,00:00:31.2,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,4:48,"Andrew Deppe, Chuck Clemons","P&R BH, P&R Roll Man",4 Chuck Clemons > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 41 Andrew Deppe > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
76,Ben Seiler,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.8,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,4:26,"Ben Seiler, Dylan Matchett",Spot Up,13 Ben Seiler > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
77,Andrew Deppe,,,,"Turnover, Steal",Turnover,00:00:23.1,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,4:10,"Andrew Deppe, Justin Schwarzbeck",Cut,41 Andrew Deppe > Cut > Flash > Turnover
78,Will Radcliff,,,,Foul,Non Shooting Foul,00:00:19.3,,,,VSUC@RPI,11/13/2024,1,,Chuck Clemons,,30 Will Radcliff > Non Possession > Non Shooting Foul
79,Ben Seiler,,,,2FGM,Make 2 Pts,00:00:18.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,3:37,Ben Seiler,P&R BH,13 Ben Seiler > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
80,Andrew Deppe,,,,Turnover,Turnover,00:00:33.5,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,3:01,Andrew Deppe,"P&R BH, Cut",4 Chuck Clemons > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 41 Andrew Deppe > Cut > Basket > Turnover
81,Ben Seiler,,,,3FGm,Miss 3 Pts,00:00:13.2,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,2:47,Ben Seiler,Handoff,13 Ben Seiler > Hand Off > From Dribble > Left > Dribble Jumper > Long/3pt > Miss 3 Pts
82,Adam Bilodeau,,,,Off Reb,Run Offense,00:00:07.0,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Adam Bilodeau,Off Reb,22 Adam Bilodeau > Offensive Rebound > Long > Run Offense
83,Justin Schwarzbeck,,,,,No Violation,00:00:15.5,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Justin Schwarzbeck,,23 Justin Schwarzbeck > Non Possession > No Violation
84,Justin Schwarzbeck,,,,3FGm,Miss 3 Pts,00:00:18.8,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,2:28,Justin Schwarzbeck,Off Screen,23 Justin Schwarzbeck > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
85,Tray Blount ,,,,Off Reb,Run Offense,00:00:09.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Tray Blount,Off Reb,2 Tray Blount > Offensive Rebound > Long > Run Offense
86,Adam Bilodeau,,,,Turnover,Turnover,00:00:19.1,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,2:12,Adam Bilodeau,,22 Adam Bilodeau > No Play Type > Turnover
87,Chuck Clemons,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:16.6,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,1:56,"Chuck Clemons, Tray Blount",Spot Up,4 Chuck Clemons > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
88,Ben Seiler,,,,Foul,Foul,00:00:25.4,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,1:38,"Chuck Clemons, Ben Seiler",Spot Up,13 Ben Seiler > Spot-Up > Drives Right > To Basket > Foul
89,Ben Seiler,,,,FTm,Free Throw,00:00:06.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Ben Seiler,,13 Ben Seiler > Non Possession > Free Throw
90,Ben Seiler,,,,FTM,Free Throw,00:00:05.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,,Ben Seiler,,13 Ben Seiler > Non Possession > Free Throw
91,Dylan Matchett,,,,3FGm,Miss 3 Pts,00:00:26.4,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,1:19,Dylan Matchett,Spot Up,32 Dylan Matchett > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
92,PJ Scalisi,,,,Off Reb,Run Offense,00:00:09.7,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,PJ Scalisi,Off Reb,23 PJ Scalisi > Offensive Rebound > Short > Run Offense
93,Yechiel Stewart,,,,"3FGM, Assist",Make 3 Pts,00:00:16.4,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,1:10,"Yechiel Stewart, Avery Eugster",Spot Up,22 Yechiel Stewart > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
94,Justin Schwarzbeck,,,,Foul,Non Shooting Foul,00:00:22.6,,,,VSUC@RPI,11/13/2024,1,,Avery Eugster,,23 Justin Schwarzbeck > Non Possession > Non Shooting Foul
95,Will Radcliff,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:08.8,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,0:38,"Will Radcliff, Dylan Matchett",Cut,30 Will Radcliff > Cut > Basket > Miss 2 Pts
96,Yechiel Stewart,,,,,Kicked Ball,00:00:11.5,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Yechiel Stewart,,22 Yechiel Stewart > Non Possession > Kicked Ball
97,PJ Scalisi,,,,2FGM,Make 2 Pts,00:00:15.2,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,0:23,PJ Scalisi,P&R BH,23 PJ Scalisi > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Make 2 Pts
98,Justin Schwarzbeck,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.3,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,1,0:03,"Justin Schwarzbeck, Dylan Matchett","P&R BH, Spot Up",13 Ben Seiler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Justin Schwarzbeck > Spot-Up > Drives Right > Dribble Jumper > Long/3pt > Miss 3 Pts
99,Dylan Matchett,,,,,No Violation,00:00:07.1,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,1,,Dylan Matchett,,32 Dylan Matchett > Non Possession > No Violation
100,Dylan Matchett,,,,,No Violation,00:00:11.8,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,2,,Dylan Matchett,,32 Dylan Matchett > Non Possession > No Violation
101,PJ Scalisi,,,,2FGM,Make 2 Pts,00:00:15.3,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,2,19:45,PJ Scalisi,Spot Up,23 PJ Scalisi > Spot-Up > Drives Right > To Basket > Make 2 Pts
102,Justin Schwarzbeck,,,,"Turnover, Steal",Turnover,00:00:22.8,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,2,19:19,"Justin Schwarzbeck, Dylan Matchett",,23 Justin Schwarzbeck > No Play Type > Turnover
103,Dylan Matchett,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:27.1,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,2,19:02,"Dylan Matchett, Justin Schwarzbeck",Spot Up,32 Dylan Matchett > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
104,Justin Schwarzbeck,,,,"3FGM, Assist",Make 3 Pts,00:00:30.2,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,2,18:29,"Justin Schwarzbeck, Zach Thompson","P&R BH, Spot Up",24 Zach Thompson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Justin Schwarzbeck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
105,Andrew Deppe,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.3,,,Rensselaer Polytechnic,VSUC@RPI,11/13/2024,2,18:07,"Andrew Deppe, Justin Schwarzbeck",Cut,41 Andrew Deppe > Cut > Basket > Miss 2 Pts
106,Ben Seiler,,,,"3FGm, Block, Blocked Attempt",Miss 3 Pts,00:00:30.9,,,Vermont State University Castleton,VSUC@RPI,11/13/2024,2,17:36,"Ben Seiler, Dylan Matchett",Handoff,13 Ben Seiler > Hand Off > From Dribble > Right > Dribble Jumper > Long/3pt > Miss 3 Pts
