#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
23,Chris Dougherty,,,,"Turnover, Steal",Turnover,00:00:22.9,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,14:31,"Chris Dougherty, Jack Plesser",Iso,32 Chris Dougherty > ISO > Top > Defense Commits > Turnover
24,Jack Plesser,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:22.2,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,14:15,"Jack Plesser, Chris Dougherty",Post Up,33 Jack Plesser > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts
25,Andrew Kim,,,,3FGM,Make 3 Pts,00:00:24.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,13:52,Andrew Kim,P&R BH,2 Andrew Kim > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
26,Tanner Tedesco,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:27.4,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,13:27,"Tanner Tedesco, Andrew Kim",Handoff,5 Tanner Tedesco > Hand Off > From Dribble > Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
27,Thomas Matonti,,,,"3FGM, Assist",Make 3 Pts,00:00:17.8,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,13:03,"Dean Furlong, Thomas Matonti",Spot Up,31 Thomas Matonti > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
28,Tanner Tedesco,,,,Foul,Non Shooting Foul,00:00:12.1,,,,SLC@UNY,11/13/2024,1,,Kyle Jefferson,,5 Tanner Tedesco > Non Possession > Non Shooting Foul
29,Matthew Garside,,,,,No Violation,00:00:09.0,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Matthew Garside,,12 Matthew Garside > Non Possession > No Violation
30,Jack Plesser,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:20.2,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,12:30,"Jack Plesser, Braden Burman",Post Up,33 Jack Plesser > Post-Up > Left Block > Post Pin > No Dribble Move > To Basket > Miss 2 Pts
31,Chris Dougherty,,,,"Turnover, Steal",Turnover,00:00:15.3,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,12:19,"Christian Dufort, Chris Dougherty",Post Up,32 Chris Dougherty > Post-Up > Left Block > Defense Commits > Turnover
32,Christian Dufort,,,,,Miss 2 Pts,00:00:10.5,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Christian Dufort,,24 Christian Dufort > Transition > Ballhandler > To Basket > Miss 2 Pts
33,Matthew Garside,,,,,Run Offense,00:00:06.9,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Matthew Garside,,12 Matthew Garside > Offensive Rebound > Short > Run Offense
34,Aren Cummings,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:10.6,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,12:10,"Aren Cummings, Braden Burman",Cut,23 Aren Cummings > Cut > Basket > Miss 2 Pts
35,Braden Burman,,,,3FGm,Miss 3 Pts,00:00:17.1,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,12:03,Braden Burman,Transition,12 Braden Burman > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
36,Thomas Matonti,,,,Off Reb,Run Offense,00:00:08.3,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Thomas Matonti,Off Reb,31 Thomas Matonti > Offensive Rebound > Long > Run Offense
37,Braden Burman,,,,2FGM,Make 2 Pts,00:00:20.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,11:47,Braden Burman,Post Up,12 Braden Burman > Post-Up > Left Block > Right Shoulder > Dribble Move > To Jumper > Make 2 Pts
38,Matthew Garside,,,,"Turnover, Steal",Turnover,00:00:08.3,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,11:38,"Matthew Garside, Andrew Kim",Transition,12 Matthew Garside > Transition > Right Wing > Turnover
39,Eamon Kelly,,,,"3FGM, Assist",Make 3 Pts,00:00:13.1,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,11:33,"Andrew Kim, Eamon Kelly",Transition,5 Eamon Kelly > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
40,Matthew Garside,,,,"3FGM, Assist",Make 3 Pts,00:00:22.1,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,11:18,"Matthew Garside, Jack Plesser",Off Screen,12 Matthew Garside > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
41,Eamon Kelly,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:12.4,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,11:05,"Eamon Kelly, Tanner Tedesco",Off Screen,5 Eamon Kelly > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
42,Matthew Garside,,,,"3FGM, Assist",Make 3 Pts,00:00:20.2,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,10:49,"Matthew Garside, Christian Dufort",Spot Up,12 Matthew Garside > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
43,Braden Burman,,,,2FGm,Miss 2 Pts,00:00:25.9,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,10:21,Braden Burman,Cut,12 Braden Burman > Cut > Flash > Miss 2 Pts
44,Thomas Matonti,,,,Turnover,Turnover,00:00:15.9,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,10:01,Thomas Matonti,"P&R BH, Spot Up",2 Andrew Kim > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 31 Thomas Matonti > Spot-Up > Drives Right > Turnover
45,Aren Cummings,,,,Foul,Foul,00:00:15.8,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,9:47,"Eamon Kelly, Aren Cummings",Spot Up,23 Aren Cummings > Spot-Up > Drives Left > To Basket > Foul
46,Aren Cummings,,,,FTM,Free Throw,00:00:04.7,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Aren Cummings,,23 Aren Cummings > Non Possession > Free Throw
47,Aren Cummings,,,,"FTm, Def Reb",Free Throw,00:00:06.6,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,"Aren Cummings, Braden Burman",,23 Aren Cummings > Non Possession > Free Throw
48,Braden Burman,,,,"3FGM, Assist",Make 3 Pts,00:00:24.9,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,9:24,"Braden Burman, Eamon Kelly","P&R BH, P&R Roll Man",5 Eamon Kelly > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Braden Burman > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
49,Neil Daterao,,,,"3FGM, Assist",Make 3 Pts,00:00:17.0,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,9:13,"Neil Daterao, Matthew Garside",Spot Up,21 Neil Daterao > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
50,Aiden Morel,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:18.1,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,8:58,"Aiden Morel, Tanner Tedesco",Off Screen,15 Aiden Morel > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
51,Neil Daterao,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.5,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,8:50,"Neil Daterao, John Kairouz",Transition,21 Neil Daterao > Transition > Right Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
52,Lemar Fulmore,,,,"2FGM, Foul",0 Pts,00:00:14.1,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,8:40,"Lemar Fulmore, Tanner Tedesco",Transition,1 Lemar Fulmore > Transition > Ballhandler > To Basket > Make 2 Pts Foul > 0 Pts
53,Lemar Fulmore,,,,"FTm, Def Reb",Free Throw,00:00:06.3,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,"Lemar Fulmore, Neil Daterao",,1 Lemar Fulmore > Non Possession > Free Throw
54,Matthew Garside,,,,2FGm,Miss 2 Pts,00:00:20.3,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,8:20,Matthew Garside,Spot Up,12 Matthew Garside > Spot-Up > Drives Right > To Basket > Miss 2 Pts
55,Braden Burman,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:10.7,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,8:09,"Braden Burman, Tanner Tedesco",Spot Up,12 Braden Burman > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
56,Aren Cummings,,,,2FGm,Miss 2 Pts,00:00:20.7,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,7:57,Aren Cummings,Spot Up,23 Aren Cummings > Spot-Up > Drives Right > To Basket > Miss 2 Pts
57,Brendan Reid,,,,"Off Reb, Turnover, Steal",Turnover,00:00:09.6,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,7:57,"Brendan Reid, Aiden Morel",Off Reb,32 Brendan Reid > Offensive Rebound > Short > Turnover
58,Braden Burman,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,7:39,"Braden Burman, Brendan Reid",Off Screen,12 Braden Burman > Off Screen > To Shooter's Right > Curl > Dribble Jumper > Short to < 17' > Miss 2 Pts
59,Matthew Garside,,,,Turnover,Turnover,00:00:12.7,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,7:32,Matthew Garside,Transition,12 Matthew Garside > Transition > Ballhandler > Turnover
60,Lemar Fulmore,,,,,No Violation,00:00:23.7,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Lemar Fulmore,,1 Lemar Fulmore > Non Possession > No Violation
61,Lemar Fulmore,,,,2FGm,Miss 2 Pts,00:00:14.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,6:59,Lemar Fulmore,P&R BH,1 Lemar Fulmore > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
62,Chris Dougherty,,,,Off Reb,Run Offense,00:00:06.0,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Chris Dougherty,Off Reb,32 Chris Dougherty > Offensive Rebound > Short > Run Offense
63,Braden Burman,,,,,No Violation,00:00:12.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Braden Burman,,12 Braden Burman > Non Possession > No Violation
64,Andrew Kim,,,,3FGm,Miss 3 Pts,00:00:17.9,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,6:45,Andrew Kim,P&R BH,2 Andrew Kim > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
65,Aren Cummings,,,,2FGm,Miss 2 Pts,00:00:18.0,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,6:22,Aren Cummings,Post Up,23 Aren Cummings > Post-Up > Flash Middle > Right Shoulder > Dribble Move > To Hook > Miss 2 Pts
66,Jaden Jauregui,,,,Off Reb,Run Offense,00:00:06.0,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Jaden Jauregui,Off Reb,13 Jaden Jauregui > Offensive Rebound > Short > Run Offense
67,Brendan Reid,,,,"2FGM, Assist",Make 2 Pts,00:00:17.3,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,6:11,"Brendan Reid, Tanner Tedesco","P&R BH, P&R Roll Man",5 Tanner Tedesco > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Brendan Reid > P&R Roll Man > Slips the Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
68,Andrew Kim,,,,Turnover,Turnover,00:00:21.0,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,5:46,Andrew Kim,P&R BH,2 Andrew Kim > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Turnover
69,Christian Dufort,,,,"2FGM, Assist",Make 2 Pts,00:00:24.0,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,5:25,"Christian Dufort, Jaden Jauregui",Post Up,24 Christian Dufort > Post-Up > Flash Middle > Right Shoulder > Dribble Move > To Hook > Make 2 Pts
70,Lemar Fulmore,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:10.7,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,5:14,"Brendan Reid, Lemar Fulmore",P&R BH,1 Lemar Fulmore > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
71,Christian Dufort,,,,"3FGM, Assist",Make 3 Pts,00:00:18.8,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,5:01,"Christian Dufort, Tanner Tedesco","Post Up, Spot Up",32 Brendan Reid > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 24 Christian Dufort > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
72,Andrew Kim,,,,Turnover,Turnover,00:00:12.8,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,4:46,Andrew Kim,P&R BH,2 Andrew Kim > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
73,Brendan Reid,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.8,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,4:34,"Eamon Kelly, Brendan Reid","P&R BH, P&R Roll Man",5 Tanner Tedesco > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Brendan Reid > P&R Roll Man > Rolls to Basket > Miss 2 Pts
74,Andrew Kim,,,,3FGm,Miss 3 Pts,00:00:22.0,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,4:19,Andrew Kim,Spot Up,2 Andrew Kim > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
75,John Kairouz,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:09.7,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,4:19,John Kairouz,Off Reb,4 John Kairouz > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
76,John Kairouz,,,,Off Reb,Run Offense,00:00:06.3,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,John Kairouz,Off Reb,4 John Kairouz > Offensive Rebound > Long > Run Offense
77,Dean Furlong,,,,3FGm,Miss 3 Pts,00:00:12.8,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,4:09,Dean Furlong,Spot Up,13 Dean Furlong > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
78,John Kairouz,,,,Off Reb,Run Offense,00:00:06.6,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,John Kairouz,Off Reb,4 John Kairouz > Offensive Rebound > Short > Run Offense
79,Dean Furlong,,,,"3FGM, Assist",Make 3 Pts,00:00:18.4,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,3:52,"Dean Furlong, Eamon Kelly",Spot Up,13 Dean Furlong > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
80,Tanner Tedesco,,,,Foul,Non Shooting Foul,00:00:11.2,,,,SLC@UNY,11/13/2024,1,,Gavin Wright,,5 Tanner Tedesco > Non Possession > Non Shooting Foul
81,Brendan Reid,,,,2FGM,Make 2 Pts,00:00:19.7,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,3:42,Brendan Reid,"P&R BH, Spot Up",12 Matthew Garside > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Brendan Reid > Spot-Up > Drives Right > To Basket > Make 2 Pts
82,Eamon Kelly,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:10.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,3:42,"Eamon Kelly, Christian Dufort, Matthew Garside",Cut,5 Eamon Kelly > Cut > Basket > Miss 2 Pts
83,Christian Dufort,,,,"2FGM, Foul",1 Pts,00:00:13.4,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,3:16,"Christian Dufort, Dean Furlong",Transition,24 Christian Dufort > Transition > Left Wing > To Basket > Make 2 Pts Foul > 1 Pts
84,Christian Dufort,,,,FTM,Free Throw,00:00:05.5,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Christian Dufort,,24 Christian Dufort > Non Possession > Free Throw
85,Braden Burman,,,,3FGm,Miss 3 Pts,00:00:24.4,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,2:49,Braden Burman,Spot Up,12 Braden Burman > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
86,Gavin Wright,,,,Off Reb,Run Offense,00:00:06.0,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Gavin Wright,Off Reb,44 Gavin Wright > Offensive Rebound > Long > Run Offense
87,Eamon Kelly,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.0,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,2:38,"Eamon Kelly, Christian Dufort",Spot Up,5 Eamon Kelly > Spot-Up > Drives Left > To Basket > Miss 2 Pts
88,Jack Plesser,,,,2FGm,Miss 2 Pts,00:00:22.6,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,2:15,Jack Plesser,Spot Up,33 Jack Plesser > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
89,Brendan Reid,,,,Off Reb,Run Offense,00:00:08.6,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,,Brendan Reid,Off Reb,32 Brendan Reid > Offensive Rebound > Long > Run Offense
90,Christian Dufort,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.9,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,2:10,"Christian Dufort, Braden Burman",Spot Up,24 Christian Dufort > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
91,Gavin Wright,,,,Foul,Foul,00:00:13.1,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,2:00,"Christian Dufort, Gavin Wright",Transition,44 Gavin Wright > Transition > Left Wing > To Basket > Foul
92,Gavin Wright,,,,FTM,Free Throw,00:00:05.4,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Gavin Wright,,44 Gavin Wright > Non Possession > Free Throw
93,Gavin Wright,,,,FTM,Free Throw,00:00:04.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Gavin Wright,,44 Gavin Wright > Non Possession > Free Throw
94,Jack Plesser,,,,2FGm,Miss 2 Pts,00:00:30.5,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,1:35,Jack Plesser,"P&R BH, Cut",5 Tanner Tedesco > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jack Plesser > Cut > Basket > Miss 2 Pts
95,Eamon Kelly,,,,3FGM,Make 3 Pts,00:00:16.2,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,1:17,Eamon Kelly,P&R BH,5 Eamon Kelly > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
96,Brendan Reid,,,,"Turnover, Steal",Turnover,00:00:11.3,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,1:00,"Brendan Reid, Lemar Fulmore",Spot Up,32 Brendan Reid > Spot-Up > Drives Left > Turnover
97,John Kairouz,,,,"Foul, Turnover",Turnover,00:00:12.1,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,0:56,John Kairouz,Transition,4 John Kairouz > Transition > First Middle > To Basket > Turnover
98,Matthew Garside,,,,2FGm,Miss 2 Pts,00:00:22.9,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,0:40,Matthew Garside,Spot Up,12 Matthew Garside > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
99,Tanner Tedesco,,,,2FGM,Make 2 Pts,00:00:19.1,,,Union (NY) Chargers,SLC@UNY,11/13/2024,1,0:24,Tanner Tedesco,P&R BH,5 Tanner Tedesco > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
100,Lemar Fulmore,,,,Turnover,Turnover,00:00:21.0,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,0:04,Lemar Fulmore,P&R BH,1 Lemar Fulmore > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
101,Braden Burman,,,,,No Violation,00:00:09.5,,,Sarah Lawrence College Gryphons,SLC@UNY,11/13/2024,1,,Braden Burman,,12 Braden Burman > Non Possession > No Violation
