#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
18,Azriel Almodovar,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:11.9,,,Bard College,Bar@SAG,11/16/2024,1,16:13,"Trevor Green G, Azriel Almodovar",Spot Up,4 Azriel Almodovar > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
19,Avery Oduro-Dompreh,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:21.2,,,Sage Colleges,Bar@SAG,11/16/2024,1,16:03,"Sean Wilcox, Avery Oduro-Dompreh",Post Up,44 Avery Oduro-Dompreh > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Miss 2 Pts
20,Azriel Almodovar,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.3,,,Bard College,Bar@SAG,11/16/2024,1,15:54,"Azriel Almodovar, Avery Oduro-Dompreh",Transition,4 Azriel Almodovar > Transition > Ballhandler > To Basket > Miss 2 Pts
21,Trevor Green G,,,,"2FGM, Assist",Make 2 Pts,00:00:12.6,,,Sage Colleges,Bar@SAG,11/16/2024,1,15:46,"Trevor Green G, Adam Myers",Transition,25 Trevor Green G > Transition > Left Wing > To Basket > Make 2 Pts
22,Laz Panagiotounis,,,,3FGM,Make 3 Pts,00:00:20.9,,,Bard College,Bar@SAG,11/16/2024,1,15:22,Laz Panagiotounis,P&R BH,15 Laz Panagiotounis > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
23,Trevor Green G,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.1,,,Sage Colleges,Bar@SAG,11/16/2024,1,15:01,"Max Frei, Trevor Green G",P&R BH,25 Trevor Green G > P&R Ball Handler > High P&R > Go Away from Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
24,Azriel Almodovar,,,,Turnover,Turnover,00:00:08.2,,,Bard College,Bar@SAG,11/16/2024,1,14:51,Azriel Almodovar,,4 Azriel Almodovar > No Play Type > Turnover
25,Adam Myers,,,,,No Violation,00:00:06.5,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Adam Myers,,5 Adam Myers > Non Possession > No Violation
26,Ivan OduroDompreh,,,,Turnover,Turnover,00:00:14.1,,,Sage Colleges,Bar@SAG,11/16/2024,1,14:36,Ivan OduroDompreh,"Post Up, Cut",44 Avery Oduro-Dompreh > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 45 Ivan OduroDompreh > Cut > Basket > Turnover
27,Lucas Tovar,,,,"Turnover, Steal",Turnover,00:00:21.7,,,Bard College,Bar@SAG,11/16/2024,1,14:18,"Lucas Tovar, Adam Myers",,12 Lucas Tovar > No Play Type > Turnover
28,Adam Myers,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.3,,,Sage Colleges,Bar@SAG,11/16/2024,1,14:11,"Adam Myers, Sean Wilcox",Transition,5 Adam Myers > Transition > Ballhandler > To Basket > Miss 2 Pts
29,Rowan Heinze,,,,2FGM,Make 2 Pts,00:00:16.7,,,Bard College,Bar@SAG,11/16/2024,1,13:59,Rowan Heinze,Spot Up,21 Rowan Heinze > Spot-Up > Drives Left > To Basket > Make 2 Pts
30,Noah Girard,,,,2FGM,Make 2 Pts,00:00:22.6,,,Sage Colleges,Bar@SAG,11/16/2024,1,13:22,Noah Girard,P&R BH,12 Noah Girard > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
31,Laz Panagiotounis,,,,Turnover,Turnover,00:00:25.2,,,Bard College,Bar@SAG,11/16/2024,1,13:08,Laz Panagiotounis,P&R BH,15 Laz Panagiotounis > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Turnover
32,Adam Myers,,,,2FGm,Miss 2 Pts,00:00:19.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,12:49,Adam Myers,P&R BH,5 Adam Myers > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
33,Ivan OduroDompreh,,,,"Off Reb, Foul",Foul,00:00:09.4,,,Sage Colleges,Bar@SAG,11/16/2024,1,12:44,"Ivan OduroDompreh, Rowan Heinze",Off Reb,45 Ivan OduroDompreh > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
34,Ivan OduroDompreh,,,,FTM,Free Throw,00:00:06.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Ivan OduroDompreh,,45 Ivan OduroDompreh > Non Possession > Free Throw
35,Ivan OduroDompreh,,,,FTm,Free Throw,00:00:09.7,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Ivan OduroDompreh,,45 Ivan OduroDompreh > Non Possession > Free Throw
36,Ben Aprilante,,,,Off Reb,Run Offense,00:00:09.7,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Ben Aprilante,Off Reb,24 Ben Aprilante > Offensive Rebound > Long > Run Offense
37,Trevor Green G,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,12:35,"Trevor Green G, Rowan Heinze",Spot Up,25 Trevor Green G > Spot-Up > Drives Right > To Basket > Miss 2 Pts
38,Laz Panagiotounis,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:23.2,,,Bard College,Bar@SAG,11/16/2024,1,12:10,"Laz Panagiotounis, Trevor Green G",Spot Up,15 Laz Panagiotounis > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
39,Brandon Harris,,,,2FGm,Miss 2 Pts,00:00:13.6,,,Sage Colleges,Bar@SAG,11/16/2024,1,11:58,Brandon Harris,Transition,4 Brandon Harris > Transition > Left Wing > To Basket > Miss 2 Pts
40,Ivan OduroDompreh,,,,"Off Reb, Turnover, Steal",Turnover,00:00:09.5,,,Sage Colleges,Bar@SAG,11/16/2024,1,11:58,"Ivan OduroDompreh, Sean Wilcox",Off Reb,45 Ivan OduroDompreh > Offensive Rebound > Short > Turnover
41,Laz Panagiotounis,,,,"2FGM, Assist",Make 2 Pts,00:00:12.0,,,Bard College,Bar@SAG,11/16/2024,1,11:44,"Laz Panagiotounis, Sean Wilcox",Cut,15 Laz Panagiotounis > Cut > Basket > Make 2 Pts
42,Ben Aprilante,,,,,No Violation,00:00:16.2,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Ben Aprilante,,24 Ben Aprilante > Non Possession > No Violation
43,Brandon Harris,,,,Foul,Foul,00:00:21.9,,,Sage Colleges,Bar@SAG,11/16/2024,1,11:13,"Joshua Bayne, Brandon Harris","P&R BH, Spot Up",5 Adam Myers > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 4 Brandon Harris > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Foul
44,Brandon Harris,,,,FTM,Free Throw,00:00:06.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Brandon Harris,,4 Brandon Harris > Non Possession > Free Throw
45,Brandon Harris,,,,FTM,Free Throw,00:00:05.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Brandon Harris,,4 Brandon Harris > Non Possession > Free Throw
46,Joshua Bayne,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.2,,,Bard College,Bar@SAG,11/16/2024,1,11:00,"Joshua Bayne, Brandon Harris",Off Screen,22 Joshua Bayne > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
47,Khalel Noteman,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.3,,,Sage Colleges,Bar@SAG,11/16/2024,1,10:46,"Sean Wilcox, Khalel Noteman",Post Up,23 Khalel Noteman > Post-Up > Left Block > Right Shoulder > Dribble Move > To Jumper > Miss 2 Pts
48,Ahmad Rauf,,,,"Turnover, Steal",Turnover,00:00:16.7,,,Bard College,Bar@SAG,11/16/2024,1,10:36,"Ahmad Rauf, Trevor Green G",Transition,1 Ahmad Rauf > Transition > Right Wing > Turnover
49,Brandon Harris,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:25.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,10:15,"Brandon Harris, Sean Wilcox",Off Screen,4 Brandon Harris > Off Screen > To Shooter's Right > Straight > To Basket > Miss 2 Pts
50,Sean Wilcox,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:19.0,,,Bard College,Bar@SAG,11/16/2024,1,10:04,"Sean Wilcox, Khalel Noteman",Spot Up,31 Sean Wilcox > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
51,Trevor Green G,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,9:42,"Trevor Green G, Joshua Bayne","P&R BH, Spot Up",3 Deavion Springsteen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 25 Trevor Green G > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
52,Rowan Heinze,,,,"Turnover, Steal",Turnover,00:00:17.6,,,Bard College,Bar@SAG,11/16/2024,1,9:32,"Deavion Springsteen, Rowan Heinze",,21 Rowan Heinze > No Play Type > Turnover
53,Deavion Springsteen,,,,2FGM,Make 2 Pts,00:00:08.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,9:19,Deavion Springsteen,Iso,3 Deavion Springsteen > ISO > Left > Drives Left > To Basket > Make 2 Pts
54,Seth Dyer,,,,"Turnover, Steal",Turnover,00:00:16.3,,,Bard College,Bar@SAG,11/16/2024,1,9:05,"Seth Dyer, Khalel Noteman",Handoff,32 Seth Dyer > Hand Off > From Dribble > Left > Turnover
55,Khalel Noteman,,,,"Turnover, Steal",Turnover,00:00:08.9,,,Sage Colleges,Bar@SAG,11/16/2024,1,9:00,"Khalel Noteman, Azriel Almodovar",,23 Khalel Noteman > No Play Type > Turnover
56,Azriel Almodovar,,,,2FGM,Make 2 Pts,00:00:06.1,,,Bard College,Bar@SAG,11/16/2024,1,8:56,Azriel Almodovar,,4 Azriel Almodovar > No Play Type > To Basket > Make 2 Pts
57,Deavion Springsteen,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:11.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,8:41,"Deavion Springsteen, Rowan Heinze",P&R BH,3 Deavion Springsteen > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
58,Rowan Heinze,,,,Foul,Foul,00:00:11.9,,,Bard College,Bar@SAG,11/16/2024,1,8:29,"Khalel Noteman, Rowan Heinze",Spot Up,21 Rowan Heinze > Spot-Up > Drives Right > To Basket > Foul
59,Rowan Heinze,,,,FTm,Free Throw,00:00:07.0,,,Bard College,Bar@SAG,11/16/2024,1,,Rowan Heinze,,21 Rowan Heinze > Non Possession > Free Throw
60,Rowan Heinze,,,,FTM,Free Throw,00:00:06.1,,,Bard College,Bar@SAG,11/16/2024,1,,Rowan Heinze,,21 Rowan Heinze > Non Possession > Free Throw
61,Deavion Springsteen,,,,Foul,Foul,00:00:17.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,8:12,"Max Frei, Deavion Springsteen",P&R BH,3 Deavion Springsteen > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Foul
62,Deavion Springsteen,,,,FTm,Free Throw,00:00:06.5,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Deavion Springsteen,,3 Deavion Springsteen > Non Possession > Free Throw
63,Deavion Springsteen,,,,FTM,Free Throw,00:00:05.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Deavion Springsteen,,3 Deavion Springsteen > Non Possession > Free Throw
64,Laz Panagiotounis,,,,Foul,Non Shooting Foul,00:00:10.2,,,,Bar@SAG,11/16/2024,1,,Trevor Green G,,15 Laz Panagiotounis > Non Possession > Non Shooting Foul
65,Sean Wilcox,,,,2FGm,Miss 2 Pts,00:00:23.7,,,Bard College,Bar@SAG,11/16/2024,1,7:49,Sean Wilcox,Post Up,31 Sean Wilcox > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts
66,Sean Wilcox,,,,"2FGM, Off Reb",Make 2 Pts,00:00:08.1,,,Bard College,Bar@SAG,11/16/2024,1,7:46,Sean Wilcox,Off Reb,31 Sean Wilcox > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
67,Mike Mclaughlin,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.1,,,Sage Colleges,Bar@SAG,11/16/2024,1,7:35,"Mike Mclaughlin, Azriel Almodovar",Handoff,10 Mike Mclaughlin > Hand Off > From Stationary > Top > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
68,Rowan Heinze,,,,"Turnover, Steal",Turnover,00:00:22.3,,,Bard College,Bar@SAG,11/16/2024,1,7:15,"Mike Mclaughlin, Rowan Heinze",,21 Rowan Heinze > No Play Type > Turnover
69,Deavion Springsteen,,,,Turnover,Turnover,00:00:09.9,,,Sage Colleges,Bar@SAG,11/16/2024,1,7:07,Deavion Springsteen,Transition,3 Deavion Springsteen > Transition > Ballhandler > Turnover
70,Laz Panagiotounis,,,,"3FGm, Foul",Miss 3 Pts,00:00:25.8,,,Bard College,Bar@SAG,11/16/2024,1,6:50,"Laz Panagiotounis, Sean Wilcox",Off Screen,15 Laz Panagiotounis > Off Screen > To Shooter's Right > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
71,Deavion Springsteen,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.7,,,Sage Colleges,Bar@SAG,11/16/2024,1,6:30,"Deavion Springsteen, Sean Wilcox",P&R BH,3 Deavion Springsteen > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
72,Laz Panagiotounis,,,,"3FGM, Assist",Make 3 Pts,00:00:21.6,,,Bard College,Bar@SAG,11/16/2024,1,6:15,"Laz Panagiotounis, Sean Wilcox",Handoff,15 Laz Panagiotounis > Hand Off > From Dribble > Right > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
73,Noah Girard,,,,2FGM,Make 2 Pts,00:00:09.7,,,Sage Colleges,Bar@SAG,11/16/2024,1,5:58,Noah Girard,P&R BH,12 Noah Girard > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
74,Laz Panagiotounis,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.3,,,Bard College,Bar@SAG,11/16/2024,1,5:48,"Mike Mclaughlin, Laz Panagiotounis",Handoff,15 Laz Panagiotounis > Hand Off > From Dribble > Left > Dribble Jumper > Long/3pt > Miss 3 Pts
75,Noah Girard,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:20.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,5:25,"Noah Girard, Azriel Almodovar","P&R BH, Spot Up",3 Deavion Springsteen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Noah Girard > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts
76,Sean Wilcox,,,,2FGM,Make 2 Pts,00:00:14.9,,,Bard College,Bar@SAG,11/16/2024,1,5:14,Sean Wilcox,Transition,31 Sean Wilcox > Transition > Trailer > To Basket > Make 2 Pts
77,Noah Girard,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,4:53,"Noah Girard, Azriel Almodovar","P&R BH, Spot Up",3 Deavion Springsteen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Noah Girard > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
78,Azriel Almodovar,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.9,,,Bard College,Bar@SAG,11/16/2024,1,4:44,"Azriel Almodovar, Noah Girard",Transition,4 Azriel Almodovar > Transition > Ballhandler > To Basket > Miss 2 Pts
79,Mike Mclaughlin,,,,2FGM,Make 2 Pts,00:00:23.1,,,Sage Colleges,Bar@SAG,11/16/2024,1,4:16,Mike Mclaughlin,"P&R BH, Spot Up",12 Noah Girard > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Mike Mclaughlin > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
80,Laz Panagiotounis,,,,Foul,Non Shooting Foul,00:00:12.9,,,,Bar@SAG,11/16/2024,1,,Noah Girard,,15 Laz Panagiotounis > Non Possession > Non Shooting Foul
81,Joshua Bayne,,,,"3FGM, Assist",Make 3 Pts,00:00:16.2,,,Bard College,Bar@SAG,11/16/2024,1,3:47,"Joshua Bayne, Sean Wilcox","Iso, Spot Up",15 Laz Panagiotounis > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 22 Joshua Bayne > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
82,Trevor Green G,,,,Foul,Foul,00:00:11.2,,,Sage Colleges,Bar@SAG,11/16/2024,1,3:32,"Sean Wilcox, Trevor Green G",P&R BH,25 Trevor Green G > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Foul
83,Trevor Green G,,,,FTM,Free Throw,00:00:06.2,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Trevor Green G,,25 Trevor Green G > Non Possession > Free Throw
84,Trevor Green G,,,,FTM,Free Throw,00:00:05.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Trevor Green G,,25 Trevor Green G > Non Possession > Free Throw
85,Laz Panagiotounis,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:20.3,,,Bard College,Bar@SAG,11/16/2024,1,3:13,"Laz Panagiotounis, Brandon Harris",Iso,15 Laz Panagiotounis > ISO > Right > Early Jumper > Dribble Jumper > Long/3pt > Miss 3 Pts
86,Trevor Green G,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:16.4,,,Sage Colleges,Bar@SAG,11/16/2024,1,3:02,"Trevor Green G, Jalen Umstead",Transition,25 Trevor Green G > Transition > Left Wing > To Basket > Miss 2 Pts
87,Todd Williamson,,,,Off Reb,Run Offense,00:00:07.8,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Todd Williamson,Off Reb,21 Todd Williamson > Offensive Rebound > Short > Run Offense
88,Brandon Harris,,,,"Turnover, Steal",Turnover,00:00:12.4,,,Sage Colleges,Bar@SAG,11/16/2024,1,2:57,"Lucas Tovar, Brandon Harris",Spot Up,4 Brandon Harris > Spot-Up > Drives Left > Turnover
89,Lucas Tovar,,,,2FGM,Make 2 Pts,00:00:08.9,,,Bard College,Bar@SAG,11/16/2024,1,2:52,Lucas Tovar,Transition,12 Lucas Tovar > Transition > Ballhandler > To Basket > Make 2 Pts
90,Trevor Green G,,,,Foul,Foul,00:00:22.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,2:34,"Joshua Bayne, Trevor Green G","P&R BH, Cut",5 Adam Myers > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 25 Trevor Green G > Cut > Basket > Foul
91,Trevor Green G,,,,FTm,Free Throw,00:00:06.6,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Trevor Green G,,25 Trevor Green G > Non Possession > Free Throw
92,Trevor Green G,,,,FTM,Free Throw,00:00:05.9,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Trevor Green G,,25 Trevor Green G > Non Possession > Free Throw
93,Lucas Tovar,,,,"Turnover, Steal",Turnover,00:00:12.2,,,Bard College,Bar@SAG,11/16/2024,1,2:20,"Ivan OduroDompreh, Lucas Tovar",P&R BH,12 Lucas Tovar > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
94,Brandon Harris,,,,3FGm,Miss 3 Pts,00:00:18.0,,,Sage Colleges,Bar@SAG,11/16/2024,1,2:12,Brandon Harris,Iso,4 Brandon Harris > ISO > Top > Early Jumper > Dribble Jumper > Long/3pt > Miss 3 Pts
95,Todd Williamson,,,,"Off Reb, Foul",Run Offense,00:00:09.7,,,Sage Colleges,Bar@SAG,11/16/2024,1,,"Todd Williamson, Trevor Green G",Off Reb,21 Todd Williamson > Offensive Rebound > Long > Run Offense
96,Trevor Green G,,,,Turnover,Turnover,00:00:24.2,,,Sage Colleges,Bar@SAG,11/16/2024,1,1:56,Trevor Green G,"P&R BH, Spot Up",5 Adam Myers > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 25 Trevor Green G > Spot-Up > Drives Right > Turnover
97,Jalen Umstead,,,,"3FGM, Assist",Make 3 Pts,00:00:11.9,,,Bard College,Bar@SAG,11/16/2024,1,1:43,"Jalen Umstead, Laz Panagiotounis","P&R BH, P&R Roll Man",15 Laz Panagiotounis > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Jalen Umstead > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
98,Ivan OduroDompreh,,,,Foul,Foul,00:00:13.4,,,Sage Colleges,Bar@SAG,11/16/2024,1,1:30,"Seth Dyer, Ivan OduroDompreh",Cut,45 Ivan OduroDompreh > Cut > Basket > Foul
99,Ivan OduroDompreh,,,,FTm,Free Throw,00:00:06.2,,,Sage Colleges,Bar@SAG,11/16/2024,1,,Ivan OduroDompreh,,45 Ivan OduroDompreh > Non Possession > Free Throw
100,Ivan OduroDompreh,,,,"FTm, Def Reb",Free Throw,00:00:08.1,,,Sage Colleges,Bar@SAG,11/16/2024,1,,"Ivan OduroDompreh, Jalen Umstead",,45 Ivan OduroDompreh > Non Possession > Free Throw
101,Lucas Tovar,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:23.8,,,Bard College,Bar@SAG,11/16/2024,1,1:17,"Lucas Tovar, Noah Girard","P&R BH, Spot Up",1 Ahmad Rauf > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Lucas Tovar > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
102,Noah Girard,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.3,,,Sage Colleges,Bar@SAG,11/16/2024,1,0:59,"Ahmad Rauf, Noah Girard",P&R BH,12 Noah Girard > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
103,Laz Panagiotounis,,,,Foul,Non Shooting Foul,00:00:15.9,,,,Bar@SAG,11/16/2024,1,,Noah Girard,,15 Laz Panagiotounis > Non Possession > Non Shooting Foul
104,Laz Panagiotounis,,,,Foul,Foul,00:00:11.3,,,,Bar@SAG,11/16/2024,1,0:48,Jden Golding,,15 Laz Panagiotounis > No Play Type > Foul
