#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
32,Hunter Meshanic,,,,2FGm,Miss 2 Pts,00:00:29.3,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,12:50,Hunter Meshanic,P&R BH,24 Hunter Meshanic > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts
33,Camden Fleming,,,,"2FGM, Assist",Make 2 Pts,00:00:24.1,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,12:29,"Camden Fleming, Theo Murray","Iso, Cut",10 Theo Murray > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 13 Camden Fleming > Cut > Basket > Make 2 Pts
34,Monty Nedd,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:28.5,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,12:07,"Monty Nedd, Bennett Kwiecinski",P&R BH,2 Monty Nedd > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
35,Luke Razi,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:16.9,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,11:58,"Luke Razi, Dorian Paki",Transition,1 Luke Razi > Transition > Ballhandler > To Basket > Miss 2 Pts
36,Bennett Kwiecinski,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.1,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,11:54,"Bennett Kwiecinski, Alex Moesch",Cut,11 Bennett Kwiecinski > Cut > Basket > Miss 2 Pts
37,Alex Moesch,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:27.4,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,11:38,"Bennett Kwiecinski, Alex Moesch",P&R BH,4 Alex Moesch > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
38,Theo Murray,,,,"Turnover, Steal",Turnover,00:00:20.4,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,11:22,"Theo Murray, Monty Nedd",,10 Theo Murray > No Play Type > Turnover
39,Justin Price,,,,2FGM,Make 2 Pts,00:00:12.3,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,11:15,Justin Price,Transition,5 Justin Price > Transition > Leak Outs > To Basket > Make 2 Pts
40,Bennett Kwiecinski,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:16.3,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,11:04,"Gabriel Bergeron, Bennett Kwiecinski",Cut,11 Bennett Kwiecinski > Cut > Basket > Miss 2 Pts
41,Alex Moesch,,,,3FGm,Miss 3 Pts,00:00:27.5,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,10:46,Alex Moesch,"Post Up, Spot Up",1 Dorian Paki > Post-Up > Left Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 4 Alex Moesch > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
42,Dorian Paki,,,,Off Reb,Run Offense,00:00:09.7,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,,Dorian Paki,Off Reb,1 Dorian Paki > Offensive Rebound > Short > Run Offense
43,Monty Nedd,,,,Foul,Non Shooting Foul,00:00:15.9,,,,ROY@HOB,11/26/2024,1,,Luke Razi,,2 Monty Nedd > Non Possession > Non Shooting Foul
44,Monty Nedd,,,,Turnover,Turnover,00:00:10.4,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,10:34,Monty Nedd,,2 Monty Nedd > No Play Type > Turnover
45,Camden Fleming,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.5,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,10:20,"Camden Fleming, Alex Moesch","P&R BH, Spot Up",1 Luke Razi > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Camden Fleming > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
46,Gabriel Bergeron,,,,Turnover,Turnover,00:00:17.1,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,10:12,Gabriel Bergeron,,12 Gabriel Bergeron > No Play Type > Turnover
47,Logan Jagodzinski,,,,"Turnover, Steal",Turnover,00:00:18.5,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,9:53,"Logan Jagodzinski, Monty Nedd",P&R BH,12 Logan Jagodzinski > P&R Ball Handler > Left P&R > Side > Defense Commits > Turnover
48,Dorian Paki,,,,"2FGM, Assist",Make 2 Pts,00:00:13.9,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,9:49,"Monty Nedd, Dorian Paki",Transition,1 Dorian Paki > Transition > Right Wing > To Basket > Make 2 Pts
49,Theo Murray,,,,Foul,Foul,00:00:12.7,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,9:40,"Niko Lutz, Theo Murray",P&R BH,10 Theo Murray > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Foul
50,Theo Murray,,,,FTM,Free Throw,00:00:07.2,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,Theo Murray,,10 Theo Murray > Non Possession > Free Throw
51,Theo Murray,,,,FTM,Free Throw,00:00:10.9,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,Theo Murray,,10 Theo Murray > Non Possession > Free Throw
52,Monty Nedd,,,,2FGM,Make 2 Pts,00:00:19.1,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,9:20,Monty Nedd,Off Screen,2 Monty Nedd > Off Screen > To Shooter's Left > Flare > To Basket > Make 2 Pts
53,Logan Jagodzinski,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.5,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,9:08,"Logan Jagodzinski, Monty Nedd",P&R BH,12 Logan Jagodzinski > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
54,Gabriel Bergeron,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:32.3,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,8:44,"Gabriel Bergeron, David Ackles","Post Up, Spot Up",1 Dorian Paki > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 12 Gabriel Bergeron > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
55,Ethan McEachern,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:20.5,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,8:31,"Dorian Paki, Ethan McEachern",P&R BH,3 Ethan McEachern > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
56,Dorian Paki,,,,"2FGM, Assist",Make 2 Pts,00:00:26.1,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,8:12,"Dorian Paki, Alex Moesch",Post Up,1 Dorian Paki > Post-Up > Right Block > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
57,Logan Jagodzinski,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.6,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,7:54,"Logan Jagodzinski, Dorian Paki",Spot Up,12 Logan Jagodzinski > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
58,Niko Lutz,,,,Foul,Non Shooting Foul,00:00:20.7,,,,ROY@HOB,11/26/2024,1,,Camden Fleming,,20 Niko Lutz > Non Possession > Non Shooting Foul
59,Allen Mordi,,,,Foul,Non Shooting Foul,00:00:15.4,,,,ROY@HOB,11/26/2024,1,,Corvin Oprea,,11 Allen Mordi > Non Possession > Non Shooting Foul
60,Carter Meshanic,,,,2FGm,Miss 2 Pts,00:00:24.5,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,7:08,Carter Meshanic,Iso,23 Carter Meshanic > ISO > Top > Drives Right > To Basket > Miss 2 Pts
61,Allen Mordi,,,,Off Reb,Run Offense,00:00:07.7,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,,Allen Mordi,Off Reb,11 Allen Mordi > Offensive Rebound > Short > Run Offense
62,Gabriel Bergeron,,,,"Turnover, Steal",Turnover,00:00:17.5,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,6:57,"Gabriel Bergeron, Nate Beitel",Post Up,12 Gabriel Bergeron > Post-Up > Right Block > Right Shoulder > Dribble Move > Turnover
63,Nate Beitel,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:18.3,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,6:51,"Nate Beitel, Niko Lutz",Transition,2 Nate Beitel > Transition > Left Wing > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
64,Allen Mordi,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:26.3,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,6:29,"Allen Mordi, David Ackles","Post Up, Spot Up",23 Carter Meshanic > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 11 Allen Mordi > Spot-Up > No Dribble Jumper > Guarded > Medium/17' to <3p > Miss 2 Pts
65,David Ackles,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:21.9,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,6:17,"David Ackles, Gabriel Bergeron",Iso,34 David Ackles > ISO > Right > Early Jumper > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts
66,Niko Lutz,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:19.9,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,5:57,"Niko Lutz, Logan Jagodzinski","P&R BH, P&R Roll Man",55 Aidan Rodgers > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Niko Lutz > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
67,Corvin Oprea,,,,2FGm,Miss 2 Pts,00:00:17.7,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,5:47,Corvin Oprea,Transition,5 Corvin Oprea > Transition > Right Wing > To Basket > Miss 2 Pts
68,David Ackles,,,,Off Reb,Run Offense,00:00:08.5,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,David Ackles,Off Reb,34 David Ackles > Offensive Rebound > Long > Run Offense
69,Logan Jagodzinski,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:12.3,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,5:43,"Logan Jagodzinski, Gabriel Bergeron",Spot Up,12 Logan Jagodzinski > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
70,Niko Lutz,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:22.5,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,5:31,"Niko Lutz, Nate Beitel","Post Up, Spot Up",23 Carter Meshanic > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 20 Niko Lutz > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
71,Logan Jagodzinski,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:19.7,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,5:23,"Logan Jagodzinski, Aidan Rodgers",Transition,12 Logan Jagodzinski > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
72,Aidan Rodgers,,,,,No Violation,00:00:14.0,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > No Violation
73,Allen Mordi,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:22.5,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,5:00,"Allen Mordi, Bennett Kwiecinski",Spot Up,11 Allen Mordi > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
74,Luke Razi,,,,"Turnover, Steal",Turnover,00:00:09.5,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,4:46,"Gabriel Bergeron, Luke Razi",P&R BH,1 Luke Razi > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
75,Aidan Rodgers,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.8,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,4:40,"Aidan Rodgers, Corvin Oprea",Handoff,55 Aidan Rodgers > Hand Off > From Dribble > Right > Dribble Jumper > Long/3pt > Miss 3 Pts
76,Nate Sock,,,,2FGM,Make 2 Pts,00:00:33.7,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,4:12,Nate Sock,Spot Up,22 Nate Sock > Spot-Up > Drives Left > To Basket > Make 2 Pts
77,Carter Meshanic,,,,"2FGM, Assist",Make 2 Pts,00:00:17.7,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,3:53,"Carter Meshanic, Aidan Rodgers",Post Up,23 Carter Meshanic > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts
78,Bennett Kwiecinski,,,,2FGM,Make 2 Pts,00:00:20.1,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,3:32,Bennett Kwiecinski,Post Up,11 Bennett Kwiecinski > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
79,Carter Meshanic,,,,"Turnover, Steal",Turnover,00:00:15.6,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,3:16,"Carter Meshanic, Bennett Kwiecinski",Post Up,23 Carter Meshanic > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Turnover
80,Bennett Kwiecinski,,,,"Turnover, Steal",Turnover,00:00:16.4,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,2:57,"Aidan Rodgers, Bennett Kwiecinski",Post Up,11 Bennett Kwiecinski > Post-Up > Flash Middle > Right Shoulder > Dribble Move > Defense Commits > Turnover
81,Aidan Rodgers,,,,Foul,Non Shooting Foul,00:00:12.9,,,,ROY@HOB,11/26/2024,1,,Corvin Oprea,,55 Aidan Rodgers > Non Possession > Non Shooting Foul
82,Alex Moesch,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:28.3,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,2:38,"Alex Moesch, Logan Jagodzinski",Off Screen,4 Alex Moesch > Off Screen > To Shooter's Right > Fade > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
83,Theo Murray,,,,2FGm,Miss 2 Pts,00:00:23.2,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,2:25,Theo Murray,Post Up,10 Theo Murray > Post-Up > Flash Middle > Left Shoulder > Dribble Move > To Up and Under > Miss 2 Pts
84,Nate Sock,,,,Off Reb,Run Offense,00:00:12.7,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,Nate Sock,Off Reb,22 Nate Sock > Offensive Rebound > Long > Run Offense
85,Logan Jagodzinski,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.1,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,2:20,"Alex Moesch, Logan Jagodzinski",Handoff,12 Logan Jagodzinski > Hand Off > From Stationary > Left > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
86,Aidan Rodgers,,,,"3FGM, Assist",Make 3 Pts,00:00:17.9,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,2:13,"Aidan Rodgers, Alex Moesch",Handoff,55 Aidan Rodgers > Hand Off > From Dribble > Top > Dribble Jumper > Long/3pt > Make 3 Pts
87,Camden Fleming,,,,Foul,Non Shooting Foul,00:00:17.7,,,,ROY@HOB,11/26/2024,1,,Allen Mordi,,13 Camden Fleming > Non Possession > Non Shooting Foul
88,Nate Sock,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.9,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,1:44,"Nate Sock, Hunter Meshanic","Post Up, Spot Up",12 Logan Jagodzinski > Post-Up > Left Block > Defense Commits > Ball Delivered > 22 Nate Sock > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
89,Alex Moesch,,,,Foul,Non Shooting Foul,00:00:25.1,,,,ROY@HOB,11/26/2024,1,,Savvas Gonatas,,4 Alex Moesch > Non Possession > Non Shooting Foul
90,Carter Meshanic,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:30.7,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,1:11,"Logan Jagodzinski, Carter Meshanic",Spot Up,23 Carter Meshanic > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts
91,Carter Meshanic,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:16.0,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,1:11,Carter Meshanic,Off Reb,23 Carter Meshanic > Offensive Rebound > Long > Scoring Attempt > Medium/17' to <3pt > Miss 2 Pts
92,Hunter Meshanic,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:16.0,,,Hobart College Statesmen,ROY@HOB,11/26/2024,1,1:05,"Camden Fleming, Hunter Meshanic",Off Reb,24 Hunter Meshanic > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
93,Logan Jagodzinski,,,,3FGm,Miss 3 Pts,00:00:18.4,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,0:55,Logan Jagodzinski,"P&R BH, Spot Up",10 Theo Murray > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Logan Jagodzinski > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
94,Savvas Gonatas,,,,Off Reb,Run Offense,00:00:10.2,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,Savvas Gonatas,Off Reb,77 Savvas Gonatas > Offensive Rebound > Long > Run Offense
95,Nate Sock,,,,,No Violation,00:00:27.4,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,Nate Sock,,22 Nate Sock > Non Possession > No Violation
96,Logan Jagodzinski,,,,,Shot Clock Violation,00:00:11.7,,,Rochester (NY) Yellowjackets,ROY@HOB,11/26/2024,1,,Logan Jagodzinski,,12 Logan Jagodzinski > Non Possession > Shot Clock Violation
