Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,To Basket,Keegan Ocorr,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,Dribble Jumper,Trey Syroka,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,PNR,High,Off,Jackson Otis,Spot Ups,N/A,Shot
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Aiden Macaulay,Iso,Left,N/A,Adam Dudzinski,Spot Ups,N/A,Shot
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Andrew Cowan,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,To Basket,Chase Dickens,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Trey Syroka,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,To Basket,Keegan Ocorr,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,Dribble Jumper,Troy McPherson,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Brody Brown,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Jack Wirtanen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,PNR,High,Off,Carter Storey,Spot Ups,N/A,Shot
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Brody Brown,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,PNR,Right,Off,Troy McPherson,Spot Ups,N/A,Shot
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Mark Osime,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Carter Storey,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brody Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Troy McPherson,PNR,Left,Off,Andrew Cowan,P&R Roll Man,N/A,Roll
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Troy McPherson,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Brody Brown,Spot Ups,N/A,Shot
RIT,SLS,St. Lawrence Saints,Foul,To Basket,Gavin Macaulay,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Mark Osime,PNR,High,Away,Matt Caggiano,Spot Ups,Straight,Drive
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,Left,Off,Kenny Wilburn,P&R Roll Man,N/A,Roll
RIT,SLS,St. Lawrence Saints,2pMa,Dribble Jumper,Troy McPherson,PNR,High,Off,Gavin Macaulay,Spot Ups,Straight,Drive
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,PNR,Left,Off,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Aiden Macaulay,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,To Basket,Chase Dickens,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,Dribble Jumper,Trey Syroka,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,Dribble Jumper,Adam Dudzinski,Off Screens,Left,Flare,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,Iso,Right,N/A,Adam Dudzinski,Cuts,N/A,Basket
RIT,SLS,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Trey Syroka,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Zac Ditzel,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Andrew Cowan,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Trey Syroka,PNR,High,Off,Gavin Macaulay,Spot Ups,N/A,Shot
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,No Dribble Jumper,Colton Suriano,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Trey Syroka,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,Dribble Jumper,Aiden Macaulay,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Adam Dudzinski,Off Screens,Left,Flare,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Brody Brown,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Adam Dudzinski,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Andrew Cowan,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Jackson Otis,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,Dribble Jumper,Gavin Macaulay,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Adam Dudzinski,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Josiah Turner,Post,Right,Dribble,Brody Brown,Spot Ups,N/A,Shot
RIT,SLS,St. Lawrence Saints,2pMa,Dribble Jumper,Aiden Macaulay,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brody Brown,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Gavin Macaulay,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Andrew Cowan,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Gavin Macaulay,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,Dribble Jumper,Aiden Macaulay,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,No Dribble Jumper,Carter Storey,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Brody Brown,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,Dribble Jumper,Aiden Macaulay,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Brody Brown,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Troy McPherson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Adam Dudzinski,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Carter Storey,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,No Dribble Jumper,Kenny Wilburn,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Carter Storey,PNR,Left,Off,Adam Dudzinski,Spot Ups,N/A,Shot
RIT,SLS,St. Lawrence Saints,2pMa,Dribble Jumper,Carter Storey,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,N/A,Carter Storey,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,And1,To Basket,Kenny Wilburn,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Troy McPherson,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Carter Storey,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,N/A,Andrew Cowan,Post,Middle,Dribble,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Troy McPherson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Foul,To Basket,Trey Syroka,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Tate Kuiper,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Trey Syroka,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Chase Dickens,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Tate Kuiper,PNR,High,Off,Trey Syroka,Spot Ups,Right,Drive
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,PNR,High,Off,Tate Kuiper,Spot Ups,N/A,Shot
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Brody Brown,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,Dribble Jumper,Trey Syroka,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Adam Dudzinski,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Josiah Turner,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,No Dribble Jumper,Aiden Macaulay,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pmi,Dribble Jumper,Trey Syroka,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pMa,To Basket,Gavin Macaulay,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Nolan Smih,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,2pmi,To Basket,Jack Wirtanen,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Ronnie Toole,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,Turnover,N/A,Lenny Buddington lll,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pMa,To Basket,Nolan Smih,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,SLS,St. Lawrence Saints,3pMa,No Dribble Jumper,Brayden Shepardson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,2pmi,To Basket,Cameron Storm,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,SLS,Rochester Institute of Technology Tigers,Turnover,N/A,Luke Granto,Misc,N/A,N/A,N/A,N/A,N/A,N/A
